entid,CaseType
534048307,4.0
245248155,4.0
907631104,4.0
256175180,4.0
585705508,4.0
926622603,4.0
421321441,4.0
1080378635,4.0
487957396,4.0
902597294,4.0
709518339,4.0
635367404,4.0
550539028,4.0
243980573,4.0
643021215,4.0
890942538,4.0
1156891859,4.0
385309201,4.0
949155616,4.0
229457794,4.0
1049657641,4.0
19072854,4.0
1217205691,4.0
808471480,4.0
335706757,4.0
1181800806,4.0
1165134734,4.0
615788627,4.0
258497547,4.0
413319317,4.0
166191641,4.0
790260568,4.0
1166245661,4.0
568370580,4.0
493365356,4.0
683188062,4.0
223149739,4.0
1001951787,4.0
718502270,4.0
312715631,4.0
495867226,4.0
25505268,4.0
66999843,4.0
337838231,4.0
272270266,4.0
833914722,4.0
393111465,4.0
576626179,4.0
247160753,4.0
130282504,4.0
577950839,4.0
581467295,4.0
951099427,4.0
460877305,4.0
1013242604,4.0
673491492,4.0
657843412,4.0
1192795944,4.0
655521063,4.0
1186044366,4.0
482191058,4.0
704679891,4.0
922860763,4.0
162279483,4.0
493262778,4.0
364704790,4.0
576891832,4.0
565296677,4.0
716311656,4.0
1121529621,4.0
678550915,4.0
1032103988,4.0
605218794,4.0
938496967,4.0
309062221,4.0
1199065906,4.0
185825747,4.0
608507716,4.0
485135536,4.0
400322131,4.0
242256437,4.0
1070551619,4.0
475464740,4.0
506783754,4.0
130780621,4.0
885398224,4.0
448170546,4.0
896021346,4.0
393406406,4.0
22531513,4.0
77160311,4.0
944638880,4.0
1192440861,4.0
1107679877,4.0
243587902,4.0
1072004201,4.0
670250027,4.0
411705055,4.0
1049130024,4.0
394411966,4.0
210460213,4.0
775801279,4.0
243563367,4.0
1229757833,4.0
383042099,4.0
360654002,4.0
452504470,4.0
224819809,4.0
575657270,4.0
381667187,4.0
286943416,4.0
800507939,4.0
913734239,4.0
396463706,4.0
590833720,4.0
374438188,4.0
432751189,4.0
996346552,4.0
885973260,4.0
110146299,4.0
736021696,4.0
342670106,4.0
208990514,4.0
855767675,4.0
328886108,4.0
105458573,4.0
1023779312,4.0
1074450861,4.0
831905311,4.0
970619138,4.0
1078147975,4.0
100009497,4.0
94960063,4.0
503437104,4.0
784797034,4.0
1234077177,4.0
420762232,4.0
670284943,4.0
1069208720,4.0
814518931,4.0
93132686,4.0
208061323,4.0
573995644,4.0
768242114,4.0
666715762,4.0
458613596,4.0
195398972,4.0
304353376,4.0
50251530,4.0
389792581,4.0
303582957,4.0
110458824,4.0
1125822943,4.0
1080699130,4.0
765807177,4.0
955785937,4.0
523190548,4.0
771672489,4.0
543471417,4.0
396756017,4.0
597549445,4.0
387762115,4.0
718154070,4.0
614125878,4.0
339874274,4.0
938852879,4.0
894806594,4.0
156400462,4.0
18001700,4.0
1168066608,4.0
680208036,4.0
577164354,4.0
189431245,4.0
725319392,4.0
69795089,4.0
559996839,4.0
1185804461,4.0
921360349,4.0
602066886,4.0
892354051,4.0
509034647,4.0
536657584,4.0
47348688,4.0
1215546107,4.0
837969179,4.0
911507378,4.0
1097825495,4.0
405624667,4.0
846033238,4.0
362115107,4.0
1062494537,4.0
113452493,4.0
587701545,4.0
852619039,4.0
1096326449,4.0
310451222,4.0
432923310,4.0
1194240912,4.0
885174822,4.0
1230280200,4.0
1093379836,4.0
3735535,4.0
17266604,4.0
51225118,4.0
1100313882,4.0
876869746,4.0
1121113591,4.0
68641776,4.0
776593739,4.0
823537906,4.0
387075224,4.0
863313256,4.0
438268019,4.0
503402017,4.0
107148061,4.0
360000965,4.0
884762111,4.0
571957084,4.0
35703690,4.0
232853030,4.0
93629253,4.0
949519840,4.0
233680372,4.0
9479853,4.0
1157501354,4.0
659104221,4.0
772653206,4.0
119477212,4.0
157605009,4.0
457395023,4.0
532702662,4.0
1074790801,4.0
260129813,4.0
68687328,4.0
1211284469,4.0
166869326,4.0
840506563,4.0
893417686,4.0
1077151581,4.0
374830937,4.0
815125618,4.0
1000388214,4.0
140150149,4.0
410000729,4.0
567252563,4.0
772377200,4.0
925048664,4.0
1194859776,4.0
938612674,4.0
123904706,4.0
661431644,4.0
36247258,4.0
403132451,4.0
546111855,4.0
397783388,4.0
946352462,4.0
862395408,4.0
55768426,4.0
481522160,4.0
423634465,4.0
528380428,4.0
305925250,4.0
905896335,4.0
241749406,4.0
790071042,4.0
399104386,4.0
637469812,4.0
705940562,4.0
181548141,4.0
270976051,4.0
1086933128,4.0
596629438,4.0
955216162,4.0
465425447,4.0
993295554,4.0
1011893787,4.0
304894354,4.0
492298486,4.0
1008332982,4.0
1167656824,4.0
293013337,4.0
1194794368,4.0
228991794,4.0
1120730686,4.0
64298008,4.0
1101801766,4.0
545631359,4.0
907897151,4.0
449508066,4.0
1207408781,4.0
383153184,4.0
928698840,4.0
1095705242,4.0
482251556,4.0
626835273,4.0
1033638999,4.0
926379917,4.0
973462022,4.0
1226485668,4.0
1188096439,4.0
1125177067,4.0
847545817,4.0
151317525,4.0
673040398,4.0
1011937826,4.0
192118866,4.0
1019678459,4.0
363849295,4.0
7110966,4.0
19455763,4.0
1195466368,4.0
941347401,4.0
701620490,4.0
1154333376,4.0
1165880462,4.0
213823685,4.0
1008244001,4.0
40402974,4.0
197841580,4.0
743220124,4.0
902956108,4.0
1103393750,4.0
1134900267,4.0
594120619,4.0
55437034,4.0
371047169,4.0
739378963,4.0
961228266,4.0
25356151,4.0
639741680,4.0
1179486719,4.0
563001163,4.0
823369459,4.0
41744298,4.0
138349938,4.0
41726652,4.0
895140250,4.0
715400108,4.0
857165433,4.0
1153034155,4.0
1011976413,4.0
66848377,4.0
620270247,4.0
953131960,4.0
103906005,4.0
223500246,4.0
431503466,4.0
577976954,4.0
383531481,4.0
703218840,4.0
558804426,4.0
527673393,4.0
374626775,4.0
55180222,4.0
542465064,4.0
1049642135,4.0
607543776,4.0
10722618,4.0
1139594369,4.0
585083968,4.0
475349240,4.0
735483414,4.0
60578002,4.0
344862816,4.0
1067859507,4.0
25272201,4.0
926118268,4.0
830353639,4.0
934109226,4.0
823732932,4.0
1007648701,4.0
646268700,4.0
462302367,4.0
559166288,4.0
242144589,4.0
343955079,4.0
876759904,4.0
702479838,4.0
980241256,4.0
569070685,4.0
505560192,4.0
55310223,4.0
859416857,4.0
59077623,4.0
302035768,4.0
122780071,4.0
816188811,4.0
582244055,4.0
336931696,4.0
1126525175,4.0
322872551,4.0
945379591,4.0
1090999422,4.0
520587925,4.0
983617175,4.0
1215309197,4.0
795718525,4.0
240118167,4.0
87916602,4.0
550438613,4.0
440112362,4.0
287779162,4.0
461527617,4.0
167588682,4.0
660820369,4.0
501394885,4.0
763662699,4.0
1183822301,4.0
909068442,4.0
209935368,4.0
402852038,4.0
16423118,4.0
815265770,4.0
807690497,4.0
675476475,4.0
364342086,4.0
409927720,4.0
626448476,4.0
1072629361,4.0
593990972,4.0
313856887,4.0
1213633567,4.0
17260995,4.0
68599047,4.0
88519492,4.0
344593782,4.0
430978963,4.0
549713930,4.0
383680493,4.0
707679708,4.0
815448370,4.0
1053787269,4.0
857001069,4.0
425539158,4.0
6979941,4.0
750561366,4.0
347256134,4.0
33584181,4.0
946152886,4.0
651754111,4.0
337124251,4.0
710704818,4.0
321808503,4.0
1202680244,4.0
1029019559,4.0
819821216,4.0
905123980,4.0
331801501,4.0
93952052,4.0
305080897,4.0
915463143,4.0
292503700,4.0
60721993,4.0
931398445,4.0
138874014,4.0
596052735,4.0
334434815,4.0
923383124,4.0
378914235,4.0
167732608,4.0
322633512,4.0
1133636375,4.0
510644571,4.0
680164044,4.0
644689618,4.0
145597104,4.0
87146308,4.0
291480956,4.0
812878373,4.0
707378248,4.0
1100922622,4.0
25656010,4.0
1162605897,4.0
87142941,4.0
918227452,4.0
956693028,4.0
1224682513,4.0
577540844,4.0
20484597,4.0
246779029,4.0
278577479,4.0
1094959028,4.0
594385723,4.0
1069805896,4.0
1195870540,4.0
40142492,4.0
929618288,4.0
801962738,4.0
66355987,4.0
182848520,4.0
101567323,4.0
685679588,4.0
624346306,4.0
1004161783,4.0
450073060,4.0
385485880,4.0
949272101,4.0
589212093,4.0
891318689,4.0
1021235324,4.0
220974141,4.0
790599241,4.0
866893485,4.0
82629311,4.0
576306952,4.0
1089557291,4.0
534312651,4.0
209465016,4.0
371397768,4.0
452713844,4.0
588105173,4.0
1117388144,4.0
755255993,4.0
704032957,4.0
174016066,4.0
741642233,4.0
265741465,4.0
360068702,4.0
1065563579,4.0
957389987,4.0
718874316,4.0
595373240,4.0
48752218,4.0
388960500,4.0
859777466,4.0
314966307,4.0
611361025,4.0
829839618,4.0
265119036,4.0
680543548,4.0
38283704,4.0
188884063,4.0
644612535,4.0
611714465,4.0
1055454038,4.0
721771975,4.0
722623069,4.0
156038978,4.0
941583063,4.0
44812459,4.0
533673714,4.0
774113585,4.0
184623809,4.0
193807837,4.0
241664711,4.0
243132196,4.0
478694836,4.0
148469798,4.0
307323350,4.0
886561575,4.0
624270694,4.0
1218417231,4.0
289659936,4.0
794800752,4.0
1026556357,4.0
1116786999,4.0
506443763,4.0
588328996,4.0
744419135,4.0
926131606,4.0
611321799,4.0
1094561478,4.0
650810265,4.0
1042028355,4.0
1098546745,4.0
458776114,4.0
679214969,4.0
305139456,4.0
758393369,4.0
217914890,4.0
1032518676,4.0
1041092903,4.0
795324921,4.0
1047628915,4.0
1107210075,4.0
895196103,4.0
1112578012,4.0
548248914,4.0
543866332,4.0
1205179781,4.0
1043072224,4.0
756490410,4.0
24737125,4.0
696357343,4.0
981636208,4.0
269536625,4.0
403517907,4.0
1035236853,4.0
922377390,4.0
528381612,4.0
184187041,4.0
1159320958,4.0
288572297,4.0
643314996,4.0
1181140436,4.0
746656863,4.0
601134833,4.0
803259380,4.0
890735337,4.0
1076663969,4.0
306097135,4.0
75403866,4.0
869591775,4.0
952459289,4.0
65865044,4.0
948104384,4.0
54342980,4.0
536148929,4.0
1175543025,4.0
162280051,4.0
424689790,4.0
425798804,4.0
584464873,4.0
1202598043,4.0
548867821,4.0
261552752,4.0
1137043422,4.0
44956203,4.0
415663744,4.0
1074241353,4.0
611529414,4.0
342905428,4.0
482487465,4.0
416100311,4.0
507836275,4.0
981042316,4.0
710604679,4.0
481181384,4.0
517632134,4.0
440004099,4.0
1138165972,4.0
1018681093,4.0
25339017,4.0
1043678989,4.0
182537348,4.0
1213253226,4.0
84864824,4.0
309497989,4.0
40457119,4.0
598198250,4.0
905903929,4.0
126829251,4.0
806793229,4.0
1035989298,4.0
276972327,4.0
36588566,4.0
127718438,4.0
534589685,4.0
459684640,4.0
699761427,4.0
467123711,4.0
434519880,4.0
367571024,4.0
304156443,4.0
672206513,4.0
1232844192,4.0
999611440,4.0
976689160,4.0
1228539886,4.0
819337154,4.0
972804374,4.0
578736704,4.0
131029626,4.0
264916215,4.0
1157509531,4.0
766619541,4.0
1115679105,4.0
12566661,4.0
537998590,4.0
762987266,4.0
78799425,4.0
809457598,4.0
645520169,4.0
143928130,4.0
520381795,4.0
1210334306,4.0
869798212,4.0
141454360,4.0
1055481242,4.0
179960664,4.0
437717866,4.0
1150753312,4.0
198504514,4.0
1178224876,4.0
745790838,4.0
628764983,4.0
808505867,4.0
795042657,4.0
1143524239,4.0
747918802,4.0
326148200,4.0
919369647,4.0
294333982,4.0
773819610,4.0
963823344,4.0
1009196777,4.0
121145989,4.0
7235203,4.0
1133337060,4.0
315626465,4.0
564800278,4.0
1050849735,4.0
122795269,4.0
15467003,4.0
875488080,4.0
1200638373,4.0
82845740,4.0
629340053,4.0
532634723,4.0
251459387,4.0
245533226,4.0
470643995,4.0
338692493,4.0
701541857,4.0
1037949491,4.0
327419767,4.0
296201860,4.0
31035457,4.0
1153681583,4.0
191550721,4.0
1081232966,4.0
321725648,4.0
76259694,4.0
33995790,4.0
1006194488,4.0
1158117360,4.0
175718887,4.0
324589413,4.0
225527890,4.0
744842689,4.0
219924296,4.0
436157405,4.0
763333607,4.0
754901078,4.0
1157061765,4.0
508848720,4.0
873339738,4.0
1040125484,4.0
505624880,4.0
1209748614,4.0
574328012,4.0
192789607,4.0
6563479,4.0
76657280,4.0
1153343112,4.0
488036889,4.0
103516653,4.0
585860142,4.0
1005085378,4.0
333446884,4.0
118381921,4.0
937740771,4.0
633805257,4.0
1112387912,4.0
928696482,4.0
179785229,4.0
905655289,4.0
634715264,4.0
547410381,4.0
321811652,4.0
752687708,4.0
455365016,4.0
1221322554,4.0
4627235,4.0
347337004,4.0
684573381,4.0
224437289,4.0
279154610,4.0
1132950388,4.0
740490039,4.0
1004964872,4.0
543609444,4.0
346753942,4.0
130306957,4.0
369111449,4.0
327235439,4.0
716527033,4.0
628036516,4.0
574198996,4.0
1013548616,4.0
794636535,4.0
1056417446,4.0
70214009,4.0
1174416088,4.0
923404124,4.0
843177310,4.0
979782641,4.0
240392360,4.0
933436630,4.0
1229021560,4.0
440975302,4.0
329539667,4.0
239387936,4.0
472827001,4.0
78592297,4.0
738988453,4.0
1226073284,4.0
59285492,4.0
828525840,4.0
704725049,4.0
1078867211,4.0
411273693,4.0
877443337,4.0
1119434186,4.0
952156217,4.0
410186799,4.0
136783549,4.0
1060012788,4.0
961330574,4.0
267619155,4.0
168000221,4.0
11865720,4.0
543976208,4.0
1054494277,4.0
1171511095,4.0
562133910,4.0
767375501,4.0
839756865,4.0
389777717,4.0
21651995,4.0
985979959,4.0
780668640,4.0
477587209,4.0
701813843,4.0
137276097,4.0
1027388863,4.0
29428599,4.0
401885513,4.0
508538958,4.0
799922760,4.0
876291702,4.0
294880465,4.0
258987960,4.0
403417525,4.0
232291837,4.0
621528382,4.0
724746442,4.0
511414628,4.0
738097339,4.0
829723928,4.0
731727890,4.0
544023808,4.0
119697720,4.0
172172974,4.0
948826978,4.0
503390571,4.0
1171398876,4.0
362968101,4.0
1144362960,4.0
900717832,4.0
11017659,4.0
355951025,4.0
441124354,4.0
661301236,4.0
292876865,4.0
604006828,4.0
444618344,4.0
759676031,4.0
430919330,4.0
767226738,4.0
174806465,4.0
1204522491,4.0
1101218430,4.0
445079467,4.0
723602573,4.0
159705954,4.0
1067025373,4.0
203480569,4.0
1005723957,4.0
466937158,4.0
273511358,4.0
1071611328,4.0
1167618823,4.0
634852027,4.0
102347546,4.0
1158519164,4.0
579686086,4.0
225622268,4.0
332553501,4.0
84295038,4.0
967321042,4.0
962601334,4.0
546131008,4.0
405772950,4.0
1033650731,4.0
177191545,4.0
869579371,4.0
936910195,4.0
1232004753,4.0
886996058,4.0
553685277,4.0
427055421,4.0
490650818,4.0
251275103,4.0
1195880040,4.0
113051484,4.0
724415124,4.0
456970959,4.0
70915199,4.0
550415772,4.0
240026815,4.0
152197768,4.0
337195177,4.0
86522249,4.0
269932268,4.0
274572070,4.0
1184142613,4.0
1161747287,4.0
704812247,4.0
216813236,4.0
707460492,4.0
960275598,4.0
977648552,4.0
675480021,4.0
892110389,4.0
1224295423,4.0
544867951,4.0
909410801,4.0
956122023,4.0
272403241,4.0
866393182,4.0
73630562,4.0
746559262,4.0
567253989,4.0
1050453099,4.0
405758131,4.0
97531885,4.0
234085039,4.0
917976913,4.0
43718751,4.0
875781329,4.0
244573953,4.0
1159838925,4.0
957215448,4.0
308715183,4.0
311473716,4.0
951617316,4.0
164605773,4.0
916150147,4.0
462110516,4.0
390112441,4.0
1115933934,4.0
531110945,4.0
1227712699,4.0
600344039,4.0
35691118,4.0
508609179,4.0
187982150,4.0
753064223,4.0
306965157,4.0
1199762353,4.0
203067930,4.0
1011556066,4.0
741527717,4.0
433826153,4.0
1079038700,4.0
631214504,4.0
542077079,4.0
973443878,4.0
1090891601,4.0
471217322,4.0
1128427667,4.0
410049028,4.0
205606923,4.0
294479919,4.0
611037937,4.0
1009958584,4.0
146213450,4.0
1048367348,4.0
1159987447,4.0
202383006,4.0
534028014,4.0
543094507,4.0
493238194,4.0
651125597,4.0
653354428,4.0
361976282,4.0
622675931,4.0
49505475,4.0
209666410,4.0
393688871,4.0
451923911,4.0
529842409,4.0
668225626,4.0
457182599,4.0
228543571,4.0
951553377,4.0
838626496,4.0
2791626,4.0
80296645,4.0
409620237,4.0
25570334,4.0
1211058748,4.0
679107843,4.0
560332374,4.0
308145995,4.0
598477475,4.0
824528719,4.0
330570022,4.0
356772177,4.0
526915058,4.0
461845768,4.0
1106994026,4.0
141735269,4.0
1218528505,4.0
1143398275,4.0
1047836288,4.0
816028920,4.0
51329379,4.0
60031476,4.0
309399909,4.0
746211493,4.0
827036520,4.0
1038693286,4.0
909138082,4.0
1160943141,4.0
538788486,4.0
282519200,4.0
453926510,4.0
645907239,4.0
916488538,4.0
979884608,4.0
895149898,4.0
1112843172,4.0
698919296,4.0
43508087,4.0
260330353,4.0
415720074,4.0
1140179848,4.0
87119755,4.0
748078452,4.0
283136295,4.0
197252503,4.0
315466233,4.0
1202391793,4.0
1186897483,4.0
1126748987,4.0
96170465,4.0
383461362,4.0
402547703,4.0
980769541,4.0
670526093,4.0
471406752,4.0
479760206,4.0
793940953,4.0
574408429,4.0
685554294,4.0
866537905,4.0
961806412,4.0
1225497697,4.0
581513057,4.0
968012687,4.0
743616711,4.0
963720441,4.0
1029228727,4.0
21555543,4.0
248066860,4.0
922668334,4.0
915674704,4.0
1151581577,4.0
258420566,4.0
49250645,4.0
544416619,4.0
1053443653,4.0
770495800,4.0
850913250,4.0
776748642,4.0
248988961,4.0
871128341,4.0
901222967,4.0
757975711,4.0
1176774606,4.0
1031339117,4.0
342956204,4.0
296316188,4.0
786949367,4.0
174132589,4.0
496879690,4.0
230687715,4.0
177528084,4.0
985299183,4.0
200941233,4.0
555832962,4.0
499528704,4.0
904508992,4.0
1077737849,4.0
34564844,4.0
903391760,4.0
452641693,4.0
1202534863,4.0
922622222,4.0
901852495,4.0
48575777,4.0
240346085,4.0
728405703,4.0
1019914899,4.0
607227148,4.0
396733833,4.0
1007076774,4.0
489752428,4.0
342456632,4.0
1095095238,4.0
1009801401,4.0
252634019,4.0
132282024,4.0
746433264,4.0
950493965,4.0
134090413,4.0
196650242,4.0
1085504050,4.0
759553611,4.0
604763544,4.0
911603477,4.0
1031746958,4.0
561707916,4.0
559107980,4.0
1030481850,4.0
93530447,4.0
1173592960,4.0
693174184,4.0
935659268,4.0
126956826,4.0
288440661,4.0
596208138,4.0
746734777,4.0
40743458,4.0
707443225,4.0
1043427771,4.0
962269241,4.0
80633456,4.0
509024262,4.0
962277511,4.0
471469752,4.0
881266691,4.0
450325421,4.0
36533130,4.0
407477579,4.0
1065984605,4.0
856066498,4.0
128182389,4.0
229843536,4.0
1001942723,4.0
1001391136,4.0
459282675,4.0
336559931,4.0
148363588,4.0
925597125,4.0
178632942,4.0
275202652,4.0
1203398087,4.0
871425224,4.0
575596428,4.0
781273688,4.0
409706163,4.0
855859968,4.0
42195545,4.0
1014045804,4.0
608805946,4.0
45220215,4.0
340771941,4.0
972357030,4.0
797437266,4.0
93132708,4.0
759196916,4.0
657983079,4.0
503795941,4.0
86329006,4.0
641007960,4.0
1143998557,4.0
127930891,4.0
518476580,4.0
322602187,4.0
1102991338,4.0
36439908,4.0
702473386,4.0
98717939,4.0
428630129,4.0
1084778243,4.0
615666529,4.0
689412617,4.0
569610500,4.0
1081518485,4.0
313889057,4.0
1012415516,4.0
665803208,4.0
1185945802,4.0
1161055074,4.0
919697829,4.0
1654186,4.0
822631215,4.0
940111048,4.0
471758973,4.0
1064970384,4.0
546531844,4.0
951399026,4.0
1154317216,4.0
772975427,4.0
1007209953,4.0
597215098,4.0
289662948,4.0
62236164,4.0
1145748436,4.0
905881869,4.0
110552534,4.0
585282457,4.0
484029419,4.0
378001783,4.0
1060468172,4.0
189211003,4.0
957069066,4.0
946255580,4.0
317269120,4.0
504167718,4.0
585235322,4.0
146224511,4.0
590883960,4.0
593591703,4.0
869977854,4.0
1127568345,4.0
950401364,4.0
704849176,4.0
189065102,4.0
279002627,4.0
1110798996,4.0
195346865,4.0
602941199,4.0
1046273,4.0
278037281,4.0
261130420,4.0
1165890393,4.0
557586732,4.0
442240014,4.0
79120250,4.0
159098370,4.0
932880239,4.0
1033442423,4.0
1229759500,4.0
496699848,4.0
712674581,4.0
595109641,4.0
1110275900,4.0
647184748,4.0
104540830,4.0
1079688765,4.0
432153130,4.0
188803651,4.0
317348828,4.0
788486379,4.0
56433658,4.0
922815546,4.0
927396684,4.0
408562265,4.0
484573415,4.0
341737027,4.0
440362034,4.0
1001685981,4.0
1174031370,4.0
256876942,4.0
1108864194,4.0
11249504,4.0
1188576611,4.0
646283229,4.0
238017322,4.0
86119700,4.0
108043142,4.0
657953784,4.0
728493189,4.0
163503960,4.0
887631084,4.0
319464306,4.0
582015101,4.0
290138909,4.0
530656,4.0
1098323823,4.0
157906624,4.0
831277423,4.0
193036220,4.0
1095858842,4.0
375682399,4.0
541570912,4.0
336869784,4.0
696736958,4.0
49248100,4.0
85223439,4.0
1056315404,4.0
293123071,4.0
360568935,4.0
535903321,4.0
276017575,4.0
1023203834,4.0
717450008,4.0
342050158,4.0
439942796,4.0
838184213,4.0
569888186,4.0
951479871,4.0
153277464,4.0
842352509,4.0
295833791,4.0
736403674,4.0
133586457,4.0
978334501,4.0
1082645250,4.0
131512759,4.0
192095122,4.0
159312641,4.0
1096677159,4.0
1039460060,4.0
1220391198,4.0
725846527,4.0
166434104,4.0
871756889,4.0
71965709,4.0
768227499,4.0
293727551,4.0
807120192,4.0
677131686,4.0
124173269,4.0
1006970453,4.0
696643391,4.0
156989394,4.0
72428781,4.0
107399550,4.0
211252536,4.0
742154313,4.0
705370816,4.0
55091957,4.0
394947284,4.0
1088862766,4.0
1094067837,4.0
995363450,4.0
21851070,4.0
702259565,4.0
419920870,4.0
184233292,4.0
755895593,4.0
1075646821,4.0
169011726,4.0
400506849,4.0
1155896536,4.0
218980718,4.0
443437942,4.0
1054129950,4.0
754952218,4.0
396627000,4.0
106530169,4.0
1015273128,4.0
1138651310,4.0
954571324,4.0
90746991,4.0
878000250,4.0
997062703,4.0
1123259097,4.0
495535808,4.0
940626661,4.0
924131529,4.0
861886819,4.0
281128977,4.0
5699433,4.0
615117596,4.0
496327330,4.0
55202957,4.0
409990228,4.0
357602252,4.0
250792868,4.0
1111834098,4.0
1179151542,4.0
439237366,4.0
669166247,4.0
1108246963,4.0
1178531105,4.0
550099631,4.0
484092040,4.0
249854445,4.0
962420721,4.0
102798400,4.0
936290612,4.0
535968655,4.0
932644414,4.0
1195505375,4.0
817910551,4.0
191246664,4.0
854790457,4.0
612115738,4.0
169749867,4.0
331833147,4.0
404338822,4.0
336729221,4.0
812423540,4.0
999026864,4.0
368169791,4.0
235628461,4.0
875509310,4.0
893937200,4.0
291919736,4.0
948976350,4.0
355473736,4.0
625923263,4.0
127290212,4.0
702968059,4.0
135533832,4.0
833455018,4.0
196117251,4.0
1093014233,4.0
100562024,4.0
835261089,4.0
1131960625,4.0
1045958388,4.0
140613598,4.0
826303265,4.0
526981216,4.0
1162466728,4.0
644480631,4.0
624536443,4.0
26506421,4.0
147904896,4.0
898308307,4.0
509385934,4.0
561963865,4.0
380339658,4.0
225343196,4.0
671881888,4.0
459553251,4.0
1052803993,4.0
1031197118,4.0
1045173996,4.0
1141068877,4.0
470162855,4.0
259843419,4.0
530925125,4.0
1007419866,4.0
515288488,4.0
5160817,4.0
997610751,4.0
405208837,4.0
15228102,4.0
401732487,4.0
1175455580,4.0
382823047,4.0
594439369,4.0
414725983,4.0
531343917,4.0
562411625,4.0
155016848,4.0
414892599,4.0
547559017,4.0
326606914,4.0
980018574,4.0
655613232,4.0
353735077,4.0
1160104876,4.0
487492504,4.0
496110275,4.0
281885843,4.0
1044753544,4.0
1107756452,4.0
154426006,4.0
867450888,4.0
1231767333,4.0
34951195,4.0
722655288,4.0
1214317,4.0
993442745,4.0
291218880,4.0
216141662,4.0
1195913954,4.0
760118790,4.0
185352028,4.0
422217940,4.0
376776913,4.0
330255947,4.0
276799637,4.0
966174303,4.0
562344545,4.0
347011059,4.0
678995390,4.0
514202071,4.0
473156037,4.0
1091813570,4.0
79991294,4.0
579899768,4.0
285883094,4.0
913799171,4.0
571519506,4.0
224763405,4.0
307537139,4.0
290291837,4.0
329936792,4.0
320661366,4.0
504218024,4.0
420039869,4.0
487075423,4.0
1173862370,4.0
1019632003,4.0
212403404,4.0
540342722,4.0
901769223,4.0
39588999,4.0
1079903068,4.0
121974250,4.0
685097306,4.0
370319496,4.0
555323921,4.0
660558971,4.0
65241939,4.0
1131944629,4.0
172206649,4.0
634459191,4.0
671106831,4.0
1160814625,4.0
558663813,4.0
282222515,4.0
1225617245,4.0
998298948,4.0
928708857,4.0
965156203,4.0
227499112,4.0
411089521,4.0
104516647,4.0
848195588,4.0
1114814959,4.0
1205011357,4.0
972461564,4.0
59881914,4.0
1118676576,4.0
954958592,4.0
488998847,4.0
758593938,4.0
719474081,4.0
1134080943,4.0
238816174,4.0
292780744,4.0
823821719,4.0
774916134,4.0
633394743,4.0
642396055,4.0
4931578,4.0
32588002,4.0
126473993,4.0
720759895,4.0
1202175108,4.0
781523719,4.0
1133276695,4.0
872596696,4.0
291507927,4.0
49516448,4.0
391063879,4.0
6979543,4.0
1013720303,4.0
250634878,4.0
439039848,4.0
734603925,4.0
1108757067,4.0
759619121,4.0
1128436543,4.0
376108055,4.0
963932275,4.0
686166412,4.0
932268179,4.0
1116158928,4.0
261670437,4.0
136353503,4.0
482682522,4.0
198367933,4.0
635673861,4.0
1018229234,4.0
383725886,4.0
805699495,4.0
348020385,4.0
1087413851,4.0
486469636,4.0
769052641,4.0
402194273,4.0
439283892,4.0
968342209,4.0
1128732782,4.0
489262081,4.0
649828873,4.0
1012596484,4.0
1189143947,4.0
1022611897,4.0
886246976,4.0
315717389,4.0
1199729421,4.0
667795004,4.0
556976625,4.0
469905143,4.0
261527292,4.0
607739092,4.0
1224060038,4.0
596799761,4.0
115245575,4.0
380510871,4.0
1189726750,4.0
731963482,4.0
466845122,4.0
631118389,4.0
398236005,4.0
1001111012,4.0
483675787,4.0
818398368,4.0
982383623,4.0
87475746,4.0
56855988,4.0
659948081,4.0
294389493,4.0
998851490,4.0
127954430,4.0
232779620,4.0
1180807236,4.0
674555364,4.0
353268936,4.0
969920256,4.0
128764700,4.0
254326823,4.0
725481231,4.0
609042115,4.0
1016492686,4.0
397117831,4.0
39062472,4.0
1026856066,4.0
238098071,4.0
993001415,4.0
827227090,4.0
443137246,4.0
436672277,4.0
467931355,4.0
705577463,4.0
485306466,4.0
794642948,4.0
622156193,4.0
885933834,4.0
646758969,4.0
250473411,4.0
1015971808,4.0
1141196084,4.0
1074860427,4.0
1213439068,4.0
188201477,4.0
349194971,4.0
28075828,4.0
61155472,4.0
576368548,4.0
924072481,4.0
450364618,4.0
601154056,4.0
162983192,4.0
326686533,4.0
1176000956,4.0
663512580,4.0
429068473,4.0
614685522,4.0
97526764,4.0
187040251,4.0
1044110989,4.0
565883534,4.0
348745370,4.0
723587404,4.0
684700995,4.0
242234409,4.0
196822628,4.0
549903142,4.0
1079093146,4.0
1083108362,4.0
773459672,4.0
791156926,4.0
1189876834,4.0
447171441,4.0
306419888,4.0
503221056,4.0
1148653783,4.0
487755351,4.0
195310886,4.0
1228727344,4.0
163842820,4.0
466165795,4.0
842316739,4.0
763032752,4.0
1161921033,4.0
611804893,4.0
778775253,4.0
1158275499,4.0
406478774,4.0
173010265,4.0
37617308,4.0
265361834,4.0
160516456,4.0
989322300,4.0
756516471,4.0
547493845,4.0
225049248,4.0
177935384,4.0
206236730,4.0
616555681,4.0
453810453,4.0
912715798,4.0
558716418,4.0
761271139,4.0
1154166661,4.0
805424400,4.0
1016306943,4.0
619266132,4.0
1056767356,4.0
845847405,4.0
648828712,4.0
27260654,4.0
284017529,4.0
173029290,4.0
