entid,Action_Grade,ENTTYPE,INDUSTRYPHY,RECCAP,Social,Inconfidence,CaseType,ANCHEYEAR,ANCHEDATE,BUSST,ASSGRO,MAIBUSINC,NETINC,TOTEQU,VENDINC,Ratio,Year,Frequency
639523185,10.0,3,11,4000.0,0.0,0.0,2,2015.0,2016/10/29,0.0,,,,,,1.0,2009.0,2.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2015.0,2016/10/29,0.0,,,,,,1.0,2011.0,2.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2015.0,2016/10/29,0.0,,,,,,1.0,2012.0,3.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2015.0,2016/10/29,0.0,,,,,,1.0,2014.0,1.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2014.0,2016/3/29,0.0,,,,,,1.0,2009.0,2.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2014.0,2016/3/29,0.0,,,,,,1.0,2011.0,2.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2014.0,2016/3/29,0.0,,,,,,1.0,2012.0,3.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2014.0,2016/3/29,0.0,,,,,,1.0,2014.0,1.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2014.0,2016/3/29,0.0,,,,,,1.0,2009.0,2.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2014.0,2016/3/29,0.0,,,,,,1.0,2011.0,2.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2014.0,2016/3/29,0.0,,,,,,1.0,2012.0,3.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2014.0,2016/3/29,0.0,,,,,,1.0,2014.0,1.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2013.0,2014/5/31,11.0,,,,,,1.0,2009.0,2.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2013.0,2014/5/31,11.0,,,,,,1.0,2011.0,2.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2013.0,2014/5/31,11.0,,,,,,1.0,2012.0,3.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2013.0,2014/5/31,11.0,,,,,,1.0,2014.0,1.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2013.0,2014/5/31,11.0,,,,,,1.0,2009.0,2.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2013.0,2014/5/31,11.0,,,,,,1.0,2011.0,2.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2013.0,2014/5/31,11.0,,,,,,1.0,2012.0,3.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2013.0,2014/5/31,11.0,,,,,,1.0,2014.0,1.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2018.0,2019/7/13,11.0,,,,,,1.0,2009.0,2.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2018.0,2019/7/13,11.0,,,,,,1.0,2011.0,2.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2018.0,2019/7/13,11.0,,,,,,1.0,2012.0,3.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2018.0,2019/7/13,11.0,,,,,,1.0,2014.0,1.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2018.0,2019/7/13,11.0,,,,,,1.0,2009.0,2.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2018.0,2019/7/13,11.0,,,,,,1.0,2011.0,2.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2018.0,2019/7/13,11.0,,,,,,1.0,2012.0,3.0
639523185,10.0,3,11,4000.0,0.0,0.0,2,2018.0,2019/7/13,11.0,,,,,,1.0,2014.0,1.0
70578920,10.0,3,9,16000.0,0.0,0.0,2,2013.0,2014/7/14,0.0,,,,,,,2008.0,1.0
70578920,10.0,3,9,16000.0,0.0,0.0,2,2013.0,2014/7/14,0.0,,,,,,,2010.0,3.0
70578920,10.0,3,9,16000.0,0.0,0.0,2,2013.0,2014/7/14,0.0,,,,,,,2012.0,3.0
70578920,10.0,3,9,16000.0,0.0,0.0,2,2016.0,2017/6/20,0.0,,,,,,,2008.0,1.0
70578920,10.0,3,9,16000.0,0.0,0.0,2,2016.0,2017/6/20,0.0,,,,,,,2010.0,3.0
70578920,10.0,3,9,16000.0,0.0,0.0,2,2016.0,2017/6/20,0.0,,,,,,,2012.0,3.0
70578920,10.0,3,9,16000.0,0.0,0.0,2,2017.0,2018/5/23,11.0,,,,,,,2008.0,1.0
70578920,10.0,3,9,16000.0,0.0,0.0,2,2017.0,2018/5/23,11.0,,,,,,,2010.0,3.0
70578920,10.0,3,9,16000.0,0.0,0.0,2,2017.0,2018/5/23,11.0,,,,,,,2012.0,3.0
70578920,10.0,3,9,16000.0,0.0,0.0,2,2014.0,2015/9/8,0.0,,,,,,,2008.0,1.0
70578920,10.0,3,9,16000.0,0.0,0.0,2,2014.0,2015/9/8,0.0,,,,,,,2010.0,3.0
70578920,10.0,3,9,16000.0,0.0,0.0,2,2014.0,2015/9/8,0.0,,,,,,,2012.0,3.0
70578920,10.0,3,9,16000.0,0.0,0.0,2,2015.0,2016/11/15,0.0,,,,,,,2008.0,1.0
70578920,10.0,3,9,16000.0,0.0,0.0,2,2015.0,2016/11/15,0.0,,,,,,,2010.0,3.0
70578920,10.0,3,9,16000.0,0.0,0.0,2,2015.0,2016/11/15,0.0,,,,,,,2012.0,3.0
70578920,10.0,3,9,16000.0,0.0,0.0,2,2018.0,2019/7/15,0.0,,,,,,,2008.0,1.0
70578920,10.0,3,9,16000.0,0.0,0.0,2,2018.0,2019/7/15,0.0,,,,,,,2010.0,3.0
70578920,10.0,3,9,16000.0,0.0,0.0,2,2018.0,2019/7/15,0.0,,,,,,,2012.0,3.0
902504771,10.0,5,11,5000.0,0.0,0.0,3,2016.0,2017/7/10,11.0,,,,,,,,
902504771,10.0,5,11,5000.0,0.0,0.0,3,2017.0,2018/7/29,11.0,,,,,,,,
902504771,10.0,5,11,5000.0,0.0,0.0,3,2015.0,2016/5/30,11.0,,,,,,,,
308587947,10.0,5,11,200.0,0.0,0.0,3,2017.0,2018/4/25,11.0,,,,,,,,
308587947,10.0,5,11,200.0,0.0,0.0,3,2016.0,2017/6/24,11.0,,,,,,,,
308587947,10.0,5,11,200.0,0.0,0.0,3,2018.0,2019/3/16,11.0,,,,,,,,
891890114,10.0,3,12,1000.0,0.0,0.0,3,2016.0,2017/11/20,0.0,,,,,,,,
891890114,10.0,3,12,1000.0,0.0,0.0,3,2015.0,2016/6/24,0.0,,,,,,,,
891890114,10.0,3,12,1000.0,0.0,0.0,3,2014.0,2016/7/24,0.0,,,,,,,,
515804857,10.0,0,11,100.0,0.0,0.0,0,,,,,,,,,,,
515804857,10.0,0,11,100.0,0.0,0.0,0,,,,,,,,,,,
928615169,10.0,3,9,5000.0,0.0,0.0,2,,,,,,,,,,2009.0,5.0
928615169,10.0,3,9,5000.0,0.0,0.0,2,,,,,,,,,,2010.0,8.0
928615169,10.0,3,9,5000.0,0.0,0.0,2,,,,,,,,,,2011.0,10.0
1197260202,10.0,3,11,10200.0,0.0,0.0,2,2017.0,2018/1/25,11.0,14762.871309999999,619.875487,386.9486493,10972.14245,984.7639652,,2009.0,1.0
1197260202,10.0,3,11,10200.0,0.0,0.0,2,2017.0,2018/1/25,11.0,14762.871309999999,619.875487,386.9486493,10972.14245,984.7639652,,2012.0,3.0
1197260202,10.0,3,11,10200.0,0.0,0.0,2,2013.0,2014/11/10,0.0,14762.871309999999,619.875487,386.9486493,10972.14245,984.7639652,,2009.0,1.0
1197260202,10.0,3,11,10200.0,0.0,0.0,2,2013.0,2014/11/10,0.0,14762.871309999999,619.875487,386.9486493,10972.14245,984.7639652,,2012.0,3.0
1197260202,10.0,3,11,10200.0,0.0,0.0,2,2015.0,2016/7/19,0.0,14762.871309999999,619.875487,386.9486493,10972.14245,984.7639652,,2009.0,1.0
1197260202,10.0,3,11,10200.0,0.0,0.0,2,2015.0,2016/7/19,0.0,14762.871309999999,619.875487,386.9486493,10972.14245,984.7639652,,2012.0,3.0
1197260202,10.0,3,11,10200.0,0.0,0.0,2,2016.0,2017/6/20,0.0,14762.871309999999,619.875487,386.9486493,10972.14245,984.7639652,,2009.0,1.0
1197260202,10.0,3,11,10200.0,0.0,0.0,2,2016.0,2017/6/20,0.0,14762.871309999999,619.875487,386.9486493,10972.14245,984.7639652,,2012.0,3.0
1197260202,10.0,3,11,10200.0,0.0,0.0,2,2014.0,2015/4/30,0.0,14762.871309999999,619.875487,386.9486493,10972.14245,984.7639652,,2009.0,1.0
1197260202,10.0,3,11,10200.0,0.0,0.0,2,2014.0,2015/4/30,0.0,14762.871309999999,619.875487,386.9486493,10972.14245,984.7639652,,2012.0,3.0
1197260202,10.0,3,11,10200.0,0.0,0.0,2,2018.0,2019/10/16,11.0,14762.871309999999,619.875487,386.9486493,10972.14245,984.7639652,,2009.0,1.0
1197260202,10.0,3,11,10200.0,0.0,0.0,2,2018.0,2019/10/16,11.0,14762.871309999999,619.875487,386.9486493,10972.14245,984.7639652,,2012.0,3.0
121205650,10.0,3,11,5158.0,0.0,0.0,2,,,,,,,,,,2006.0,1.0
121205650,10.0,3,11,5158.0,0.0,0.0,2,,,,,,,,,,2007.0,7.0
121205650,10.0,3,11,5158.0,0.0,0.0,2,,,,,,,,,,2008.0,9.0
121205650,10.0,3,11,5158.0,0.0,0.0,2,,,,,,,,,,2011.0,12.0
121205650,10.0,3,11,5158.0,0.0,0.0,2,,,,,,,,,,2013.0,2.0
353587921,10.0,17,10,0.0,0.0,0.0,3,2013.0,2014/5/5,0.0,,49.59323168,11.00137995,,,,,
353587921,10.0,17,10,0.0,0.0,0.0,3,2014.0,2015/3/24,0.0,,49.59323168,11.00137995,,,,,
353587921,10.0,17,10,0.0,0.0,0.0,3,2017.0,2018/1/27,11.0,,49.59323168,11.00137995,,,,,
353587921,10.0,17,10,0.0,0.0,0.0,3,2016.0,2017/5/31,11.0,,49.59323168,11.00137995,,,,,
353587921,10.0,17,10,0.0,0.0,0.0,3,2015.0,2016/8/27,0.0,,49.59323168,11.00137995,,,,,
353587921,10.0,17,10,0.0,0.0,0.0,3,2018.0,2019/10/18,9.0,,49.59323168,11.00137995,,,,,
143364110,10.0,3,11,100.0,0.0,0.0,3,2014.0,2015/10/16,0.0,,,,,,,,
143364110,10.0,3,11,100.0,0.0,0.0,3,2015.0,2016/2/29,0.0,,,,,,,,
143364110,10.0,3,11,100.0,0.0,0.0,3,2013.0,2014/2/5,0.0,,,,,,,,
143364110,10.0,3,11,100.0,0.0,0.0,3,2016.0,2017/11/20,0.0,,,,,,,,
143364110,10.0,3,11,100.0,0.0,0.0,3,2017.0,2018/4/24,11.0,,,,,,,,
143364110,10.0,3,11,100.0,0.0,0.0,3,2018.0,,12.0,,,,,,,,
198576137,10.0,3,11,770.0,0.0,0.0,3,2017.0,2018/4/18,17.0,,,,,,,,
198576137,10.0,3,11,770.0,0.0,0.0,3,2015.0,2016/1/27,2.0,,,,,,,,
198576137,10.0,3,11,770.0,0.0,0.0,3,2016.0,2017/10/20,6.0,,,,,,,,
10711834,10.0,3,9,10000.0,0.0,0.0,2,2015.0,2016/3/14,0.0,,,,,,,2008.0,16.0
10711834,10.0,3,9,10000.0,0.0,0.0,2,2015.0,2016/3/14,0.0,,,,,,,2009.0,4.0
10711834,10.0,3,9,10000.0,0.0,0.0,2,2015.0,2016/3/14,0.0,,,,,,,2011.0,24.0
10711834,10.0,3,9,10000.0,0.0,0.0,2,2013.0,2016/12/14,0.0,,,,,,,2008.0,16.0
10711834,10.0,3,9,10000.0,0.0,0.0,2,2013.0,2016/12/14,0.0,,,,,,,2009.0,4.0
10711834,10.0,3,9,10000.0,0.0,0.0,2,2013.0,2016/12/14,0.0,,,,,,,2011.0,24.0
10711834,10.0,3,9,10000.0,0.0,0.0,2,2014.0,2016/2/14,0.0,,,,,,,2008.0,16.0
10711834,10.0,3,9,10000.0,0.0,0.0,2,2014.0,2016/2/14,0.0,,,,,,,2009.0,4.0
10711834,10.0,3,9,10000.0,0.0,0.0,2,2014.0,2016/2/14,0.0,,,,,,,2011.0,24.0
43635130,10.0,3,11,50.0,0.0,0.0,3,2014.0,2015/2/16,3.0,30.59959919,1.147640235,1.357885192,24.70665824,1.0948448709999998,,2003.0,1.0
43635130,10.0,3,11,50.0,0.0,0.0,3,2014.0,2015/2/16,3.0,30.59959919,1.147640235,1.357885192,24.70665824,1.0948448709999998,,2008.0,4.0
43635130,10.0,3,11,50.0,0.0,0.0,3,2014.0,2015/2/16,3.0,30.59959919,1.147640235,1.357885192,24.70665824,1.0948448709999998,,2011.0,9.0
43635130,10.0,3,11,50.0,0.0,0.0,3,2013.0,2014/3/23,0.0,30.59959919,1.147640235,1.357885192,24.70665824,1.0948448709999998,,2003.0,1.0
43635130,10.0,3,11,50.0,0.0,0.0,3,2013.0,2014/3/23,0.0,30.59959919,1.147640235,1.357885192,24.70665824,1.0948448709999998,,2008.0,4.0
43635130,10.0,3,11,50.0,0.0,0.0,3,2013.0,2014/3/23,0.0,30.59959919,1.147640235,1.357885192,24.70665824,1.0948448709999998,,2011.0,9.0
43635130,10.0,3,11,50.0,0.0,0.0,3,2015.0,2016/3/16,3.0,30.59959919,1.147640235,1.357885192,24.70665824,1.0948448709999998,,2003.0,1.0
43635130,10.0,3,11,50.0,0.0,0.0,3,2015.0,2016/3/16,3.0,30.59959919,1.147640235,1.357885192,24.70665824,1.0948448709999998,,2008.0,4.0
43635130,10.0,3,11,50.0,0.0,0.0,3,2015.0,2016/3/16,3.0,30.59959919,1.147640235,1.357885192,24.70665824,1.0948448709999998,,2011.0,9.0
223377099,10.0,5,5,10.0,0.0,0.0,3,2017.0,2018/12/19,11.0,,,,,,,2015.0,1.0
223377099,10.0,5,5,10.0,0.0,0.0,3,2013.0,2014/9/18,0.0,,,,,,,2015.0,1.0
223377099,10.0,5,5,10.0,0.0,0.0,3,2015.0,2016/3/13,0.0,,,,,,,2015.0,1.0
223377099,10.0,5,5,10.0,0.0,0.0,3,2014.0,2015/1/23,0.0,,,,,,,2015.0,1.0
223377099,10.0,5,5,10.0,0.0,0.0,3,2016.0,2017/3/20,0.0,,,,,,,2015.0,1.0
223377099,10.0,5,5,10.0,0.0,0.0,3,2018.0,2019/11/17,11.0,,,,,,,2015.0,1.0
1185729581,10.0,3,11,10088.0,0.0,0.0,2,,,,,,,,,,2009.0,1.0
1185729581,10.0,3,11,10088.0,0.0,0.0,2,,,,,,,,,,2011.0,2.0
473247369,10.0,3,9,10000.0,0.0,0.0,2,,,,,,,,,,2007.0,1.0
473247369,10.0,3,9,10000.0,0.0,0.0,2,,,,,,,,,,2008.0,2.0
1003634226,10.0,3,5,10080.0,0.0,0.0,2,,,,,,,,,,2004.0,1.0
1003634226,10.0,3,5,10080.0,0.0,0.0,2,,,,,,,,,,2006.0,1.0
1003634226,10.0,3,5,10080.0,0.0,0.0,2,,,,,,,,,,2007.0,2.0
1003634226,10.0,3,5,10080.0,0.0,0.0,2,,,,,,,,,,2008.0,7.0
1003634226,10.0,3,5,10080.0,0.0,0.0,2,,,,,,,,,,2010.0,5.0
744968200,10.0,3,11,500.0,0.0,0.0,3,2017.0,2018/10/16,11.0,,,,,,,2014.0,1.0
744968200,10.0,3,11,500.0,0.0,0.0,3,2015.0,2016/11/28,0.0,,,,,,,2014.0,1.0
744968200,10.0,3,11,500.0,0.0,0.0,3,2013.0,2014/3/19,2.0,,,,,,,2014.0,1.0
744968200,10.0,3,11,500.0,0.0,0.0,3,2016.0,2017/3/20,0.0,,,,,,,2014.0,1.0
744968200,10.0,3,11,500.0,0.0,0.0,3,2014.0,2015/8/10,0.0,,,,,,,2014.0,1.0
744968200,10.0,3,11,500.0,0.0,0.0,3,2018.0,2019/6/21,11.0,,,,,,,2014.0,1.0
1132808434,10.0,0,11,1000.0,0.0,0.0,3,2017.0,2018/7/19,11.0,32.52758014,-0.422361662,-18.45220223,32.34825688,-0.41755663600000004,,,
1132808434,10.0,0,11,1000.0,0.0,0.0,3,2015.0,2016/11/12,0.0,32.52758014,-0.422361662,-18.45220223,32.34825688,-0.41755663600000004,,,
1132808434,10.0,0,11,1000.0,0.0,0.0,3,2016.0,2017/12/20,0.0,32.52758014,-0.422361662,-18.45220223,32.34825688,-0.41755663600000004,,,
1132808434,10.0,0,11,1000.0,0.0,0.0,3,2018.0,2019/12/23,9.0,32.52758014,-0.422361662,-18.45220223,32.34825688,-0.41755663600000004,,,
500970908,10.0,13,10,2080.0,0.0,0.0,2,,,,,,,,,,2005.0,3.0
500970908,10.0,13,10,2080.0,0.0,0.0,2,,,,,,,,,,2009.0,3.0
500970908,10.0,13,10,2080.0,0.0,0.0,2,,,,,,,,,,2010.0,7.0
908247590,10.0,3,11,5000.0,0.0,0.0,2,,,,,,,,,,,
908247590,10.0,3,11,5000.0,0.0,0.0,2,,,,,,,,,,,
727182458,10.0,44,11,720.0,0.0,0.0,3,2015.0,2016/6/23,0.0,,,,,,,,
727182458,10.0,44,11,720.0,0.0,0.0,3,2017.0,2018/2/28,11.0,,,,,,,,
727182458,10.0,44,11,720.0,0.0,0.0,3,2016.0,2017/7/30,11.0,,,,,,,,
727182458,10.0,44,11,720.0,0.0,0.0,3,2018.0,2019/12/22,0.0,,,,,,,,
1057654777,10.0,0,11,5000.0,0.0,0.0,3,2015.0,2016/12/14,0.0,,,,,,,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2015.0,2016/12/11,0.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2015.0,2016/12/11,0.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2017.0,2018/2/19,11.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2017.0,2018/2/19,11.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2014.0,2015/3/13,0.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2014.0,2015/3/13,0.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2016.0,2017/9/20,0.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2016.0,2017/9/20,0.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2013.0,2014/9/3,0.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2013.0,2014/9/3,0.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2018.0,2019/6/20,0.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2018.0,2019/6/20,0.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2015.0,2016/12/11,0.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2015.0,2016/12/11,0.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2017.0,2018/2/19,11.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2017.0,2018/2/19,11.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2014.0,2015/3/13,0.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2014.0,2015/3/13,0.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2016.0,2017/9/20,0.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2016.0,2017/9/20,0.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2013.0,2014/9/3,0.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2013.0,2014/9/3,0.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2018.0,2019/6/20,0.0,,,,,,1.0,,
485154649,10.0,46,11,12080.0,0.0,0.0,2,2018.0,2019/6/20,0.0,,,,,,1.0,,
593136513,10.0,5,2,100.0,0.0,0.0,3,2015.0,2016/6/16,11.0,,,,,,,,
593136513,10.0,5,2,100.0,0.0,0.0,3,2016.0,2017/4/9,11.0,,,,,,,,
593136513,10.0,5,2,100.0,0.0,0.0,3,2017.0,2018/9/30,11.0,,,,,,,,
937101326,10.0,0,5,50.0,0.0,0.0,1,2013.0,2014/7/23,0.0,,,,,,,2011.0,3.0
937101326,10.0,0,5,50.0,0.0,0.0,1,2016.0,2017/9/20,0.0,,,,,,,2011.0,3.0
937101326,10.0,0,5,50.0,0.0,0.0,1,2017.0,2018/9/7,11.0,,,,,,,2011.0,3.0
937101326,10.0,0,5,50.0,0.0,0.0,1,2015.0,2016/2/16,0.0,,,,,,,2011.0,3.0
937101326,10.0,0,5,50.0,0.0,0.0,1,2014.0,2015/3/24,0.0,,,,,,,2011.0,3.0
937101326,10.0,0,5,50.0,0.0,0.0,1,2018.0,2019/7/11,0.0,,,,,,,2011.0,3.0
371713118,10.0,3,11,11100.0,0.0,0.0,2,2014.0,2015/11/8,0.0,,,,,,,2005.0,1.0
371713118,10.0,3,11,11100.0,0.0,0.0,2,2014.0,2015/11/8,0.0,,,,,,,2008.0,1.0
371713118,10.0,3,11,11100.0,0.0,0.0,2,2014.0,2015/11/8,0.0,,,,,,,2009.0,7.0
371713118,10.0,3,11,11100.0,0.0,0.0,2,2014.0,2015/11/8,0.0,,,,,,,2010.0,5.0
371713118,10.0,3,11,11100.0,0.0,0.0,2,2013.0,2014/3/30,0.0,,,,,,,2005.0,1.0
371713118,10.0,3,11,11100.0,0.0,0.0,2,2013.0,2014/3/30,0.0,,,,,,,2008.0,1.0
371713118,10.0,3,11,11100.0,0.0,0.0,2,2013.0,2014/3/30,0.0,,,,,,,2009.0,7.0
371713118,10.0,3,11,11100.0,0.0,0.0,2,2013.0,2014/3/30,0.0,,,,,,,2010.0,5.0
371713118,10.0,3,11,11100.0,0.0,0.0,2,2015.0,2016/5/21,11.0,,,,,,,2005.0,1.0
371713118,10.0,3,11,11100.0,0.0,0.0,2,2015.0,2016/5/21,11.0,,,,,,,2008.0,1.0
371713118,10.0,3,11,11100.0,0.0,0.0,2,2015.0,2016/5/21,11.0,,,,,,,2009.0,7.0
371713118,10.0,3,11,11100.0,0.0,0.0,2,2015.0,2016/5/21,11.0,,,,,,,2010.0,5.0
371713118,10.0,3,11,11100.0,0.0,0.0,2,2018.0,2019/12/11,11.0,,,,,,,2005.0,1.0
371713118,10.0,3,11,11100.0,0.0,0.0,2,2018.0,2019/12/11,11.0,,,,,,,2008.0,1.0
371713118,10.0,3,11,11100.0,0.0,0.0,2,2018.0,2019/12/11,11.0,,,,,,,2009.0,7.0
371713118,10.0,3,11,11100.0,0.0,0.0,2,2018.0,2019/12/11,11.0,,,,,,,2010.0,5.0
371713118,10.0,3,11,11100.0,0.0,0.0,2,2017.0,2019/7/24,11.0,,,,,,,2005.0,1.0
371713118,10.0,3,11,11100.0,0.0,0.0,2,2017.0,2019/7/24,11.0,,,,,,,2008.0,1.0
371713118,10.0,3,11,11100.0,0.0,0.0,2,2017.0,2019/7/24,11.0,,,,,,,2009.0,7.0
371713118,10.0,3,11,11100.0,0.0,0.0,2,2017.0,2019/7/24,11.0,,,,,,,2010.0,5.0
799080938,15.0,3,6,1050.0,0.0,0.0,3,2015.0,2016/5/27,0.0,,,,,,,,
799080938,15.0,3,6,1050.0,0.0,0.0,3,2014.0,2015/5/18,0.0,,,,,,,,
799080938,15.0,3,6,1050.0,0.0,0.0,3,2013.0,2014/12/14,11.0,,,,,,,,
799080938,15.0,3,6,1050.0,0.0,0.0,3,2016.0,2017/1/27,11.0,,,,,,,,
799080938,15.0,3,6,1050.0,0.0,0.0,3,2017.0,2018/3/31,11.0,,,,,,,,
799080938,15.0,3,6,1050.0,0.0,0.0,3,2018.0,2019/1/7,11.0,,,,,,,,
799080938,15.0,3,6,1050.0,0.0,0.0,3,2015.0,2016/5/27,0.0,,,,,,,,
799080938,15.0,3,6,1050.0,0.0,0.0,3,2014.0,2015/5/18,0.0,,,,,,,,
799080938,15.0,3,6,1050.0,0.0,0.0,3,2013.0,2014/12/14,11.0,,,,,,,,
799080938,15.0,3,6,1050.0,0.0,0.0,3,2016.0,2017/1/27,11.0,,,,,,,,
799080938,15.0,3,6,1050.0,0.0,0.0,3,2017.0,2018/3/31,11.0,,,,,,,,
799080938,15.0,3,6,1050.0,0.0,0.0,3,2018.0,2019/1/7,11.0,,,,,,,,
113976139,10.0,3,11,10.0,0.0,0.0,3,2016.0,2017/4/20,0.0,,,,,,,,
113976139,10.0,3,11,10.0,0.0,0.0,3,2017.0,2018/1/3,11.0,,,,,,,,
113976139,10.0,3,11,10.0,0.0,0.0,3,2018.0,2019/11/7,11.0,,,,,,,,
276842037,10.0,5,11,100.0,0.0,0.0,3,2014.0,2015/8/17,11.0,99.51153586,-0.7373246509999999,0.09325996,98.04644666,0.450555921,1.006751922686211,,
276842037,10.0,5,11,100.0,0.0,0.0,3,2017.0,2018/1/12,11.0,99.51153586,-0.7373246509999999,0.09325996,98.04644666,0.450555921,1.006751922686211,,
276842037,10.0,5,11,100.0,0.0,0.0,3,2015.0,2016/5/18,11.0,99.51153586,-0.7373246509999999,0.09325996,98.04644666,0.450555921,1.006751922686211,,
276842037,10.0,5,11,100.0,0.0,0.0,3,2016.0,2017/5/20,11.0,99.51153586,-0.7373246509999999,0.09325996,98.04644666,0.450555921,1.006751922686211,,
276842037,10.0,5,11,100.0,0.0,0.0,3,2018.0,2019/8/22,0.0,99.51153586,-0.7373246509999999,0.09325996,98.04644666,0.450555921,1.006751922686211,,
463584372,10.0,3,9,6000.0,0.0,0.0,1,,,,,,,,,,,
794079288,10.0,40,2,0.0,0.0,0.0,1,2014.0,2015/8/24,0.0,,,,,,,2009.0,5.0
794079288,10.0,40,2,0.0,0.0,0.0,1,2014.0,2015/8/24,0.0,,,,,,,2012.0,5.0
794079288,10.0,40,2,0.0,0.0,0.0,1,2014.0,2015/8/24,0.0,,,,,,,2003.0,2.0
794079288,10.0,40,2,0.0,0.0,0.0,1,2014.0,2015/8/24,0.0,,,,,,,2015.0,1.0
794079288,10.0,40,2,0.0,0.0,0.0,1,2015.0,2016/6/21,0.0,,,,,,,2009.0,5.0
794079288,10.0,40,2,0.0,0.0,0.0,1,2015.0,2016/6/21,0.0,,,,,,,2012.0,5.0
794079288,10.0,40,2,0.0,0.0,0.0,1,2015.0,2016/6/21,0.0,,,,,,,2003.0,2.0
794079288,10.0,40,2,0.0,0.0,0.0,1,2015.0,2016/6/21,0.0,,,,,,,2015.0,1.0
794079288,10.0,40,2,0.0,0.0,0.0,1,2016.0,2017/5/24,11.0,,,,,,,2009.0,5.0
794079288,10.0,40,2,0.0,0.0,0.0,1,2016.0,2017/5/24,11.0,,,,,,,2012.0,5.0
794079288,10.0,40,2,0.0,0.0,0.0,1,2016.0,2017/5/24,11.0,,,,,,,2003.0,2.0
794079288,10.0,40,2,0.0,0.0,0.0,1,2016.0,2017/5/24,11.0,,,,,,,2015.0,1.0
794079288,10.0,40,2,0.0,0.0,0.0,1,2013.0,2014/6/26,0.0,,,,,,,2009.0,5.0
794079288,10.0,40,2,0.0,0.0,0.0,1,2013.0,2014/6/26,0.0,,,,,,,2012.0,5.0
794079288,10.0,40,2,0.0,0.0,0.0,1,2013.0,2014/6/26,0.0,,,,,,,2003.0,2.0
794079288,10.0,40,2,0.0,0.0,0.0,1,2013.0,2014/6/26,0.0,,,,,,,2015.0,1.0
794079288,10.0,40,2,0.0,0.0,0.0,1,2017.0,2018/4/22,11.0,,,,,,,2009.0,5.0
794079288,10.0,40,2,0.0,0.0,0.0,1,2017.0,2018/4/22,11.0,,,,,,,2012.0,5.0
