entid,Action_Grade,ENTTYPE,INDUSTRYPHY,RECCAP,Social,Inconfidence,CaseType
823821719,10.0,27,5,0.0,0.0,0.0,4.0
774916134,15.0,5,2,0.0,0.0,0.0,4.0
633394743,10.0,27,11,0.0,0.0,0.0,4.0
642396055,10.0,5,5,0.0,0.0,0.0,4.0
4931578,10.0,93,0,0.0,0.0,0.0,4.0
32588002,10.0,65,5,0.0,0.0,0.0,4.0
126473993,10.0,27,13,0.0,0.0,0.0,4.0
720759895,10.0,5,11,0.0,0.0,0.0,4.0
1202175108,10.0,11,11,0.0,0.0,0.0,4.0
781523719,10.0,93,0,0.0,0.0,0.0,4.0
1133276695,10.0,5,5,120.0,0.0,0.0,4.0
872596696,10.0,7,11,0.0,0.0,0.0,4.0
291507927,10.0,93,0,0.0,0.0,0.0,4.0
49516448,10.0,7,4,0.0,0.0,0.0,4.0
391063879,10.0,5,14,500.0,0.0,0.0,4.0
6979543,10.0,5,2,19000.0,0.0,0.0,4.0
1013720303,10.0,7,11,100.0,0.0,0.0,4.0
250634878,10.0,7,2,0.0,0.0,0.0,4.0
439039848,10.0,5,10,500.0,0.0,0.0,4.0
734603925,10.0,7,5,10.0,0.0,0.0,4.0
1108757067,10.0,5,10,1200.0,0.0,0.0,4.0
759619121,10.0,5,4,10.0,0.0,0.0,4.0
1128436543,10.0,46,2,27.0,0.0,0.0,4.0
376108055,10.0,5,4,200.0,0.0,0.0,4.0
963932275,10.0,5,14,100.0,0.0,0.0,4.0
686166412,10.0,5,11,200.0,0.0,0.0,4.0
932268179,10.0,5,11,30.0,0.0,0.0,4.0
1116158928,10.0,5,11,10.0,0.0,0.0,4.0
261670437,10.0,5,11,10.0,0.0,0.0,4.0
136353503,10.0,7,2,0.0,0.0,0.0,4.0
482682522,10.0,5,11,3.0,0.0,0.0,4.0
198367933,10.0,5,11,30.0,0.0,0.0,4.0
635673861,10.0,5,5,0.0,0.0,0.0,4.0
1018229234,10.0,5,6,0.0,0.0,0.0,4.0
383725886,10.0,5,5,0.0,0.0,0.0,4.0
805699495,10.0,5,5,0.0,0.0,0.0,4.0
348020385,10.0,5,2,300.0,0.0,0.0,4.0
1087413851,10.0,5,11,30.0,0.0,0.0,4.0
486469636,10.0,5,8,50.0,0.0,0.0,4.0
769052641,15.0,5,2,50.0,0.0,0.0,4.0
402194273,10.0,5,4,10.0,0.0,0.0,4.0
439283892,10.0,65,0,0.0,0.0,0.0,4.0
968342209,10.0,7,0,200.0,0.0,0.0,4.0
1128732782,15.0,5,2,600.0,0.0,0.0,4.0
489262081,10.0,5,2,3000.0,0.0,0.0,4.0
649828873,10.0,5,12,50.0,0.0,0.0,4.0
1012596484,10.0,5,5,100.0,0.0,0.0,4.0
1189143947,10.0,5,5,30.0,0.0,0.0,4.0
1022611897,10.0,32,5,0.0,0.0,0.0,4.0
886246976,10.0,65,17,0.0,0.0,0.0,4.0
315717389,10.0,31,5,0.0,0.0,0.0,4.0
1199729421,10.0,5,5,500.0,0.0,0.0,4.0
667795004,10.0,7,11,10.0,0.0,0.0,4.0
556976625,10.0,27,10,0.0,0.0,0.0,4.0
469905143,10.0,5,5,100.0,0.0,0.0,4.0
261527292,10.0,5,10,208.0,0.0,0.0,4.0
607739092,18.0,93,0,0.0,0.0,0.0,4.0
1224060038,10.0,59,5,0.0,0.0,0.0,4.0
596799761,10.0,5,0,268.0,0.0,0.0,4.0
115245575,10.0,5,2,50.0,0.0,0.0,4.0
380510871,10.0,7,2,3.0,0.0,0.0,4.0
1189726750,10.0,5,5,15.0,0.0,0.0,4.0
731963482,10.0,5,5,200.0,0.0,0.0,4.0
466845122,10.0,5,4,100.0,0.0,0.0,4.0
631118389,10.0,65,5,20.0,0.0,0.0,4.0
398236005,10.0,93,0,0.0,0.0,0.0,4.0
1001111012,10.0,5,0,206.0,0.0,0.0,4.0
483675787,10.0,5,5,30.0,0.0,0.0,4.0
818398368,10.0,93,0,0.0,0.0,0.0,4.0
982383623,10.0,5,5,20.0,0.0,0.0,4.0
87475746,10.0,5,2,1000.0,0.0,0.0,4.0
56855988,10.0,5,0,500.0,0.0,0.0,4.0
659948081,10.0,93,0,0.0,0.0,0.0,4.0
294389493,10.0,65,5,5.0,0.0,0.0,4.0
998851490,10.0,65,2,25.0,0.0,0.0,4.0
127954430,10.0,93,0,0.0,0.0,0.0,4.0
232779620,10.0,93,0,0.0,0.0,0.0,4.0
1180807236,10.0,65,0,0.0,0.0,0.0,4.0
674555364,10.0,7,5,20.0,0.0,0.0,4.0
353268936,10.0,9,10,200.0,0.0,0.0,4.0
969920256,10.0,5,2,100.0,0.0,0.0,4.0
128764700,10.0,93,0,0.0,0.0,0.0,4.0
254326823,10.0,5,2,30.0,0.0,0.0,4.0
725481231,10.0,6,6,500.0,0.0,0.0,4.0
609042115,10.0,27,5,0.0,0.0,0.0,4.0
1016492686,10.0,5,10,50.0,0.0,0.0,4.0
397117831,10.0,93,0,0.0,0.0,0.0,4.0
39062472,10.0,5,12,100.0,0.0,0.0,4.0
1026856066,10.0,5,5,100.0,0.0,0.0,4.0
238098071,10.0,5,5,100.0,0.0,0.0,4.0
993001415,10.0,93,0,0.0,0.0,0.0,4.0
827227090,10.0,45,17,0.0,0.0,0.0,4.0
443137246,10.0,93,0,0.0,0.0,0.0,4.0
436672277,10.0,93,0,0.0,0.0,0.0,4.0
467931355,15.0,5,2,50.0,0.0,0.0,4.0
705577463,10.0,93,0,0.0,0.0,0.0,4.0
485306466,10.0,65,5,0.0,3.6,0.0,4.0
794642948,15.0,0,8,100.0,0.0,0.0,4.0
622156193,10.0,5,5,0.0,0.0,0.0,4.0
885933834,10.0,5,5,250.0,0.0,0.0,4.0
646758969,10.0,0,8,3.0,3.6,0.0,4.0
250473411,10.0,9,13,0.0,0.0,0.0,4.0
1015971808,10.0,5,5,30.0,0.0,0.0,4.0
1141196084,10.0,65,7,0.0,0.0,0.0,4.0
1074860427,10.0,5,5,100.0,0.0,0.0,4.0
1213439068,15.0,5,2,1000.0,0.0,0.0,4.0
188201477,10.0,5,12,100.0,0.0,0.0,4.0
349194971,10.0,5,14,0.0,0.0,0.0,4.0
28075828,10.0,65,2,0.0,3.6,0.0,4.0
61155472,15.0,85,5,15.0,0.0,0.0,4.0
576368548,10.0,65,2,0.0,3.6,0.0,4.0
924072481,10.0,22,5,0.0,0.0,0.0,4.0
450364618,10.0,5,8,0.0,0.0,0.0,4.0
601154056,10.0,5,5,50.0,0.0,0.0,4.0
162983192,10.0,5,5,56.0,0.0,0.0,4.0
326686533,10.0,5,7,0.0,0.0,0.0,4.0
1176000956,10.0,65,0,0.0,0.0,0.0,4.0
663512580,10.0,0,2,90.0,3.6,0.0,4.0
429068473,10.0,5,11,1000.0,0.0,0.0,4.0
614685522,10.0,5,14,100.0,0.0,0.0,4.0
97526764,10.0,57,5,0.0,3.6,0.0,4.0
187040251,10.0,32,11,0.0,3.6,0.0,4.0
1044110989,10.0,5,10,0.0,0.0,0.0,4.0
565883534,15.0,5,4,3099.6,0.0,0.0,4.0
348745370,10.0,27,12,0.0,0.0,0.0,4.0
723587404,10.0,5,0,0.0,0.0,0.0,4.0
684700995,10.0,7,13,0.0,0.0,0.0,4.0
242234409,10.0,0,2,100.0,3.6,0.0,4.0
196822628,10.0,7,5,0.0,0.0,0.0,4.0
549903142,10.0,93,0,0.0,0.0,0.0,4.0
1079093146,10.0,0,5,100.0,3.6,0.0,4.0
1083108362,10.0,73,2,50.0,3.6,0.0,4.0
773459672,10.0,93,0,0.0,3.6,0.0,4.0
791156926,10.0,0,6,0.0,0.0,0.0,4.0
1189876834,10.0,0,4,50.0,0.0,0.0,4.0
447171441,10.0,5,5,2000.0,0.0,0.0,4.0
306419888,10.0,7,5,10.0,0.0,0.0,4.0
503221056,10.0,5,2,100.0,0.0,0.0,4.0
1148653783,10.0,5,5,1000.0,0.0,0.0,4.0
487755351,10.0,5,11,9460.0,0.0,0.0,4.0
195310886,10.0,65,14,0.0,0.0,0.0,4.0
1228727344,10.0,46,6,0.0,0.0,0.0,4.0
163842820,10.0,86,2,535.0,0.0,0.0,4.0
466165795,10.0,5,5,6.0,0.0,0.0,4.0
842316739,10.0,5,11,100.0,0.0,0.0,4.0
763032752,10.0,5,11,0.0,0.0,0.0,4.0
1161921033,10.0,7,0,0.0,0.0,0.0,4.0
611804893,10.0,27,11,0.0,0.0,0.0,4.0
778775253,10.0,93,0,0.0,0.0,0.0,4.0
1158275499,10.0,5,0,10.0,0.0,0.0,4.0
406478774,10.0,31,13,0.0,0.0,0.0,4.0
173010265,10.0,7,8,0.0,0.0,0.0,4.0
37617308,10.0,8,11,50.0,0.0,0.0,4.0
265361834,10.0,5,5,50.0,0.0,0.0,4.0
160516456,10.0,5,11,3000.0,0.0,0.0,4.0
989322300,10.0,7,9,0.0,0.0,0.0,4.0
756516471,10.0,84,5,10.0,0.0,0.0,4.0
547493845,10.0,5,5,5.0,0.0,0.0,4.0
225049248,10.0,5,5,0.0,0.0,0.0,4.0
177935384,10.0,5,5,74.2,0.0,0.0,4.0
206236730,10.0,7,12,100.0,0.0,0.0,4.0
616555681,10.0,0,5,3.0,3.6,0.0,4.0
453810453,10.0,5,2,50.0,0.0,0.0,4.0
912715798,10.0,65,8,0.0,0.0,0.0,4.0
558716418,10.0,5,12,0.0,0.0,0.0,4.0
761271139,10.0,70,9,0.0,3.6,0.0,4.0
1154166661,10.0,65,14,0.0,3.6,0.0,4.0
805424400,15.0,7,11,20.0,0.0,0.0,4.0
1016306943,10.0,65,7,0.0,3.6,0.0,4.0
619266132,10.0,5,2,0.0,0.4,0.0,4.0
1056767356,10.0,7,11,0.0,0.0,0.0,4.0
845847405,10.0,5,5,500.0,0.4,1.0,4.0
648828712,10.0,5,11,90.0,0.0,0.0,4.0
27260654,10.0,5,5,0.0,0.0,0.0,4.0
284017529,15.0,5,10,300.0,0.0,0.0,4.0
173029290,10.0,0,2,500.0,0.0,0.0,4.0
613695371,10.0,5,5,0.0,0.0,0.0,4.0
1202986776,10.0,5,0,0.0,0.0,0.0,4.0
556894200,10.0,5,11,0.0,0.4,0.0,4.0
903967870,20.0,94,0,0.0,3.6,0.0,4.0
963503291,10.0,5,4,0.0,0.0,0.0,4.0
694417484,10.0,65,5,0.0,3.6,0.0,4.0
636006456,10.0,5,5,0.0,0.4,1.0,4.0
14192103,10.0,5,11,0.0,0.0,0.0,4.0
524162845,10.0,0,14,16.0,3.6,0.0,4.0
893456351,10.0,93,0,0.0,0.0,0.0,4.0
410927364,10.0,5,2,275.0,3.6,0.0,4.0
730339265,10.0,5,8,50.0,0.0,0.0,4.0
493811390,10.0,5,11,0.0,0.0,0.0,4.0
937133691,10.0,7,5,40.0,0.0,0.0,4.0
382161445,10.0,57,5,0.0,0.0,0.0,4.0
993864679,10.0,46,4,0.0,0.0,0.0,4.0
117581813,10.0,0,11,0.0,0.0,0.0,4.0
1065885026,10.0,5,4,0.0,0.0,0.0,4.0
135956480,10.0,22,5,0.0,0.0,0.0,4.0
988855639,10.0,58,9,0.0,0.0,0.0,4.0
944829399,10.0,7,5,0.0,0.0,0.0,4.0
1216128655,10.0,5,5,20.0,0.0,0.0,4.0
541598823,10.0,0,6,10.0,0.0,0.0,4.0
119305795,10.0,5,11,500.0,0.0,0.0,4.0
1083108590,10.0,5,5,0.0,0.0,0.0,4.0
363480427,10.0,65,2,0.0,3.6,0.0,4.0
476912164,10.0,7,5,0.0,0.0,0.0,4.0
892280537,10.0,5,4,0.0,0.4,0.0,4.0
979991340,10.0,5,4,0.0,0.0,0.0,4.0
969372247,10.0,7,5,0.0,0.0,0.0,4.0
663998252,10.0,0,5,520.0,0.0,0.0,4.0
1170083967,10.0,65,7,0.0,0.0,0.0,4.0
250115004,10.0,5,11,0.0,0.0,0.0,4.0
330306037,10.0,27,2,0.0,3.6,0.0,4.0
1151489841,10.0,0,4,100.0,3.6,0.0,4.0
236116361,10.0,5,0,0.0,3.6,0.0,4.0
545865406,10.0,5,11,0.0,0.0,0.0,4.0
539688873,10.0,7,5,0.0,0.4,0.0,4.0
606551590,10.0,56,5,0.0,3.6,0.0,4.0
862455914,10.0,5,5,500.0,0.0,0.0,4.0
223083054,10.0,5,0,10.0,0.0,0.0,4.0
858487574,10.0,5,5,1000.0,0.0,0.0,4.0
315034868,10.0,30,6,0.0,0.0,0.0,4.0
448468153,10.0,5,5,0.0,0.0,0.0,4.0
401804055,10.0,45,17,0.0,3.6,0.0,4.0
590718642,10.0,65,5,0.0,3.6,0.0,4.0
260523228,10.0,5,11,620.0,0.0,0.0,4.0
870913555,10.0,7,2,0.0,0.0,0.0,4.0
1198615948,10.0,65,5,0.0,3.6,0.0,4.0
180241909,10.0,9,10,9000.0,0.0,0.0,4.0
1190952326,10.0,7,5,0.0,0.4,0.0,4.0
207111440,10.0,5,0,500.0,3.6,0.0,4.0
1143129014,10.0,5,0,0.0,0.0,0.0,4.0
558498654,10.0,7,11,0.0,0.0,0.0,4.0
681360485,10.0,7,12,50.0,3.6,0.0,4.0
362741838,10.0,7,2,0.0,0.0,0.0,4.0
357622146,15.0,7,5,0.0,0.0,0.0,4.0
1211820076,10.0,5,8,100.0,0.0,0.0,4.0
640629601,10.0,0,2,0.0,0.0,0.0,4.0
733656209,10.0,7,5,0.0,0.0,0.0,4.0
1041877810,10.0,7,2,0.0,0.0,0.0,4.0
1040128778,10.0,69,2,0.0,0.0,0.0,4.0
519244765,10.0,82,2,300.0,0.0,0.0,4.0
52435922,10.0,5,11,50.0,0.0,0.0,4.0
675756586,10.0,7,17,100.0,0.0,0.0,4.0
309846325,10.0,7,5,0.0,0.0,0.0,4.0
596033117,10.0,5,11,200.0,0.0,0.0,4.0
1176138136,15.0,8,6,300.0,0.0,0.0,4.0
131655517,10.0,5,2,50.0,0.0,0.0,4.0
456901521,10.0,70,9,0.0,0.0,0.0,4.0
894671305,10.0,7,2,10.0,3.6,0.0,4.0
435353191,10.0,0,12,50.0,3.6,0.0,4.0
597729944,10.0,65,5,0.0,3.6,0.0,4.0
512107707,10.0,5,14,0.0,0.0,0.0,4.0
331529733,10.0,0,5,50.0,0.0,0.0,4.0
960167562,10.0,5,12,0.0,0.0,0.0,4.0
951390025,10.0,5,11,300.0,0.0,0.0,4.0
234681025,10.0,5,2,610.0,3.6,0.0,4.0
548379969,10.0,5,2,0.0,0.0,0.0,4.0
359826635,10.0,57,5,0.0,3.6,0.0,4.0
899854729,10.0,0,5,500.0,3.6,0.0,4.0
1153153760,10.0,5,6,0.0,0.0,0.0,4.0
787147017,15.0,36,9,0.0,0.0,0.0,4.0
239232586,10.0,5,8,0.0,0.0,0.0,4.0
674502068,10.0,5,7,0.0,0.0,0.0,4.0
179688522,10.0,63,2,0.0,0.0,0.0,4.0
899947531,10.0,5,5,200.0,0.0,0.0,4.0
353132392,10.0,5,5,0.0,0.0,0.0,4.0
293543046,10.0,5,2,0.0,0.0,0.0,4.0
330376749,10.0,5,5,5000.0,0.0,0.0,4.0
997060629,10.0,7,2,100.0,3.6,0.0,4.0
1226092003,10.0,5,5,500.0,0.0,0.0,4.0
891264646,10.0,7,5,0.0,0.4,0.0,4.0
200451685,10.0,5,17,0.0,0.0,0.0,4.0
361538221,10.0,46,2,0.0,3.6,1.0,4.0
32314617,10.0,5,10,500.0,0.0,0.0,4.0
1058271655,10.0,5,5,10.0,0.0,0.0,4.0
402498913,10.0,3,11,1000.0,0.0,0.0,4.0
382836513,10.0,0,11,0.0,0.0,0.0,4.0
294176995,10.0,7,11,1000.0,0.0,0.0,4.0
116698195,10.0,5,5,5000.0,0.0,0.0,4.0
586913821,10.0,22,4,0.0,3.6,0.0,4.0
608138584,10.0,0,12,0.0,0.4,0.0,4.0
797386774,10.0,65,8,0.0,3.6,0.0,4.0
154660755,10.0,27,5,0.0,0.0,0.0,4.0
97762868,10.0,5,5,0.0,0.0,0.0,4.0
1026114200,10.0,5,5,0.0,0.0,0.0,4.0
663914117,10.0,93,0,0.0,3.6,0.0,4.0
1062606523,10.0,27,5,0.0,0.0,0.0,4.0
811192091,10.0,22,5,0.0,3.6,0.0,4.0
1012445745,10.0,7,5,0.0,3.6,0.0,4.0
291219547,10.0,5,5,150.0,0.0,1.0,4.0
69522839,10.0,82,2,1681.7,0.0,0.0,4.0
950480250,10.0,77,2,200.0,0.0,0.0,4.0
800940833,10.0,5,2,0.0,0.0,0.0,4.0
272783315,10.0,81,11,0.0,0.0,0.0,4.0
104267398,10.0,5,2,10.0,0.4,0.0,4.0
377208493,10.0,8,2,1000.0,0.0,0.0,4.0
216706380,10.0,5,5,10.0,0.0,0.0,4.0
10231403,10.0,5,12,0.0,0.0,0.0,4.0
339548901,10.0,22,8,0.0,3.6,0.0,4.0
114723637,10.0,27,6,0.0,0.0,0.0,4.0
1177918869,10.0,7,4,200.0,0.0,0.0,4.0
124734491,10.0,46,5,0.0,0.0,1.0,4.0
1073664849,10.0,5,2,1100.0,0.0,0.0,4.0
925518219,10.0,5,4,10.0,0.4,0.0,4.0
773323605,10.0,5,4,3.0,0.0,0.0,4.0
1085422569,10.0,7,5,50.0,0.0,0.0,4.0
359269984,10.0,5,5,100.0,0.0,0.0,4.0
798608406,10.0,5,11,50.0,0.0,0.0,4.0
281639104,10.0,5,5,500.0,0.0,0.0,4.0
1052240272,10.0,5,5,100.0,0.0,0.0,4.0
299013365,10.0,56,0,0.0,0.0,0.0,4.0
1128353913,10.0,22,5,0.0,3.6,0.0,4.0
1126510029,10.0,5,5,3.0,0.0,0.0,4.0
1005144343,10.0,5,2,0.0,0.0,0.0,4.0
545892203,10.0,93,0,0.0,3.6,0.0,4.0
1101709480,10.0,0,11,0.0,0.4,0.0,4.0
793145101,10.0,81,5,0.0,0.0,0.0,4.0
1036419610,10.0,7,11,3.0,0.0,0.0,4.0
365691958,10.0,5,5,100.0,0.0,0.0,4.0
913722129,10.0,94,0,0.0,0.0,0.0,4.0
542068686,10.0,0,5,10.0,0.0,0.0,4.0
1211100036,10.0,5,11,100.0,0.0,0.0,4.0
1048337586,10.0,7,12,0.0,0.0,0.0,4.0
994251007,10.0,5,6,0.0,0.0,0.0,4.0
544945907,10.0,5,2,110.0,0.0,0.0,4.0
593776346,10.0,5,12,0.0,0.0,0.0,4.0
1081547914,10.0,5,6,0.0,0.0,0.0,4.0
135643474,15.0,5,10,2000.0,0.0,0.0,4.0
911167872,10.0,5,5,100.0,0.0,0.0,4.0
809128331,10.0,5,7,50.0,0.0,0.0,4.0
959191590,10.0,73,2,100.0,0.0,0.0,4.0
46151953,10.0,5,10,30.0,0.0,0.0,4.0
322575134,15.0,22,5,0.0,0.0,0.0,4.0
1053526863,10.0,7,5,50.0,0.0,0.0,4.0
314987181,10.0,7,5,0.0,0.0,0.0,4.0
198085132,10.0,5,5,0.0,0.0,0.0,4.0
448941740,10.0,5,12,300.0,0.0,0.0,4.0
615363442,10.0,5,12,0.0,0.0,0.0,4.0
191390596,10.0,65,14,0.0,0.0,0.0,4.0
762715586,10.0,6,3,0.0,0.0,0.0,4.0
806006794,10.0,5,2,100.0,0.0,0.0,4.0
286466904,10.0,5,0,0.0,0.0,0.0,4.0
485458588,10.0,5,2,0.0,0.0,0.0,4.0
739337304,10.0,5,0,0.0,0.0,0.0,4.0
260288104,10.0,5,2,0.0,0.0,0.0,4.0
107984557,10.0,7,2,0.0,0.0,0.0,4.0
186993512,10.0,5,12,0.0,0.0,0.0,4.0
605940031,10.0,5,11,0.0,0.0,0.0,4.0
984272960,10.0,73,2,26172.0,0.0,0.0,4.0
941312369,10.0,27,4,0.0,0.0,0.0,4.0
190424443,10.0,7,8,0.0,0.0,0.0,4.0
700875448,10.0,7,12,0.0,0.0,0.0,4.0
901200697,10.0,0,5,100.0,3.6,0.0,4.0
79522049,10.0,86,2,1500.0,3.6,0.0,4.0
134139877,10.0,7,12,0.0,0.0,0.0,4.0
505069886,10.0,5,11,310.0,3.6,0.0,4.0
27029582,10.0,65,2,0.0,3.6,0.0,4.0
285546900,10.0,5,5,50.0,0.0,0.0,4.0
27679069,10.0,5,5,3000.0,0.0,0.0,4.0
1027042130,10.0,5,5,50.0,0.0,0.0,4.0
339799733,10.0,5,2,0.0,0.0,0.0,4.0
146979530,10.0,5,5,100.0,0.0,0.0,4.0
1053637916,10.0,0,2,50.0,3.6,0.0,4.0
116240026,10.0,5,12,0.0,0.0,0.0,4.0
1115651462,10.0,63,1,10.0,0.0,0.0,4.0
244394472,10.0,63,0,50.0,0.8,0.0,4.0
651474128,10.0,0,10,800.0,3.6,0.0,4.0
477804093,10.0,5,2,100.0,0.0,0.0,4.0
1188355818,10.0,5,8,10.0,0.0,0.0,4.0
22571132,10.0,7,5,50.0,0.0,0.0,4.0
1162074182,10.0,0,11,10.0,0.0,0.0,4.0
877295336,10.0,0,2,50.0,3.6,0.0,4.0
85013811,10.0,5,5,618.0,0.0,0.0,4.0
1164440740,10.0,5,4,500.0,0.0,0.0,4.0
834101033,10.0,5,4,0.0,0.0,0.0,4.0
63563948,10.0,5,5,100.0,0.0,0.0,4.0
390006605,10.0,22,5,0.0,0.0,0.0,4.0
778683344,15.0,0,8,100.0,0.0,0.0,4.0
907172901,10.0,7,5,100.0,0.0,0.0,4.0
384031993,10.0,0,8,3.0,3.6,0.0,4.0
665265872,10.0,7,2,500.0,0.0,0.0,4.0
242891856,10.0,22,2,0.0,0.0,0.0,4.0
1160060487,10.0,7,14,0.0,0.0,0.0,4.0
412014258,10.0,7,5,0.0,0.0,0.0,4.0
879940872,10.0,5,4,50.0,0.0,0.0,4.0
1040090355,10.0,5,11,50.0,0.0,0.0,4.0
564221224,10.0,7,8,0.0,0.0,0.0,4.0
502394739,10.0,5,4,0.0,0.0,0.0,4.0
761613431,10.0,7,5,0.0,0.0,0.0,4.0
882170810,10.0,5,5,50.0,0.0,0.0,4.0
1107971885,10.0,0,2,100.0,3.6,0.0,4.0
247219966,10.0,5,11,0.0,0.0,0.0,4.0
1225991575,10.0,22,4,0.0,3.6,0.0,4.0
1199113755,10.0,0,8,0.0,0.0,0.0,4.0
857718779,10.0,5,12,0.0,0.0,0.0,4.0
1160048160,10.0,5,2,0.0,0.0,0.0,4.0
707793876,10.0,7,5,0.0,0.0,0.0,4.0
115557824,10.0,5,5,100.0,0.0,0.0,4.0
1080777448,10.0,0,5,0.0,0.0,0.0,4.0
648424643,10.0,8,11,0.0,0.0,0.0,4.0
681267576,10.0,5,10,3.0,0.0,0.0,4.0
664085822,10.0,0,4,4256.8,3.6,0.0,4.0
1011623488,10.0,5,5,70.0,3.6,0.0,4.0
629814518,10.0,5,4,0.0,0.0,0.0,4.0
631096731,15.0,5,2,310.0,0.0,0.0,4.0
1063940659,10.0,7,11,0.0,0.0,0.0,4.0
458393909,10.0,65,2,0.0,3.6,0.0,4.0
598491070,10.0,5,5,0.0,0.0,0.0,4.0
184267873,10.0,7,2,200.0,3.6,0.0,4.0
1122027783,15.0,5,2,1500.0,0.0,0.0,4.0
716883779,10.0,5,9,7000.0,0.0,0.0,4.0
410528128,10.0,5,5,50.0,0.0,0.0,4.0
1015725051,10.0,7,5,600.0,0.0,0.0,4.0
514433605,10.0,5,11,10.0,0.0,0.0,4.0
763080972,10.0,5,5,10.0,0.0,0.0,4.0
1215695547,10.0,5,12,0.0,0.0,0.0,4.0
53588604,10.0,5,2,0.0,0.0,0.0,4.0
804780065,10.0,5,5,200.0,0.0,0.0,4.0
1005862635,10.0,5,2,50.0,0.0,0.0,4.0
290938815,12.0,93,0,0.0,0.0,0.0,4.0
523766625,10.0,5,5,0.0,0.0,0.0,4.0
1188927351,10.0,41,9,0.0,0.0,0.0,4.0
905923094,10.0,7,5,400.0,0.0,0.0,4.0
926539414,10.0,5,5,0.0,0.0,0.0,4.0
347604803,10.0,93,0,0.0,0.0,0.0,4.0
1115426942,15.0,5,11,100.0,0.0,0.0,4.0
49303527,10.0,5,5,10.0,0.0,0.0,4.0
387707459,10.0,5,5,0.0,0.0,0.0,4.0
1103496954,10.0,5,8,50.0,0.0,0.0,4.0
720865661,10.0,5,11,50.0,0.0,0.0,4.0
413686128,10.0,5,5,0.0,0.0,0.0,4.0
809210755,10.0,7,3,0.0,0.0,0.0,4.0
288730117,10.0,5,4,0.0,0.0,0.0,4.0
143852205,10.0,93,0,0.0,0.0,0.0,4.0
1106619592,10.0,46,4,2060.0,0.0,0.0,4.0
470505673,10.0,41,9,0.0,0.0,0.0,4.0
275758477,10.0,5,5,0.0,0.0,0.0,4.0
445637601,10.0,5,5,0.0,0.0,0.0,4.0
300600833,10.0,5,5,400.0,0.0,0.0,4.0
575206305,10.0,7,14,0.0,0.0,0.0,4.0
1082256765,10.0,57,4,0.0,0.0,1.0,4.0
1118715863,10.0,7,8,0.0,0.0,0.0,4.0
659646683,10.0,5,6,50.0,0.0,0.0,4.0
70497854,10.0,27,5,0.0,0.0,0.0,4.0
759895506,10.0,5,0,50.0,0.0,0.0,4.0
160388701,10.0,40,9,0.0,0.0,0.0,4.0
1163680661,10.0,5,5,100.0,0.0,0.0,4.0
1093704728,10.0,5,11,0.0,0.0,0.0,4.0
749881846,10.0,5,11,10.0,0.0,0.0,4.0
9241302,10.0,31,5,0.0,0.0,0.0,4.0
1102437548,10.0,5,5,50.0,0.0,0.0,4.0
33405303,10.0,5,11,10.0,0.0,0.0,4.0
1176562362,10.0,5,11,11.8,0.0,0.0,4.0
213309950,10.0,5,4,500.0,0.0,0.0,4.0
580117107,10.0,7,11,0.0,0.0,0.0,4.0
1088500073,10.0,5,5,0.0,0.0,0.0,4.0
932668484,10.0,7,5,0.0,0.0,0.0,4.0
100322040,10.0,5,11,0.0,0.0,0.0,4.0
149477006,10.0,7,5,0.0,0.0,0.0,4.0
903298553,10.0,5,6,80.0,0.0,0.0,4.0
1168664904,10.0,7,11,0.0,0.0,0.0,4.0
320807508,10.0,52,7,0.0,0.0,0.0,4.0
172923780,10.0,5,4,50.0,0.0,0.0,4.0
928700812,10.0,7,11,0.0,0.0,0.0,4.0
522083629,10.0,5,0,0.0,0.0,0.0,4.0
782977357,10.0,42,5,0.0,0.0,0.0,4.0
780178189,10.0,65,5,0.0,0.0,0.0,4.0
719058048,10.0,7,11,0.0,0.0,0.0,4.0
303450966,10.0,5,5,500.0,0.0,0.0,4.0
951338863,10.0,7,0,4500.0,0.0,0.0,4.0
456213611,10.0,42,7,0.0,0.0,0.0,4.0
1125317186,10.0,5,2,500.0,0.0,0.0,4.0
1083978869,10.0,11,9,1000.0,0.0,0.0,4.0
11861184,10.0,5,5,535.0,0.0,0.0,4.0
576639949,10.0,5,5,0.0,0.0,0.0,4.0
220729412,10.0,5,5,0.0,0.0,0.0,4.0
491134163,10.0,5,5,50.0,0.0,1.0,4.0
503213213,10.0,7,5,0.0,0.0,0.0,4.0
41928536,10.0,5,11,0.0,0.0,1.0,4.0
865590186,10.0,9,5,50.0,0.0,0.0,4.0
1060849569,10.0,7,11,10.0,0.0,0.0,4.0
1020938757,10.0,65,5,0.0,0.0,0.0,4.0
509121535,10.0,5,1,100.0,0.0,0.0,4.0
1158570287,10.0,5,14,200.0,0.0,0.0,4.0
973459989,10.0,7,4,20.0,0.0,0.0,4.0
946138250,10.0,5,11,0.0,0.0,0.0,4.0
358876705,10.0,7,2,0.0,0.0,0.0,4.0
124664849,10.0,5,13,50.0,0.0,0.0,4.0
390363371,10.0,5,15,3.08,0.0,0.0,4.0
873149339,10.0,65,5,0.0,0.0,0.0,4.0
490473216,10.0,5,5,50.0,0.0,0.0,4.0
1172508178,10.0,5,4,600.0,0.0,0.0,4.0
659514341,10.0,94,0,0.0,0.0,0.0,4.0
805091640,10.0,5,10,10.0,0.0,0.0,4.0
1094280045,10.0,5,5,50.0,0.0,0.0,4.0
