entid,honor_num,illegad_num,yea_sub,web_dum,ENTTYPE,INDUSTRYPHY,REGCAP,REGCAPCUR,RECCAP,PARNUM,LIMPARNUM,PARFORM,EXENUM,brand_num,cancel_dum,certificate_num,tax_dum
299591639,,,,0,65,2,10.0,156.0,,,,,,,1,1.0,0
23396983,,,,0,5,2,500.0,156.0,500.0,,,,,,0,,0
334523150,,,,0,5,2,50.0,156.0,50.0,,,,,,0,,0
592979362,,,,0,5,6,50.0,156.0,0.0,,,,,,0,,0
1190622999,,,,0,65,0,0.5,156.0,,,,,,,0,,0
1191515307,,,,0,65,2,10.0,156.0,,,,,,,0,,0
998799875,,,,0,5,5,3.0,156.0,3.0,,,,,,0,,0
46306095,,,0.0,0,93,0,91.5049,156.0,,,,,,,0,,0
219077988,,,0.0,0,94,0,1000.0,156.0,,,,,,,0,,0
442807349,,,,0,0,5,50.0,156.0,50.0,,,,,,0,,0
1181087789,,,,0,32,8,,,,,,,,,0,,0
389131709,,,,0,5,11,300.0,156.0,150.0,,,,,,0,,0
1050585695,,,,0,7,4,50.0,156.0,50.0,,,,,,0,,0
1060268291,,,0.0,0,93,0,30.0,156.0,,,,,,,0,,0
957522592,,,,0,7,4,60.0,156.0,60.0,,,,,,0,,0
982212073,,,,0,5,2,218.0,156.0,51.8,,,,,,0,,0
139748488,,,,0,65,8,3.0,156.0,3.0,1.0,,,,,0,,0
947931983,,,,0,5,5,50.0,156.0,50.0,,,,,,0,,0
706063241,,,,0,7,11,50.0,156.0,0.0,,,,,,0,,0
330104774,,,,0,5,4,500.0,156.0,30.0,0.0,,,0.0,,0,,0
176126365,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
1028263335,,,,0,30,11,,156.0,,,,,,,0,1.0,0
271874611,,,,0,5,5,660.0,156.0,660.0,,,,,,0,,0
417191843,,,,0,5,0,300.0,156.0,300.0,,,,,,0,,0
398293449,,,,0,5,6,50.0,156.0,50.0,0.0,,,0.0,,0,1.0,0
620409261,,,,0,65,0,50.0,156.0,,,,,,,0,,0
120814377,,,,0,5,2,10.0,156.0,10.0,,,,,,0,,0
443503060,,,,0,46,5,124.0,156.0,124.0,,,,,,0,,0
85829175,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
881733001,,,,0,7,5,10.0,156.0,10.0,,,,,,0,,0
199574297,,,0.0,0,93,0,300.0,156.0,,,,,,,0,,0
514122347,,,,0,7,2,60.0,156.0,0.0,,,,,,0,,0
887134042,,,,1,5,11,30.0,156.0,30.0,0.0,,,0.0,,0,,0
319854151,,,,0,7,2,500.0,156.0,0.0,,,,,,0,,0
434521202,,,,0,7,2,10.0,156.0,10.0,,,,,,0,,0
914265094,,,,0,65,11,50.0,156.0,,,,,,,0,,0
1215434367,,,,0,7,4,10.0,156.0,50.0,,,,,,0,,0
1121622667,,,,0,57,5,0.0,156.0,,,,,,,0,,0
1021532602,,,,0,11,11,2000.0,156.0,0.0,,,,,,0,,0
361333721,,,,0,65,2,10.0,156.0,10.0,,,,,,0,,0
1164434168,,,,0,5,5,300.0,156.0,,,,,,,0,,0
548037371,,,,0,5,5,200.0,156.0,200.0,,,,,,0,,0
606382450,,,,0,7,4,300.0,156.0,0.0,0.0,0.0,,,,0,,0
561729996,,,,0,65,0,30.0,156.0,,,,,,,0,,0
1109402591,,,,0,9,5,2000.0,156.0,0.0,,,,,,0,,0
165991842,,,,0,5,5,1000.0,156.0,300.0,,,,,,0,,0
496543919,,,,0,5,13,500.0,156.0,0.0,0.0,0.0,,,,0,,0
563217573,,,0.0,0,93,0,680.0,156.0,,,,,,,0,,0
124293087,,,,1,5,5,200.0,156.0,200.0,,,,,,0,1.0,0
470437676,,,,0,5,10,50.0,156.0,50.0,,,,,,0,,0
110567325,,,,0,5,2,200.0,156.0,200.0,,,,,,0,,0
864817762,,,,0,5,12,200.0,156.0,0.0,,,,,,0,1.0,0
754401537,,,,0,7,5,500.0,156.0,500.0,,,,,,0,,0
648101274,,,,0,7,5,200.0,156.0,3.0,,,,,,0,,0
480139445,,,,1,43,9,,156.0,,,,,,,0,1.0,0
837673893,,,,0,7,11,300.0,156.0,0.0,,,,,,0,,0
100166117,,,,0,7,5,100.0,156.0,0.0,,,,,,0,,0
921900866,,,,0,5,14,87.0,156.0,,,,,,,0,,0
14055858,,,,0,7,0,50.0,156.0,,,,,,,0,,0
511217185,,,,0,5,0,200.0,156.0,,,,,,,0,,0
1115890420,,,,0,5,5,30.0,156.0,30.0,,,,,,0,,0
1122610227,,,,0,65,5,20.0,156.0,,,,,,,0,1.0,0
972087944,,,,0,5,2,500.0,156.0,500.0,,,,,,0,,0
21353430,,,,0,7,5,100.0,156.0,,,,,,,0,,0
942916950,,,,0,5,11,500.0,156.0,3.0,,,,,,0,,0
1117446178,,,,0,5,4,300.0,156.0,,,,,,,0,,0
324650322,,,0.0,0,93,0,2000.0,156.0,,,,,,,0,,0
1098475887,,,,0,5,5,300.0,156.0,300.0,,,,,,0,,0
771704771,,,,0,7,5,100.0,156.0,0.0,,,,,,0,,0
904468447,,,,0,9,11,10.0,156.0,10.0,,,,,,0,,0
376847313,,,,0,32,4,,156.0,,,,,,,0,,0
853653557,,,,0,7,5,10.0,156.0,,0.0,,,0.0,,1,,0
250591113,,,,0,45,11,6.8,156.0,6.8,,,,,,1,,0
21636472,,,,0,65,5,10.0,156.0,10.0,,,,,,0,,0
326580845,,,,0,5,11,150.0,156.0,150.0,,,,,,0,,0
967196837,,,,0,5,10,30.0,156.0,30.0,,,,,,0,,0
8950490,,,,1,7,11,50.0,156.0,,,,,,,0,,0
60712843,,,,0,5,2,50.0,156.0,50.0,,,,,,0,,0
338335569,,,0.0,0,93,0,500.0,156.0,,,,,,,0,,0
639708138,,,,0,27,9,,,,,,,,,0,,0
505588841,,,,0,5,5,50.0,156.0,50.0,,,,,,0,,0
507008788,,,,0,65,0,70.0,156.0,,,,,,,0,,0
795670367,,,,0,5,2,3.0,156.0,3.0,,,,,,0,,0
270532483,,,,0,5,12,50.0,156.0,50.0,,,,,,0,,0
609343642,,,,0,7,11,500.0,156.0,10.0,,,,,,0,,0
51240418,,,,1,5,2,2100.0,156.0,601.0,,,,,,0,,0
11885171,,,,0,60,5,2.0,156.0,,,,,,,0,,0
1168523424,,,,0,5,5,1000.0,156.0,200.0,,,,,,0,,0
95120531,,,,0,7,2,200.0,156.0,0.0,,,,,,0,,0
1073734169,,,,0,5,4,50.0,156.0,0.0,0.0,0.0,,,,0,,0
1230109619,,,,0,5,5,2088.0,156.0,2088.0,,,,,,0,,0
36117871,,,,0,7,5,50.0,156.0,,0.0,0.0,,,,0,,0
405462301,,,,0,9,13,200.0,156.0,200.0,,,,,,0,,0
429081399,,,,0,5,5,50.0,156.0,0.0,0.0,0.0,,,,0,,0
222422858,,,,1,5,2,500.0,156.0,500.0,,,,,,0,,0
168839333,,,,1,11,5,2000.0,156.0,2000.0,,,,,,0,1.0,0
120952745,,,,0,37,9,,156.0,,,,,,,0,,0
626176586,,,,0,27,11,,,,,,,,,0,,0
1058446472,,,,0,72,5,100.0,156.0,100.0,,,,,,0,,0
572389165,,,,0,5,2,2160.0,156.0,2160.0,,,,,,0,,0
722406324,,,,0,29,11,,,,,,,,,0,,0
1188903532,,,,1,5,2,50.0,156.0,50.0,,,,,,0,,0
516771389,,,,0,7,6,300.0,156.0,0.0,,,,,,0,,0
7313378,,,,0,5,5,2000.0,156.0,300.0,,,,,,0,,0
130158179,,,0.0,0,93,0,160.0,156.0,0.016,,,,,,0,,0
485229691,,,,0,7,5,10.0,156.0,,,,,,,0,,0
299628558,,,,0,65,2,10.0,156.0,0.0,0.0,0.0,,,,0,,0
1093624326,,,,0,11,11,3000.0,156.0,0.0,,,,,,0,,0
1224372541,,,,0,7,8,5.0,156.0,,,,,,,0,,0
834948383,,,,0,7,8,1000.0,156.0,50.0,0.0,,,0.0,,0,,0
861650029,,,0.0,0,93,0,50.0,156.0,,,,,,,0,,0
372258742,,,,0,7,5,50.0,156.0,0.0,,,,,,0,,0
113614599,,,,0,5,17,50.0,156.0,0.0,,,,,,0,,0
968078642,,,,0,5,5,200.0,156.0,0.0,,,,,,0,,0
1054940749,,,,0,7,2,400.0,156.0,400.0,,,,,,0,,0
995060292,,,,0,5,0,1000.0,156.0,1000.0,,,,,,0,,0
1200164094,,,,0,65,6,5.0,156.0,,,,,,,0,,0
189319902,,,,0,5,5,50.0,156.0,50.0,,,,,,0,,0
656706446,,,,0,7,0,3000.0,156.0,,,,,,,0,,0
629760114,,,,1,5,5,100.0,156.0,0.0,0.0,0.0,,,,0,,0
385679217,,,,0,5,2,200.0,156.0,200.0,,,,,,0,,0
317023801,,,,0,5,11,100.0,156.0,100.0,,,,,,0,,0
672166181,,,0.0,0,93,0,500.0,156.0,,,,,,,0,,0
671422087,,,,0,5,2,300.0,156.0,0.0,,,,,,0,,0
229003246,,,,0,5,5,50.0,156.0,50.0,,,,,,0,,0
926507514,,,,1,5,11,8000.0,156.0,1000.0,,,,,,0,,0
1009605431,,,,0,7,2,390.0,156.0,390.0,,,,,,0,,0
1096071798,,,,0,5,11,2000.0,156.0,3.6,,,,,,0,,0
406359233,,,,0,7,8,100.0,156.0,0.0,0.0,0.0,,,,0,,0
1123580766,,,,0,5,5,20.0,156.0,20.0,,,,,,0,,0
567249831,,,,0,5,2,50.0,156.0,50.0,,,,,,0,,0
611472958,,,,0,0,5,50.0,156.0,50.0,,,,,,0,,0
162519428,,,,0,57,5,3.0,156.0,,,,,,,0,1.0,0
577874949,,,,0,5,2,50.0,156.0,50.0,,,,,,0,,0
283622537,,,,0,7,2,2160.0,156.0,500.0,,,,,,0,,0
984311687,,,,0,7,5,10.0,156.0,0.0,0.0,0.0,,,,0,,0
233816171,,,,0,5,2,200.0,156.0,0.0,0.0,0.0,,,,0,,0
870325872,,,,0,5,5,1.0,156.0,0.0,,,,,,0,,0
479067726,,,,0,7,6,209.0,156.0,109.0,,,,,,0,,0
207321877,,,,0,5,5,300.0,156.0,0.0,,,,,,0,,0
1020460350,,,,0,7,4,188.0,156.0,,,,,,,0,,0
312906668,,,,0,5,5,1000.0,156.0,500.0,,,,,,0,,0
588527993,,,,0,7,5,25.0,156.0,50.0,,,,,,1,,0
1039373289,,,,0,7,17,50.0,156.0,0.0,,,,,,0,,0
875700536,,,,0,5,4,50.0,156.0,10.0,,,,,,0,,0
1021244219,,,,0,7,5,50.0,156.0,,0.0,0.0,,,,0,,0
372929838,,,,0,7,2,81.0,156.0,,,,,,,0,,0
157336868,,,,0,7,11,3.0,156.0,,,,,,,0,,0
463813035,,,,0,7,5,50.0,156.0,,,,,,,0,,0
1175857829,,,,0,7,6,3000.0,156.0,500.0,,,,,,0,,0
1226812740,,,,0,7,12,50.0,156.0,,,,,,,0,,0
603003239,,,,0,57,9,35.0,156.0,,,,,,,1,1.0,0
478880321,,,,0,5,11,50.0,156.0,0.0,0.0,0.0,,,,0,,0
420043119,,,,1,11,11,500.0,156.0,500.0,,,,,,0,,0
895605368,,,0.0,0,93,0,300.0,156.0,,,,,,,0,,0
100111522,,,,0,5,5,600.0,156.0,,,,,,,0,,0
719177266,,,,0,20,5,5000.0,156.0,0.0,,,,,,0,,0
82435983,,,,0,27,7,0.0,156.0,0.0,0.0,,,0.0,,0,,0
649320591,,,,0,7,5,100.0,156.0,,,,,,,0,,0
502444834,,,,0,5,5,3000.0,156.0,0.0,,,,,,0,,0
455906008,,,,0,63,11,30.0,156.0,0.0,2.0,0.0,1,1.0,,0,,0
144459695,,,,0,5,2,50.0,156.0,30.0,,,,,,0,,0
526173030,,,,0,5,4,2800.0,156.0,,,,,,,0,,0
978347059,,,,0,27,9,,,,,,,,,0,,0
1219095473,,,,0,65,7,20.0,156.0,,,,,,,0,,0
464793463,,,,0,11,5,300.0,156.0,300.0,,,,,,0,4.0,0
1198545207,,,,0,65,2,50.0,156.0,0.0,0.0,0.0,,,,0,,0
1219160439,,,,0,0,2,160.0,156.0,160.0,,,,,,0,,0
1018608348,,,,0,5,5,3.0,156.0,0.0,,,,,,0,,0
713047714,,,,0,7,5,100.0,156.0,0.0,,,,,,0,,0
576283533,,,,1,9,12,100.0,156.0,500.0,,,,,,0,1.0,0
1077476512,,,,0,45,3,1109.8,156.0,1109.8,,,,,,0,,0
695969858,,,,0,5,14,1000.0,156.0,50.0,,,,,,0,,0
952688116,,,,0,7,11,100.0,156.0,0.0,,,,,,0,,0
548515694,,,,0,5,2,50.0,156.0,50.0,,,,,,0,,0
532703855,,,,0,5,5,1000.0,156.0,1000.0,,,,,,0,,0
1090957795,,,,0,27,5,,156.0,,,,,,,0,,0
1199555972,,,,0,11,2,200.0,156.0,200.0,,,,,,0,,0
651382567,,,,0,7,11,100.0,156.0,0.0,,,,,,0,,0
216388090,,,,0,9,11,2000.0,156.0,10.0,,,,,,0,,0
389761226,,,,0,7,2,100.0,156.0,,,,,,,0,,0
750128434,,,,0,5,5,50.0,156.0,50.0,,,,,,0,,0
1039511292,,,0.0,0,93,0,80.0,156.0,,,,,,,0,,0
1206860874,,,,0,65,0,80.0,156.0,,,,,,,1,,0
426680824,,,,0,8,9,20000.0,156.0,,,,,,,0,,0
921113394,,,,0,65,5,10.0,156.0,,,,,,,0,,0
631714319,,,,0,5,5,500.0,156.0,500.0,,,,,,0,1.0,0
37279265,,,,0,22,5,0.0,156.0,,,,,,,0,,0
43594694,,,,0,5,10,560.0,156.0,112.0,,,,,,0,,0
26538912,,,,0,7,2,1000.0,156.0,0.0,0.0,0.0,,,,0,,0
651980813,,,,0,5,5,100.0,156.0,100.0,,,,,,0,1.0,0
1134750824,,,,1,5,5,2000.0,156.0,2000.0,,,,,,0,1.0,0
847113181,,,0.0,0,94,0,100.0,156.0,,,,,,,0,,0
781714408,,,,0,42,9,0.0,156.0,0.0,0.0,,,0.0,,0,1.0,0
710030588,,,,0,8,10,1000.0,156.0,1000.0,,,,,,0,,0
415532168,,,,0,81,14,,840.0,0.0,,,,,,0,1.0,0
362897082,,,,0,5,2,100.0,156.0,0.0,,,,,,0,,0
332600631,,,,0,7,2,100.0,156.0,,,,,,,0,,0
754262417,,,,0,7,9,6000.0,156.0,500.0,,,,,,0,1.0,0
918583173,,,,0,46,2,50.0,156.0,0.0,,,,,,0,,0
537789102,,,,0,27,14,,156.0,,,,,,,0,,0
494622092,,,,0,5,5,3.0,156.0,3.0,,,,,,0,,0
431860716,,,,0,29,8,,156.0,,,,,,,0,,0
1119334641,,,,0,65,2,10.0,156.0,,,,,,,0,,0
235616090,,,0.0,0,93,0,98.0,156.0,,,,,,,0,,0
1027381971,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
1159573460,,,,0,32,5,,,0.0,0.0,0.0,,,,0,,0
555086548,,,2.0,0,93,0,600.0,156.0,,,,,,,0,,0
681637691,,,,0,11,5,500.0,156.0,0.0,,,,,,0,,0
1191979225,,,,0,7,2,200.0,156.0,0.0,,,,,,0,,0
1009736961,,,,0,7,6,100.0,156.0,100.0,,,,,,0,,0
1136391732,,,,0,11,6,524.0,156.0,524.0,,,,,,0,,0
363654021,,,,0,5,5,50.0,156.0,0.0,0.0,0.0,,,,0,,0
400816559,,,,0,5,2,2000.0,156.0,200.0,,,,,,0,1.0,0
83924748,,,,0,7,5,300.0,156.0,300.0,,,,,,0,,0
247515045,,,,0,5,5,106.0,156.0,,,,,,,0,,0
229237692,,,,0,5,5,200.0,156.0,0.0,,,,,,0,,0
841550612,,,,0,27,5,0.0,156.0,0.0,,,,,,0,,0
604971152,,,0.0,0,93,0,30.0,156.0,,,,,,,0,,0
1188288429,,,,0,11,5,700.0,156.0,700.0,,,,,,0,,0
874885601,,,,0,5,12,50.0,156.0,10.0,,,,,,0,,0
440554640,,,,0,29,5,,,,,,,,,0,,0
154269402,,,,0,9,10,30.0,156.0,,,,,,,0,,0
557923401,,,,0,5,5,50.0,156.0,50.0,,,,,,0,,0
845504479,,,,0,5,5,500.0,156.0,500.0,,,,,,0,,0
689082255,,,,0,5,10,1000.0,156.0,0.0,,,,,,0,,0
120731647,,,,0,27,4,,,,,,,,,0,,0
1152033604,,,,0,72,11,10.0,156.0,10.0,,,,,,0,,0
570711046,,,,0,65,5,10.0,156.0,,,,,,,0,,0
265645038,,,,0,5,6,200.0,156.0,,,,,,,0,,0
476998302,,,,0,65,5,5.0,156.0,,,,,,,0,,0
16597636,,,,0,75,5,100.0,840.0,,,,,,,0,1.0,0
36458033,,,,0,5,5,110.0,156.0,0.0,,,,,,0,,0
1105018649,,,,0,7,2,500.0,156.0,0.0,0.0,0.0,,,,0,,0
1116694162,,,,0,65,7,60.0,156.0,0.0,0.0,0.0,,,,0,,0
276340734,,,,0,5,8,1600.0,156.0,200.0,,,,,,0,1.0,0
639410044,,,,0,8,5,800.0,156.0,800.0,,,,,,0,,0
950880133,,,,0,5,11,30.0,156.0,30.0,0.0,,,0.0,,0,,0
309206832,,,,0,0,8,15.0,156.0,15.0,,,,,,0,,0
505067898,,,,0,5,5,50.0,156.0,50.0,,,,,,0,,0
622810240,,,,0,65,7,50.0,156.0,,,,,,,0,,0
189701873,,,,0,5,5,50.0,156.0,50.0,,,,,,0,,0
283474715,,,,1,5,2,1300.0,156.0,50.0,,,,,,1,,0
335523262,,,,0,5,5,500.0,156.0,100.0,,,,,,0,,0
171352325,,,,0,7,5,100.0,156.0,0.0,0.0,0.0,,,,0,,0
95841772,,,,0,0,2,100.0,156.0,100.0,,,,,,0,,0
13675318,,,,0,7,6,100.0,156.0,100.0,,,,,,0,,0
109731633,,,,0,7,5,30.0,156.0,30.0,,,,,,0,,0
577435847,,,,0,65,0,100.0,156.0,,,,,,,0,,0
1233566326,,,,0,46,2,150.0,156.0,150.0,,,,,,0,,0
730871432,,,,0,5,2,8277.0,156.0,1002.0,,,,,,0,1.0,0
335536029,,,,0,65,5,360.0,156.0,,,,,,,0,3.0,0
102986631,,,,0,7,7,2000.0,156.0,2000.0,,,,,,0,,0
63507990,,,,0,63,11,30.0,156.0,30.0,,,,,,0,,0
531573095,,,,0,7,4,20.0,156.0,20.0,,,,,,0,,0
588112005,,,,0,8,2,1200.0,156.0,1200.0,,,,,,0,,0
1204085028,,,,0,27,11,,156.0,,,,,,,0,,0
577613201,,,0.0,0,93,0,22.0,156.0,,,,,,,0,,0
159254025,,,,0,7,4,20.0,156.0,,,,,,,0,,0
740443526,,,,0,30,5,0.0,156.0,0.0,,,,,,0,2.0,0
783946264,,,,0,7,5,10.0,156.0,0.0,,,,,,0,,0
1119400862,,,,0,7,5,500.0,156.0,0.0,,,,,,0,,0
1228040547,,,,0,0,2,1500.0,156.0,50.0,,,,,,0,,0
1137765775,,,,0,32,5,,156.0,,,,,,,0,,0
36317415,,,,0,65,5,5.0,156.0,,,,,,,0,,0
29710180,,,1.0,0,93,0,220.0,156.0,,,,,,,0,,0
886578112,,,0.0,0,93,0,10.0,156.0,,,,,,,0,,0
1029165608,,,,0,65,5,20.0,156.0,,,,,,,0,,0
716554656,,,,0,5,2,51.0,156.0,51.0,,,,,,0,1.0,0
1177405611,,,,0,5,4,500.0,156.0,,,,,,,0,,0
375395540,,,,0,7,11,300.0,156.0,0.0,,,,,,0,,0
1061266812,,,,0,11,3,10000.0,156.0,,,,,,,0,,0
1114869955,,,,0,5,2,200.0,156.0,20.0,,,,,,0,,0
433969154,,,,0,65,2,10.0,156.0,,,,,,,0,,0
650722818,,,0.0,0,93,0,90.0,156.0,,,,,,,0,,0
492864253,,,,0,27,11,,156.0,,,,,,,0,,0
194213388,,,,0,7,4,100.0,156.0,0.0,0.0,0.0,,,,0,,0
801253328,,,,0,5,4,5000.0,156.0,0.0,,,,,,0,,0
120527222,,,,0,5,11,50.0,156.0,50.0,,,,,,0,,0
331263090,,,,0,65,5,10.0,156.0,,,,,,,0,,0
481911296,,,,0,65,11,25.0,156.0,,,,,,,0,,0
7787903,,,,0,7,5,25.0,156.0,,,,,,,0,,0
566768048,,,,0,7,2,10.0,156.0,0.0,0.0,0.0,,,,0,,0
182607394,,,,0,5,2,11.0,156.0,0.0,,,,,,0,,0
98794633,,,,0,37,9,0.0,156.0,,,,,,,0,,0
1224243653,,,,0,7,5,10.0,156.0,,,,,,,0,,0
325798348,,,,0,7,5,1000.0,156.0,0.0,0.0,0.0,,,,0,,0
378823524,,,,0,5,2,2000.0,156.0,,,,,,,0,,0
370640126,,,,0,21,5,,156.0,,,,,,,0,,0
633855839,,,,0,5,5,500.0,156.0,500.0,,,,,,0,,0
421108137,,,,0,30,9,,156.0,,,,,,,0,,0
114446627,,,,0,5,10,50.0,156.0,50.0,,,,,,0,,0
58949672,,,,0,7,0,500.0,156.0,,,,,,,0,1.0,0
239739489,,,,0,29,11,,156.0,,,,,,,0,,0
135441642,,,,0,7,8,50.0,156.0,0.0,,,,,,0,,0
814597773,,,,1,18,2,1002.0,156.0,1002.0,,,,,,0,,0
680472205,,,,0,7,2,2000.0,156.0,1000.0,,,,,,0,,0
193863349,,,,1,0,2,850.0,156.0,850.0,,,,,,0,,0
217389606,,,,0,65,14,50.0,156.0,,,,,,,0,,0
444695913,,,,0,7,2,100.0,156.0,10.0,,,,,,0,,0
1176009192,,,0.0,0,94,0,500.0,156.0,,,,,,,0,,0
1124643145,,,,0,58,9,50.0,156.0,50.0,,,,,,0,,0
245800232,,,,0,65,14,5.0,156.0,,,,,,,0,,0
918039613,,,,0,7,4,50.0,156.0,50.0,,,,,,0,,0
689852654,,,,0,27,5,,,,,,,,,0,1.0,0
371732703,,,0.0,0,93,0,14.0,156.0,,,,,,,0,,0
822090632,,,,0,61,5,50.0,156.0,50.0,,,,,,0,,0
1102815396,,,,0,5,8,100.0,156.0,0.0,,,,,,0,,0
294363982,,,,0,56,7,0.0,156.0,,,,,,,0,1.0,0
894251596,,,,0,5,5,3.0,156.0,3.0,,,,,,0,,0
736979586,,,,0,65,14,3.0,156.0,0.0,,,,,,0,1.0,0
736872976,,,0.0,0,94,0,3.0,156.0,,,,,,,0,,0
93574566,,,,0,65,5,10.0,156.0,,,,,,,0,,0
691175152,,,,0,65,5,50.0,156.0,,,,,,,0,,0
542762760,,,,0,7,5,10.0,156.0,10.0,,,,,,0,,0
293606499,,,0.0,0,93,0,50.0,156.0,,,,,,,0,,0
912713317,,,,0,38,9,0.0,156.0,,,,,,,0,1.0,0
716323930,,,,0,5,2,888.0,156.0,888.0,,,,,,0,,0
844571032,,,0.0,0,93,0,1000.0,156.0,,,,,,,0,,0
1031288467,,,,0,7,2,300.0,156.0,300.0,,,,,,0,,0
935273173,,,,0,27,6,,156.0,,,,,,,0,,0
652304596,,,,1,27,11,,156.0,,,,,,,1,,0
188071786,,,,0,5,0,1000.0,156.0,0.0,,,,,,0,,0
122388721,,,,0,7,10,500.0,156.0,0.0,,,,,,0,,0
1004003500,,,,0,5,2,1000.0,156.0,1000.0,,,,,,0,3.0,0
1189114949,,,,0,27,6,0.0,,0.0,0.0,0.0,,,,0,1.0,0
553293080,,,,0,7,5,10.0,156.0,10.0,0.0,,,0.0,,1,,0
529771356,,,,0,27,5,0.0,,0.0,,,,,,0,1.0,0
1224121144,,,,0,57,5,3.0,156.0,,,,,,,0,1.0,0
72917427,,,,0,5,6,100.0,156.0,0.0,,,,,,0,1.0,0
515174628,,,,0,5,5,500.0,156.0,500.0,,,,,,0,,0
1220362373,,,,0,7,7,100.0,156.0,100.0,,,,,,0,3.0,0
242729106,,,,1,5,2,100.0,156.0,100.0,,,,0.0,,0,,0
597306463,,,,0,7,2,10.0,156.0,,,,,,,0,,0
468245421,,,,0,5,6,40.0,156.0,40.0,,,,0.0,,0,1.0,0
520185630,,,,0,7,7,500.0,156.0,500.0,,,,,,0,1.0,0
1014341716,,,,0,81,7,0.0,840.0,0.0,,,,,,0,,0
1002279610,,,,1,90,8,0.0,156.0,0.0,,,,,,0,,0
656034108,,,,0,81,8,,156.0,0.0,,,,0.0,,0,,0
223059206,,,,0,5,2,200.0,156.0,200.0,,,,0.0,,0,2.0,0
408270155,,,,0,7,5,2020.0,156.0,0.0,,,,0.0,,0,,0
1153214076,,,,0,9,5,5000.0,156.0,829.96,,,,,,0,2.0,0
288327378,,,,0,27,6,,,0.0,,,,0.0,,0,1.0,0
60482552,,,,0,5,0,100.0,156.0,20.0,,,,0.0,,0,,0
870072317,,,,0,5,0,500.0,156.0,500.0,,,,0.0,,0,,0
422233325,,,,1,5,2,3100.0,156.0,50.0,,,,,,0,1.0,0
983027227,,,,0,5,5,30.0,156.0,30.0,,,,0.0,,0,,0
409424575,,,,0,5,17,100.0,156.0,0.0,,,,,,0,,0
57725337,,,,1,5,2,620.0,156.0,620.0,,,,,,0,,0
809159257,,,,1,7,14,10.0,156.0,10.0,,,,0.0,,0,,0
1020440754,,,,0,5,5,1000.0,156.0,1000.0,,,,,,0,,0
590538877,,,,0,5,5,100.0,156.0,100.0,,,,,,0,1.0,0
415915539,,,,0,35,5,,,0.0,,,,0.0,,0,3.0,0
1110974433,,,,0,5,5,500.0,156.0,500.0,,,,0.0,,0,1.0,0
169375120,,,,0,7,10,1000.0,156.0,1000.0,,,,,,0,,0
1022581931,,,,0,5,5,300.0,156.0,300.0,,,,0.0,,0,,0
570363239,,,,0,5,5,1178.0,156.0,100.0,,,,,,0,,0
644265503,,,,0,5,5,1000.0,156.0,1000.0,,,,0.0,,0,,0
115134502,,,,0,5,2,50.0,156.0,0.0,,,,,,0,,0
229331477,,,,0,65,2,30.0,156.0,30.0,,,,0.0,,0,,0
775729604,,,,0,5,2,7000.0,156.0,1000.0,,,,,,0,,0
330742012,,,,0,5,5,100.0,156.0,100.0,,,,0.0,,0,,0
1070744320,,,,0,7,2,3000.0,156.0,1000.0,,,,,,0,,0
812630390,,,,0,7,2,1500.0,156.0,1500.0,,,,,,0,,0
83014283,,,,0,5,0,200.0,156.0,0.0,,,,,,0,,0
1159370576,,,,0,57,0,5.0,156.0,0.0,,,,0.0,,0,,0
1096349518,,,0.0,0,93,0,300.0,156.0,0.0,,,,0.0,,0,,0
714905198,,,,0,7,0,3000.0,156.0,0.0,,,,,,0,,0
1014614801,,,0.0,0,93,0,50.0,156.0,0.0,,,,0.0,,0,,0
385268749,,,,0,5,2,500.0,156.0,500.0,,,,,,0,1.0,0
1161049216,,,0.0,0,93,0,100.0,156.0,0.0,,,,0.0,,0,,0
303395146,,,,0,65,0,100.0,156.0,0.0,,,,0.0,,0,,0
1232555365,,,,0,65,0,1000.0,156.0,0.0,,,,0.0,,0,,0
351848663,,,,0,65,0,100.0,156.0,100.0,,,,0.0,,0,,0
705518093,,,0.0,0,93,0,200.0,156.0,0.0,,,,0.0,,0,,0
729722748,,,,0,5,5,300.0,156.0,3.0,,,,,,0,,0
806674504,,,,0,5,5,100.0,156.0,100.0,,,,0.0,,0,,0
1199614346,,,,0,46,11,3.0,156.0,0.0,,,,0.0,,1,,0
795413186,,,0.0,0,93,0,500.0,156.0,0.0,,,,0.0,,0,,0
683944429,,,,0,7,11,100.0,156.0,100.0,,,,0.0,,0,,0
1184313617,,,,0,5,5,500.0,156.0,500.0,,,,,,0,,0
599561081,,,,0,7,5,100.0,156.0,100.0,,,,0.0,,0,,0
556398484,,,,0,7,5,150.0,156.0,150.0,,,,,,0,,0
329116975,,,,0,5,5,50.0,156.0,0.0,,,,0.0,,0,,0
464361418,,,,0,5,5,1000.0,156.0,1000.0,,,,,,0,1.0,0
157854380,,,,0,7,5,500.0,156.0,500.0,,,,,,0,1.0,0
487304017,,,,0,7,5,100.0,156.0,100.0,,,,0.0,,0,,0
5508393,,,,0,5,5,2000.0,156.0,0.0,,,,0.0,,0,,0
1079179794,,,,0,5,5,101.0,156.0,0.0,,,,0.0,,0,,0
859136231,,,,0,5,5,100.0,156.0,100.0,,,,,,0,,0
