entid,NAME,indate,outdate
248066860,1698,200907.0,
1151581577,5954,201607.0,201702.0
258420566,6379,,
850913250,3734,,
174132589,6343,,
496879690,5906,201612.0,201612.0
496879690,2909,200505.0,
496879690,5909,201612.0,201612.0
499528704,338,,
34564844,2070,201607.0,201702.0
48575777,318,,
728405703,3940,201612.0,201612.0
1019914899,1447,,
607227148,2425,,
396733833,2029,,
489752428,1955,201612.0,201612.0
1095095238,1041,201607.0,201609.0
1095095238,2840,,
950493965,326,,
1085504050,339,201612.0,201612.0
1173592960,2906,,
1173592960,2921,201712.0,201712.0
126956826,3192,201612.0,201612.0
126956826,3192,,
596208138,3559,201711.0,201711.0
707443225,4943,201607.0,201707.0
962277511,1074,,
962277511,1074,,
962277511,1074,,
962277511,5117,,
962277511,1078,,
450325421,4420,201607.0,201705.0
36533130,5345,201612.0,201612.0
36533130,5353,201612.0,201612.0
36533130,5353,201607.0,201609.0
1065984605,535,200401.0,
856066498,470,201612.0,201612.0
128182389,6243,201607.0,201607.0
128182389,3399,201612.0,201612.0
128182389,6243,201612.0,201612.0
1001942723,3511,201607.0,201607.0
1001942723,4524,,
1001391136,5910,,
1001391136,2120,,
575596428,4627,,
409706163,1581,201710.0,201710.0
409706163,2166,201710.0,201710.0
855859968,3811,,
42195545,4679,201612.0,201612.0
1014045804,6615,201711.0,201711.0
45220215,4652,201607.0,201612.0
45220215,1052,201702.0,201702.0
657983079,4809,,
657983079,6840,,
86329006,5223,201711.0,201711.0
641007960,5522,200710.0,
127930891,5755,201612.0,201612.0
322602187,4108,,
615666529,1003,,
569610500,3583,,
1185945802,1366,201612.0,201612.0
1161055074,405,,
940111048,2206,201612.0,201612.0
940111048,5757,201612.0,201612.0
940111048,6367,,
940111048,3620,201612.0,201612.0
940111048,6241,201612.0,201612.0
940111048,4953,200609.0,
546531844,3298,201612.0,201612.0
597215098,5136,201612.0,201612.0
289662948,3670,201607.0,201705.0
289662948,2682,201607.0,201705.0
289662948,4578,,
1145748436,3871,,
484029419,4706,,
484029419,4614,201710.0,201710.0
378001783,2528,201801.0,201801.0
378001783,3674,201801.0,201801.0
593591703,1897,,
869977854,1265,201607.0,201607.0
1127568345,1445,201711.0,201711.0
704849176,6027,201709.0,201709.0
602941199,4062,201711.0,201711.0
261130420,1185,201801.0,201801.0
261130420,2313,201801.0,201801.0
442240014,1853,,
159098370,5751,201607.0,201607.0
159098370,6187,201607.0,201607.0
932880239,2516,,
432153130,5756,201607.0,201607.0
188803651,2614,,
788486379,4079,201607.0,201607.0
788486379,6268,201607.0,201607.0
788486379,2463,201607.0,201607.0
788486379,2338,201607.0,201607.0
788486379,1387,201607.0,201607.0
922815546,2414,201607.0,201705.0
1174031370,6342,201612.0,201612.0
646283229,5953,201612.0,201612.0
646283229,5955,200412.0,
86119700,1291,201712.0,201712.0
86119700,3907,201712.0,201712.0
86119700,1291,201712.0,201712.0
86119700,3907,201712.0,201712.0
108043142,2480,,
657953784,4155,201709.0,201709.0
728493189,4156,,
728493189,2524,,
163503960,6912,201612.0,201612.0
163503960,6698,,
887631084,6912,201609.0,201609.0
530656,6813,,
530656,4676,201607.0,201607.0
1098323823,2405,201612.0,201612.0
193036220,5529,,
375682399,2548,201711.0,201711.0
541570912,5040,201607.0,201607.0
696736958,6097,201711.0,201711.0
360568935,2848,,
276017575,3197,201711.0,201711.0
1023203834,95,201802.0,201802.0
717450008,316,,
717450008,316,201612.0,201612.0
153277464,2702,201712.0,201712.0
736403674,2827,201712.0,201712.0
978334501,4022,200807.0,
978334501,6352,200807.0,
978334501,5903,200807.0,
978334501,6811,200807.0,
1082645250,2083,201612.0,201612.0
131512759,3603,201607.0,201612.0
131512759,3901,201607.0,201612.0
1220391198,4683,,
166434104,4682,,
166434104,1009,201709.0,201709.0
166434104,1008,201709.0,201709.0
71965709,4103,201607.0,201702.0
677131686,4066,201801.0,201801.0
705370816,1131,201607.0,201607.0
21851070,5360,,
1138651310,4470,,
878000250,2041,,
281128977,3271,,
281128977,3143,,
1179151542,1368,,
439237366,5897,201612.0,201612.0
1108246963,5504,,
102798400,938,,
191246664,264,201607.0,201702.0
191246664,5769,,
854790457,2044,201607.0,201607.0
169749867,3847,201612.0,201612.0
331833147,421,,
368169791,1565,,
235628461,2672,201607.0,201702.0
235628461,1241,201801.0,201801.0
291919736,5929,201802.0,201802.0
291919736,4448,201802.0,201802.0
948976350,3257,201612.0,201612.0
948976350,4717,201612.0,201612.0
948976350,1509,201612.0,201612.0
948976350,782,201612.0,201612.0
948976350,4450,201612.0,201612.0
355473736,2105,201612.0,201612.0
355473736,2104,201612.0,201612.0
196117251,3193,,
826303265,4702,201709.0,201709.0
826303265,4702,201702.0,201702.0
826303265,4702,201712.0,201712.0
826303265,6137,201702.0,201702.0
826303265,4703,201712.0,201712.0
826303265,6137,201712.0,201712.0
826303265,6137,201709.0,201709.0
826303265,4702,201712.0,201712.0
826303265,4703,201709.0,201709.0
826303265,6137,201712.0,201712.0
826303265,1847,201607.0,201607.0
826303265,4704,201702.0,201702.0
826303265,6592,201607.0,201607.0
826303265,4701,201607.0,201607.0
826303265,4703,201712.0,201712.0
526981216,2724,201607.0,201607.0
1162466728,4479,201710.0,201710.0
1162466728,4479,201607.0,201702.0
644480631,3754,201607.0,201702.0
509385934,159,,
1052803993,2651,201607.0,201612.0
405208837,2181,201607.0,201702.0
405208837,5970,201607.0,201702.0
405208837,1835,201709.0,201709.0
401732487,3923,201612.0,201612.0
401732487,1890,201607.0,201607.0
401732487,1890,,
401732487,1890,201612.0,201612.0
401732487,2517,201702.0,201702.0
562411625,5001,201612.0,201612.0
562411625,4222,201612.0,201612.0
155016848,1644,201612.0,201612.0
155016848,2229,201612.0,201612.0
496110275,6423,201607.0,201707.0
496110275,4574,201612.0,201612.0
1107756452,5430,201710.0,201710.0
1107756452,5437,,
34951195,4107,,
34951195,1164,201607.0,201702.0
722655288,5488,201612.0,201612.0
216141662,4178,,
216141662,2275,,
1195913954,4942,201710.0,201710.0
1195913954,1743,201710.0,201710.0
185352028,1777,,
422217940,1392,201612.0,201612.0
966174303,4668,201612.0,201612.0
579899768,4667,201612.0,201612.0
579899768,3361,201612.0,201612.0
579899768,3927,201612.0,201612.0
579899768,3927,201607.0,201609.0
487075423,2059,201607.0,201612.0
1019632003,2847,201709.0,201709.0
1019632003,5961,201709.0,201709.0
540342722,5085,201612.0,201612.0
540342722,4275,201612.0,201612.0
39588999,1521,201607.0,201612.0
39588999,2501,201702.0,201702.0
555323921,6405,201607.0,201612.0
555323921,5327,201712.0,201712.0
555323921,5327,201609.0,201609.0
555323921,5327,201709.0,201709.0
555323921,5327,,
555323921,1477,,
65241939,5800,201709.0,201709.0
634459191,1981,201607.0,201705.0
634459191,2019,201607.0,201705.0
671106831,5157,201711.0,201711.0
671106831,4895,,
282222515,1903,201710.0,201710.0
282222515,1093,201710.0,201710.0
928708857,2586,201709.0,201709.0
227499112,3990,201612.0,201612.0
104516647,359,,
1134080943,766,201607.0,201607.0
1202175108,5169,201607.0,201612.0
1202175108,3968,201702.0,201702.0
1202175108,4415,201702.0,201702.0
1202175108,1634,201607.0,201612.0
1133276695,1448,201607.0,201702.0
391063879,2803,201612.0,201612.0
1013720303,6058,201710.0,201710.0
439039848,5377,201612.0,201612.0
963932275,2810,201612.0,201612.0
963932275,2221,201612.0,201612.0
686166412,5956,201612.0,201612.0
769052641,4864,201612.0,201612.0
1128732782,836,201710.0,201710.0
489262081,4792,201607.0,201612.0
489262081,4792,201612.0,201612.0
1189143947,1275,201612.0,201612.0
1189143947,2980,201612.0,201612.0
1199729421,1829,201612.0,201612.0
1199729421,1829,201607.0,201607.0
1199729421,1826,201612.0,201612.0
667795004,5843,201612.0,201612.0
1224060038,3380,201609.0,201707.0
115245575,602,201612.0,201612.0
1001111012,5811,,
1001111012,5811,201612.0,201612.0
1001111012,1091,201612.0,201612.0
483675787,6215,201612.0,201612.0
483675787,6211,201612.0,201612.0
1180807236,382,,
353268936,6102,201607.0,201612.0
353268936,944,201607.0,201612.0
353268936,3780,201702.0,201708.0
353268936,1620,201607.0,201612.0
993001415,6337,201607.0,201702.0
467931355,5871,201612.0,201612.0
467931355,3176,201612.0,201612.0
467931355,1549,201612.0,201612.0
485306466,485,201709.0,201709.0
794642948,6720,201612.0,201612.0
794642948,6720,201712.0,201712.0
622156193,2565,,
622156193,2565,201712.0,201712.0
885933834,5796,201712.0,201712.0
885933834,5796,201712.0,201712.0
885933834,5796,,
646758969,2695,201712.0,201712.0
646758969,2695,201712.0,201712.0
250473411,1635,201712.0,201712.0
250473411,5842,201712.0,201712.0
250473411,5842,,
250473411,6749,201712.0,201712.0
250473411,4637,201712.0,201712.0
250473411,4830,,
250473411,6749,,
250473411,5640,,
250473411,4637,201712.0,201712.0
250473411,5395,201712.0,201712.0
250473411,4637,,
250473411,4830,201712.0,201712.0
250473411,1635,201712.0,201712.0
250473411,5395,201712.0,201712.0
250473411,6749,201712.0,201712.0
250473411,5640,201712.0,201712.0
250473411,5041,,
1015971808,6494,201712.0,201712.0
1015971808,6494,201712.0,201712.0
1141196084,5725,201607.0,201702.0
1141196084,3588,,
1074860427,2520,201612.0,201612.0
1074860427,2521,201712.0,201712.0
1074860427,2523,,
1074860427,2520,201712.0,201712.0
1074860427,2523,,
1074860427,2521,201712.0,201712.0
1074860427,2522,201612.0,201612.0
1213439068,2183,201607.0,201702.0
1213439068,1133,201712.0,201712.0
1213439068,1133,201712.0,201712.0
1213439068,3579,201802.0,201802.0
1213439068,5656,,
188201477,358,201712.0,201712.0
188201477,4639,201709.0,201709.0
188201477,1964,201709.0,201709.0
188201477,5187,201712.0,201712.0
349194971,5673,201712.0,201712.0
28075828,5182,201612.0,201612.0
61155472,715,201801.0,201801.0
61155472,715,201712.0,201712.0
61155472,4204,201712.0,201712.0
61155472,715,201612.0,201612.0
61155472,4204,201612.0,201612.0
576368548,2328,201801.0,201801.0
450364618,2763,201712.0,201712.0
601154056,1463,201712.0,201712.0
601154056,319,201612.0,201612.0
601154056,1463,201612.0,201612.0
162983192,580,201712.0,201712.0
162983192,668,201801.0,201801.0
162983192,580,201612.0,201612.0
663512580,5468,201712.0,201712.0
663512580,5468,201612.0,201612.0
663512580,510,201612.0,201612.0
663512580,5468,201712.0,201712.0
429068473,1246,201712.0,201712.0
614685522,6149,201712.0,201712.0
614685522,6151,201612.0,201612.0
614685522,6151,201712.0,201712.0
614685522,4828,201612.0,201612.0
614685522,4828,201607.0,201609.0
614685522,6151,201712.0,201712.0
1044110989,6646,201712.0,201712.0
1044110989,6742,201712.0,201712.0
1044110989,6732,201712.0,201712.0
1044110989,6818,201712.0,201712.0
1044110989,3869,201712.0,201712.0
1044110989,6742,201712.0,201712.0
1044110989,6732,201712.0,201712.0
1044110989,6646,,
1044110989,3869,,
1044110989,6742,,
1044110989,6818,,
565883534,6739,201607.0,201609.0
565883534,6739,201612.0,201612.0
684700995,1522,201712.0,201712.0
684700995,1522,201712.0,201712.0
242234409,6737,201712.0,201712.0
196822628,5729,201712.0,201712.0
549903142,6347,201712.0,201712.0
549903142,2383,201712.0,201712.0
549903142,6347,201712.0,201712.0
549903142,3367,201712.0,201712.0
549903142,6228,201712.0,201712.0
549903142,2383,201712.0,201712.0
1079093146,3574,201712.0,201712.0
1083108362,1572,201607.0,201706.0
1083108362,2140,201607.0,201607.0
1083108362,1336,201712.0,201712.0
1083108362,1507,201607.0,201607.0
773459672,5659,201712.0,201712.0
773459672,5662,201712.0,201712.0
773459672,5659,201712.0,201712.0
773459672,5881,201712.0,201712.0
773459672,5662,201712.0,201712.0
1189876834,1883,201712.0,201712.0
1189876834,1883,201712.0,201712.0
447171441,3584,201712.0,201712.0
306419888,489,201712.0,201712.0
306419888,489,201712.0,201712.0
503221056,596,201712.0,201712.0
503221056,596,201712.0,201712.0
503221056,402,201712.0,201712.0
1148653783,2669,201712.0,201712.0
1148653783,2669,201712.0,201712.0
487755351,3501,201712.0,201712.0
1228727344,3753,201612.0,201612.0
163842820,5202,201801.0,201801.0
163842820,5202,201712.0,201712.0
163842820,5202,201709.0,201709.0
466165795,3860,201712.0,201712.0
466165795,3860,201712.0,201712.0
466165795,3876,201801.0,201801.0
842316739,4839,201712.0,201712.0
842316739,4836,201801.0,201801.0
842316739,4839,201712.0,201712.0
842316739,6285,201712.0,201712.0
763032752,1926,201712.0,201712.0
1161921033,5802,201712.0,201712.0
1161921033,5203,201712.0,201712.0
1161921033,5802,201712.0,201712.0
1158275499,3778,201712.0,201712.0
1158275499,3778,201712.0,201712.0
1158275499,5123,201712.0,201712.0
173010265,1005,201712.0,201712.0
173010265,1005,201712.0,201712.0
37617308,5200,201712.0,201712.0
37617308,5200,201712.0,201712.0
265361834,6075,201712.0,201712.0
265361834,6286,201801.0,201801.0
265361834,6075,201712.0,201712.0
160516456,2750,201712.0,201712.0
756516471,5795,201607.0,201612.0
756516471,5814,201607.0,201612.0
756516471,5808,201702.0,201702.0
756516471,5808,201801.0,201801.0
756516471,3548,201702.0,201702.0
756516471,3548,201801.0,201801.0
547493845,3758,201802.0,201802.0
547493845,3752,201712.0,201712.0
547493845,3752,201712.0,201712.0
225049248,5771,201712.0,201712.0
225049248,5771,201712.0,201712.0
177935384,3248,201612.0,201612.0
177935384,3336,201712.0,201712.0
177935384,3336,201712.0,201712.0
206236730,3519,201712.0,201712.0
616555681,2237,201711.0,201711.0
616555681,3412,201801.0,201801.0
453810453,5385,201712.0,201712.0
912715798,2833,201612.0,201612.0
761271139,5219,201607.0,201702.0
805424400,3852,201712.0,201712.0
1016306943,1159,201711.0,201711.0
1056767356,3533,201607.0,201607.0
1056767356,664,201607.0,201607.0
1056767356,2734,201712.0,201712.0
1056767356,2734,201712.0,201712.0
845847405,6010,201712.0,201712.0
845847405,6010,201712.0,201712.0
648828712,3538,201712.0,201712.0
284017529,1524,201712.0,201712.0
284017529,4983,201712.0,201712.0
284017529,6454,201712.0,201712.0
284017529,6400,201712.0,201712.0
284017529,6400,201712.0,201712.0
173029290,3924,201712.0,201712.0
173029290,3924,201712.0,201712.0
613695371,738,,
613695371,738,201712.0,201712.0
1202986776,1218,201712.0,201712.0
1202986776,1218,201712.0,201712.0
556894200,6378,,
556894200,1126,201712.0,201712.0
556894200,3528,201607.0,201702.0
556894200,1126,201712.0,201712.0
556894200,6666,201607.0,201702.0
903967870,2696,201712.0,201712.0
903967870,2697,201712.0,201712.0
903967870,3600,201712.0,201712.0
903967870,2680,201712.0,201712.0
903967870,2697,201712.0,201712.0
903967870,3600,201712.0,201712.0
903967870,2665,201712.0,201712.0
963503291,6288,201712.0,201712.0
14192103,2490,201712.0,201712.0
730339265,5763,201712.0,201712.0
730339265,5763,201712.0,201712.0
493811390,6668,201712.0,201712.0
937133691,5212,201712.0,201712.0
937133691,5212,201712.0,201712.0
382161445,1144,201612.0,201612.0
993864679,6182,201801.0,201801.0
117581813,5177,201712.0,201712.0
117581813,5177,201712.0,201712.0
1065885026,5230,201712.0,201712.0
135956480,181,201607.0,201707.0
988855639,6282,201607.0,201706.0
944829399,308,201712.0,201712.0
944829399,2129,201712.0,201712.0
944829399,308,201712.0,201712.0
1216128655,3941,201712.0,201712.0
541598823,6587,201712.0,201712.0
541598823,6587,201712.0,201712.0
541598823,6594,201712.0,201712.0
119305795,1460,201712.0,201712.0
119305795,1460,201712.0,201712.0
119305795,4804,201712.0,201712.0
119305795,4804,201712.0,201712.0
1083108590,2850,201712.0,201712.0
363480427,4373,201612.0,201612.0
476912164,3566,201712.0,201712.0
476912164,2122,201607.0,201705.0
476912164,3566,,
979991340,6729,201607.0,201612.0
979991340,3506,,
979991340,3506,201801.0,201801.0
979991340,5788,201712.0,201712.0
979991340,5788,201712.0,201712.0
979991340,6805,201712.0,201712.0
979991340,3506,201702.0,201702.0
969372247,5052,201712.0,201712.0
969372247,5052,201712.0,201712.0
1170083967,853,201801.0,201801.0
250115004,6492,201607.0,201702.0
250115004,3140,201607.0,201702.0
250115004,3859,201712.0,201712.0
1151489841,3343,201712.0,201712.0
236116361,5498,201801.0,201801.0
236116361,1664,201607.0,201612.0
236116361,2121,201712.0,201712.0
236116361,5498,201612.0,201612.0
545865406,5787,201607.0,201607.0
545865406,2549,201607.0,201607.0
545865406,1113,201712.0,201712.0
545865406,1061,201801.0,201801.0
539688873,2778,201712.0,201712.0
539688873,6118,201712.0,201712.0
539688873,2778,201712.0,201712.0
862455914,1221,201612.0,201612.0
862455914,1221,201801.0,201801.0
223083054,4500,201712.0,201712.0
223083054,4500,201712.0,201712.0
223083054,3604,201612.0,201612.0
858487574,5193,,
858487574,5193,201712.0,201712.0
858487574,5193,201712.0,201712.0
260523228,6373,201712.0,201712.0
870913555,6188,201801.0,201801.0
870913555,6788,201712.0,201712.0
180241909,6612,201801.0,201801.0
180241909,4437,201712.0,201712.0
180241909,4437,,
207111440,2114,201712.0,201712.0
1143129014,3398,201712.0,201712.0
1143129014,3557,201801.0,201801.0
681360485,1629,201712.0,201712.0
362741838,5677,201712.0,201712.0
362741838,5677,201712.0,201712.0
357622146,6127,201712.0,201712.0
357622146,6127,201712.0,201712.0
1211820076,3074,201712.0,201712.0
640629601,1217,201712.0,201712.0
733656209,1204,201712.0,201712.0
733656209,1204,201712.0,201712.0
519244765,3626,201709.0,201709.0
519244765,5221,201712.0,201712.0
519244765,676,201712.0,201712.0
519244765,3626,201712.0,201712.0
519244765,5221,201712.0,201712.0
519244765,3626,201712.0,201712.0
519244765,688,201712.0,201712.0
52435922,3568,201712.0,201712.0
52435922,3568,201712.0,201712.0
675756586,3909,201712.0,201712.0
675756586,2300,201607.0,201702.0
675756586,3545,201607.0,201702.0
675756586,1243,201607.0,201702.0
675756586,3909,201712.0,201712.0
309846325,5191,201712.0,201712.0
309846325,5191,201712.0,201712.0
596033117,2679,201712.0,201712.0
1176138136,3619,201712.0,201712.0
1176138136,3911,201709.0,201709.0
1176138136,1697,201709.0,201709.0
1176138136,209,201709.0,201709.0
131655517,1222,201609.0,201609.0
131655517,1222,201612.0,201612.0
131655517,1020,201612.0,201612.0
131655517,1222,201712.0,201712.0
131655517,1222,201712.0,201712.0
456901521,5605,,
456901521,2693,,
894671305,3873,201712.0,201712.0
894671305,3873,201712.0,201712.0
435353191,3337,201712.0,201712.0
435353191,3337,201712.0,201712.0
512107707,6841,201712.0,201712.0
331529733,351,201712.0,201712.0
331529733,351,201712.0,201712.0
960167562,2279,201712.0,201712.0
960167562,2279,201712.0,201712.0
951390025,2193,201712.0,201712.0
234681025,5217,201801.0,201801.0
234681025,5222,201712.0,201712.0
548379969,4196,201607.0,201706.0
548379969,6359,201607.0,201706.0
548379969,3861,201712.0,201712.0
548379969,6082,201802.0,201802.0
548379969,958,,
359826635,2023,201609.0,201707.0
899854729,6297,201712.0,201712.0
899854729,6297,201712.0,201712.0
1153153760,2174,201801.0,201801.0
1153153760,3137,201612.0,201612.0
1153153760,4606,201712.0,201712.0
787147017,6316,,
239232586,1274,201607.0,201707.0
239232586,1250,201712.0,201712.0
179688522,703,201612.0,201612.0
179688522,700,201612.0,201612.0
179688522,703,201712.0,201712.0
179688522,2039,201712.0,201712.0
899947531,2988,201712.0,201712.0
899947531,1862,201801.0,201801.0
899947531,1862,201802.0,201802.0
353132392,6770,201712.0,201712.0
293543046,486,201801.0,201801.0
293543046,5014,201712.0,201712.0
293543046,5014,201712.0,201712.0
330376749,2153,201607.0,201612.0
330376749,856,201712.0,201712.0
330376749,3246,201607.0,201612.0
330376749,2145,201702.0,201702.0
330376749,6073,201702.0,201707.0
330376749,2145,201712.0,201712.0
997060629,4671,201712.0,201712.0
997060629,4671,201712.0,201712.0
1226092003,933,201712.0,201712.0
1226092003,933,201712.0,201712.0
1226092003,933,201612.0,201612.0
1226092003,154,201612.0,201612.0
200451685,6396,201712.0,201712.0
200451685,6397,201712.0,201712.0
200451685,6396,201712.0,201712.0
200451685,6397,201712.0,201712.0
32314617,2835,201712.0,201712.0
1058271655,2795,201712.0,201712.0
402498913,6313,201702.0,201702.0
402498913,6313,201712.0,201712.0
402498913,6313,201612.0,201612.0
402498913,6838,201712.0,201712.0
402498913,6313,201801.0,201801.0
382836513,6802,201712.0,201712.0
382836513,6802,201712.0,201712.0
116698195,2714,201712.0,201712.0
608138584,2689,201712.0,201712.0
608138584,2670,201607.0,201607.0
797386774,6269,201607.0,201706.0
97762868,6050,201712.0,201712.0
97762868,6797,,
1026114200,6266,201712.0,201712.0
1026114200,3280,201712.0,201712.0
1026114200,4692,201607.0,201702.0
1026114200,5949,201607.0,201702.0
663914117,2696,201712.0,201712.0
663914117,5784,201712.0,201712.0
663914117,5784,201712.0,201712.0
1062606523,5378,,
1012445745,4856,201712.0,201712.0
1012445745,4856,201712.0,201712.0
291219547,689,201712.0,201712.0
291219547,689,201712.0,201712.0
69522839,2347,201712.0,201712.0
69522839,5364,201712.0,201712.0
69522839,5332,201709.0,201709.0
69522839,5332,201801.0,201801.0
69522839,5332,201712.0,201712.0
69522839,3531,201712.0,201712.0
69522839,979,,
950480250,91,201609.0,201609.0
950480250,6233,201712.0,201712.0
950480250,92,,
950480250,3602,,
950480250,91,201712.0,201712.0
950480250,2065,201712.0,201712.0
950480250,3602,,
950480250,1649,201712.0,201712.0
950480250,91,201607.0,201607.0
950480250,5344,201607.0,201702.0
950480250,1649,201712.0,201712.0
950480250,4334,201712.0,201712.0
950480250,1649,201607.0,201607.0
950480250,4254,201712.0,201712.0
950480250,4334,201712.0,201712.0
950480250,91,201712.0,201712.0
950480250,1649,,
950480250,78,,
950480250,4334,,
950480250,3,,
800940833,6782,201712.0,201712.0
800940833,6782,201712.0,201712.0
272783315,3518,201607.0,201609.0
272783315,3518,201612.0,201612.0
272783315,65,201709.0,201709.0
272783315,65,,
104267398,2716,201712.0,201712.0
377208493,6540,201709.0,201709.0
377208493,422,,
216706380,3554,201712.0,201712.0
10231403,1044,201712.0,201712.0
1177918869,845,201712.0,201712.0
1177918869,845,201712.0,201712.0
1073664849,1193,201712.0,201712.0
925518219,5708,201712.0,201712.0
773323605,5391,201712.0,201712.0
1085422569,1866,201607.0,201612.0
1085422569,2062,201712.0,201712.0
1085422569,2062,201712.0,201712.0
359269984,3597,201712.0,201712.0
798608406,1123,201712.0,201712.0
281639104,6178,201712.0,201712.0
1052240272,5195,201712.0,201712.0
1052240272,5195,201712.0,201712.0
299013365,3764,201612.0,201612.0
793145101,605,201607.0,201607.0
1036419610,386,201712.0,201712.0
1036419610,6335,201712.0,201712.0
365691958,2292,201612.0,201612.0
365691958,2292,201712.0,201712.0
365691958,2292,201712.0,201712.0
365691958,1019,201712.0,201712.0
365691958,1019,201712.0,201712.0
542068686,4554,201712.0,201712.0
542068686,4554,201712.0,201712.0
1211100036,5634,201712.0,201712.0
1211100036,5634,201712.0,201712.0
1048337586,6654,201712.0,201712.0
1048337586,6654,201712.0,201712.0
994251007,4051,201712.0,201712.0
544945907,3601,201801.0,201801.0
544945907,478,201612.0,201612.0
544945907,478,201712.0,201712.0
544945907,478,201712.0,201712.0
593776346,6246,201712.0,201712.0
593776346,6246,201712.0,201712.0
593776346,6246,,
1081547914,6683,201712.0,201712.0
1081547914,6683,201712.0,201712.0
135643474,3581,201712.0,201712.0
135643474,3581,201712.0,201712.0
911167872,5358,201712.0,201712.0
911167872,5343,201607.0,201706.0
911167872,2157,,
809128331,6329,201712.0,201712.0
959191590,2340,201712.0,201712.0
959191590,2340,201712.0,201712.0
46151953,3509,201712.0,201712.0
46151953,590,,
1053526863,2634,201712.0,201712.0
314987181,2406,201712.0,201712.0
198085132,3995,201712.0,201712.0
448941740,6395,201712.0,201712.0
448941740,6731,201607.0,201612.0
448941740,3917,201607.0,201612.0
615363442,5250,201712.0,201712.0
615363442,5250,201712.0,201712.0
762715586,4865,,
762715586,6734,201612.0,201612.0
762715586,6734,,
762715586,2597,201712.0,201712.0
762715586,2597,201712.0,201712.0
762715586,3882,,
762715586,6859,201712.0,201712.0
762715586,709,,
762715586,1224,201712.0,201712.0
762715586,1023,,
762715586,5806,201801.0,201801.0
762715586,955,201712.0,201712.0
762715586,6198,,
762715586,4865,201801.0,201801.0
762715586,5928,,
762715586,5948,,
762715586,2126,,
762715586,4741,,
762715586,1422,,
762715586,5806,,
806006794,3544,,
806006794,3544,201712.0,201712.0
286466904,6212,201712.0,201712.0
286466904,3543,201712.0,201712.0
286466904,3543,201712.0,201712.0
485458588,6498,201712.0,201712.0
485458588,6499,201712.0,201712.0
485458588,6498,201712.0,201712.0
485458588,6499,201712.0,201712.0
739337304,5053,201710.0,201710.0
739337304,5038,,
186993512,6727,,
186993512,6722,201712.0,201712.0
605940031,2600,201712.0,201712.0
605940031,2600,201712.0,201712.0
605940031,2600,,
605940031,2044,,
984272960,591,201612.0,201612.0
984272960,3510,201702.0,201702.0
984272960,5,201709.0,201709.0
984272960,3591,201712.0,201712.0
984272960,5,201712.0,201712.0
984272960,3522,201712.0,201712.0
984272960,3510,201712.0,201712.0
984272960,6181,201712.0,201712.0
984272960,3591,201712.0,201712.0
984272960,3510,201712.0,201712.0
984272960,6,,
984272960,790,201612.0,201612.0
984272960,3240,201712.0,201712.0
984272960,870,201712.0,201712.0
984272960,790,201712.0,201712.0
984272960,5,,
984272960,870,201612.0,201612.0
984272960,743,201607.0,201612.0
984272960,5,201609.0,201609.0
984272960,2981,201612.0,201612.0
984272960,872,201712.0,201712.0
984272960,3522,201612.0,201612.0
984272960,816,201712.0,201712.0
984272960,811,201712.0,201712.0
984272960,816,201712.0,201712.0
984272960,2981,201712.0,201712.0
984272960,5,,
984272960,870,201708.0,201708.0
984272960,5,201712.0,201712.0
984272960,6159,201712.0,201712.0
984272960,4454,201712.0,201712.0
984272960,6,,
941312369,6664,201607.0,201708.0
190424443,2960,201607.0,201707.0
190424443,953,201712.0,201712.0
190424443,6763,201607.0,201707.0
700875448,6771,201712.0,201712.0
700875448,6771,201712.0,201712.0
901200697,4647,201712.0,201712.0
901200697,4647,201712.0,201712.0
79522049,3856,201612.0,201612.0
79522049,3858,201712.0,201712.0
79522049,3857,201712.0,201712.0
79522049,3856,201712.0,201712.0
79522049,3870,201712.0,201712.0
79522049,849,201801.0,201801.0
79522049,849,201712.0,201712.0
79522049,3858,201712.0,201712.0
79522049,3857,201612.0,201612.0
79522049,3858,201612.0,201612.0
79522049,3856,201712.0,201712.0
79522049,3870,201612.0,201612.0
79522049,849,201612.0,201612.0
79522049,3857,201712.0,201712.0
134139877,2290,201712.0,201712.0
134139877,2290,201712.0,201712.0
285546900,1162,201712.0,201712.0
285546900,1162,201712.0,201712.0
27679069,1045,201712.0,201712.0
27679069,1045,201712.0,201712.0
27679069,4687,201801.0,201801.0
1027042130,1877,201712.0,201712.0
1027042130,1877,201712.0,201712.0
146979530,1869,201712.0,201712.0
146979530,1869,201612.0,201612.0
146979530,1869,201712.0,201712.0
1053637916,3503,201801.0,201801.0
1053637916,3549,201712.0,201712.0
1053637916,3549,201712.0,201712.0
116240026,6758,201711.0,201711.0
651474128,6157,201712.0,201712.0
477804093,1012,201712.0,201712.0
477804093,1012,201712.0,201712.0
1188355818,1662,201712.0,201712.0
22571132,6185,201607.0,201708.0
22571132,4549,201607.0,201708.0
22571132,1529,201712.0,201712.0
22571132,1529,201712.0,201712.0
1162074182,6341,201801.0,201801.0
877295336,6065,201712.0,201712.0
85013811,5743,201712.0,201712.0
85013811,5743,201712.0,201712.0
1164440740,6217,201712.0,201712.0
1164440740,6217,,
834101033,2211,201712.0,201712.0
834101033,2211,201712.0,201712.0
63563948,6290,201712.0,201712.0
63563948,6290,201712.0,201712.0
778683344,4471,201712.0,201712.0
907172901,5870,201712.0,201712.0
907172901,5870,201712.0,201712.0
907172901,5836,201607.0,201702.0
