entid,ispublic,ANCHEYEAR,so1,so2,so3,so4,so5,totalWagesSo1,totalWagesSo2,totalWagesSo3,totalWagesSo5,totalPaymentSo1,totalPaymentSo2,totalPaymentSo3,totalPaymentSo4,totalPaymentSo5,unPaidSocialInsSo1,unPaidSocialInsSo2,unPaidSocialInsSo3,unPaidSocialInsSo4,unPaidSocialInsSo5,honor_num,illegad_num,yea_sub,web_dum,ENTTYPE,INDUSTRYPHY,REGCAP,REGCAPCUR,RECCAP,PARNUM,LIMPARNUM,PARFORM,EXENUM,brand_num,cancel_dum,certificate_num,tax_dum
1079179794,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,101,156,0,,,,0,,0,,0
859136231,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,100,156,100,,,,,,0,,0
113667724,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,100,156,100,,,,0,,0,1,0
196962704,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,500,156,0,,,,0,,0,,0
727318759,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,150,156,0,,,,0,,0,,0
546859752,,,,,,,,,,,,,,,,,,,,,,,,,0,32,11,0,156,0,,,,0,,0,,0
693716786,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,10,156,0,,,,0,,0,,0
378351505,,,,,,,,,,,,,,,,,,,,,,,,,0,5,6,20,156,20,,,,,,0,1,0
1164863970,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,100,156,100,,,,,,0,,0
1121306760,,,,,,,,,,,,,,,,,,,,,,,,,0,5,6,150,156,500,,,,0,,0,,0
34917509,,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,100,156,0,,,,,,0,,0
329503003,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,100,156,0,,,,,,0,,0
255430903,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,60,156,60,,,,,,0,,0
45333868,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,1000,156,500,,,,,,0,1,0
613611333,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,100,156,0,,,,0,,0,,0
679229785,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,568,156,20,,,,,,0,,0
599793630,,,,,,,,,,,,,,,,,,,,,,,,,0,32,8,,,0,,,,0,,0,,0
411409605,,,,,,,,,,,,,,,,,,,,,,,,,0,81,5,,,0,,,,,,0,2,0
741562622,,,,,,,,,,,,,,,,,,,,,,,,,0,11,5,300,156,300,,,,,,0,,0
890727159,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,50,156,0,,,,0,,0,,0
1013702338,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,40,156,0,,,,,,0,,0
745166165,,,,,,,,,,,,,,,,,,,,,,,,,0,5,14,31,156,0,,,,,,0,,0
469918953,,,,,,,,,,,,,,,,,,,,,,,,,0,27,11,,,0,,,,0,,0,,0
146410306,,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,2000,156,0,,,,,,0,,0
1223566753,,,,,,,,,,,,,,,,,,,,,,,,,1,37,9,0,,0,,,,,,0,1,0
192533695,,,,,,,,,,,,,,,,,,,,,,,,,0,46,5,6.7,156,0,,,,,,0,,0
206994052,,,,,,,,,,,,,,,,,,,,,,,,,0,5,17,3000,156,0,,,,0,,0,,0
299445785,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,200,156,200,,,,,,0,1,0
938147951,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,2500,156,1000,,,,,,0,,0
982499684,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,1000,156,1000,,,,,,0,,0
105170710,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,500,156,600,,,,,,0,,0
762404914,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,100,156,100,,,,,,0,,0
344806569,,,,,,,,,,,,,,,,,,,,,,,,,1,11,11,204,156,100,,,,,,0,,0
1225419386,,,,,,,,,,,,,,,,,,,,,,,,,0,45,11,8,156,0,,,,,,0,,0
108998765,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,100,156,100,,,,0,,0,1,0
1210010128,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,100,156,0,,,,,,0,,0
327016284,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,100,156,0,,,,0,,0,,0
997539394,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,300,156,0,,,,,,0,,0
996805282,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,125,156,0,,,,0,,0,,0
284920715,,,,,,,,,,,,,,,,,,,,,,,,,0,65,2,41,156,41,,,,0,,0,1,0
921075156,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,60,156,0,,,,0,,0,,0
253898592,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,50,156,50,,,,0,,0,,0
1107582063,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,500,156,0,,,,,,0,,0
850806993,,,,,,,,,,,,,,,,,,,,,,,,,0,7,4,30,156,30,,,,,,0,,0
848024000,,,,,,,,,,,,,,,,,,,,,,,,,0,7,4,100,156,1,,,,0,,0,,0
938506540,,,,,,,,,,,,,,,,,,,,,,,,0,0,93,0,1200,156,0,,,,0,,0,,0
293727654,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,800,156,0,,,,,,0,,0
574088212,,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,50,156,0,,,,,,0,,0
832770260,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,1000,156,106,,,,,,0,,0
25038671,,,,,,,,,,,,,,,,,,,,,,,,,0,11,5,227,156,227,,,,,,0,,0
157503009,,,,,,,,,,,,,,,,,,,,,,,,,0,65,0,200,156,200,,,,0,,0,,0
361894411,,,,,,,,,,,,,,,,,,,,,,,,,0,45,13,15,156,0,,,,0,,0,,0
845829445,,,,,,,,,,,,,,,,,,,,,,,,,0,65,3,10,156,10,,,,0,,0,,0
895540262,,,,,,,,,,,,,,,,,,,,,,,,,0,65,2,500,156,500,,,,0,,0,,0
396566173,,,,,,,,,,,,,,,,,,,,,,,,0,0,93,0,30,156,0,,,,0,,0,,0
425023454,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,1000,156,1000,,,,0,,0,,0
976354493,,,,,,,,,,,,,,,,,,,,,,,,0,0,93,0,200,156,0,,,,0,,0,,0
106294657,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,2000,156,0,,,,,,0,,0
70094255,,,,,,,,,,,,,,,,,,,,,,,,,0,7,8,500,156,0,,,,,,0,,0
45550522,,,,,,,,,,,,,,,,,,,,,,,,,0,5,14,50,156,0,,,,,,0,,0
84317774,,,,,,,,,,,,,,,,,,,,,,,,,0,65,8,10,156,0,,,,0,,0,,0
251400995,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,1000,156,1000,,,,,,0,,0
25450567,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,50,156,0,,,,0,,0,,0
1022265209,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,2000,156,2000,,,,,,0,,0
789208443,,,,,,,,,,,,,,,,,,,,,,,,0,0,93,0,100.7,156,0,,,,0,,0,,0
215225951,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,50,156,0,,,,0,,0,,0
403761996,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3000,156,500,,,,,,0,,0
312648418,,,,,,,,,,,,,,,,,,,,,,,,0,0,93,0,500,156,0,,,,0,,0,,0
259347437,,,,,,,,,,,,,,,,,,,,,,,,,0,27,4,,,0,,,,0,,0,,0
1033402687,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5,,,0,,,,,,0,,0
61871703,,,,,,,,,,,,,,,,,,,,,,,,0,0,93,0,320,156,0,,,,0,,0,,0
176291778,,,,,,,,,,,,,,,,,,,,,,,,0,0,93,0,240,156,0,,,,0,,0,,0
892212578,,,,,,,,,,,,,,,,,,,,,,,,0,0,94,0,400,156,0,,,,,,0,,0
326974698,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,100,156,0,,,,,,0,,0
1188354267,,,,,,,,,,,,,,,,,,,,,,,,,0,9,5,500,156,500,,,,,,0,,0
1026815732,,,,,,,,,,,,,,,,,,,,,,,,,0,65,5,90,156,90,,,,0,,0,,0
759148318,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,2100,156,200,,,,,,0,,0
1043940866,,,,,,,,,,,,,,,,,,,,,,,,,0,5,10,50,156,50,,,,,,0,,0
804065834,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5,0,156,0,,,,,,0,,0
667342932,,,,,,,,,,,,,,,,,,,,,,,,,0,5,10,51,156,51,,,,0,,0,,0
666338078,,,,,,,,,,,,,,,,,,,,,,,,,0,5,14,50,156,50,,,,0,,0,,0
852640812,,,,,,,,,,,,,,,,,,,,,,,,,0,43,9,,,0,,,,0,,0,1,0
1053403682,,,,,,,,,,,,,,,,,,,,,,,,,1,20,9,53000,156,44110,,,,,,0,1,0
586478430,,,,,,,,,,,,,,,,,,,,,,,,,0,41,9,0,,0,,,,0,,0,1,0
149450931,,,,,,,,,,,,,,,,,,,,,,,,,0,5,17,2000,156,0,,,,,,0,,0
140493344,,,,,,,,,,,,,,,,,,,,,,,,,0,65,5,50,156,0,,,,0,,0,,0
254067862,,,,,,,,,,,,,,,,,,,,,,,,,0,7,10,50,156,50,,,,,,0,,0
985058920,,,,,,,,,,,,,,,,,,,,,,,,,0,5,14,300,156,300,,,,,,0,,0
642503002,,,,,,,,,,,,,,,,,,,,,,,,,0,46,5,8,156,0,,,,0,,0,,0
1172293674,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,1000,156,0,,,,0,,0,,0
787809666,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,50,156,50,,,,0,,0,,0
904271971,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,50,156,50,,,,0,,0,,0
931348083,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3100,156,3100,,,,0,,0,,0
873312857,,,,,,,,,,,,,,,,,,,,,,,,,0,5,10,51,156,51,,,,0,,0,,0
853103832,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,500,156,500,,,,0,,0,,0
864882083,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,100,156,100,,,,0,,0,,0
225976311,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,180,156,0,,,,,,0,,0
228412595,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,10,156,0,,,,,,0,,0
614919070,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,200,156,0,,,,,,0,,0
162708124,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,100,156,0,,,,,,0,,0
541367691,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,666,156,666,,,,,,0,,0
501819778,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,200,156,0,,,,0,,0,,0
248450360,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1510,156,110,,,,,,0,,0
902926747,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,50,156,0,,,,0,,0,,0
1155789606,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,800,156,0,,,,,,0,,0
1033883745,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,200,156,0,,,,0,,1,,0
329457193,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,500,156,500,,,,0,,0,,0
1207670140,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5,,,0,,,,,,0,4,0
703779067,,,,,,,,,,,,,,,,,,,,,,,,,0,32,5,,,0,,,,0,,0,,0
973042164,,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,300,156,0,,,,0,,0,,0
867713496,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,30,156,30,,,,0,,0,,0
942721,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,100,156,100,,,,0,,0,1,0
321197091,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,30,156,0,,,,,,0,1,0
13722703,,,,,,,,,,,,,,,,,,,,,,,,,0,56,2,20,156,0,,,,,,0,,0
634132996,,,,,,,,,,,,,,,,,,,,,,,,,0,65,5,20,156,0,,,,0,,0,,0
832692662,,,,,,,,,,,,,,,,,,,,,,,,,0,52,3,3,156,0,,,,0,,0,1,0
203346791,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,50,156,50,,,,,,0,,0
1045122344,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,500,156,50,,,,,,0,,0
727187232,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,200,156,0,,,,0,,0,,0
1006644493,,,,,,,,,,,,,,,,,,,,,,,,,1,7,5,50,156,50,,,,,,0,,0
815818287,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,100,156,100,,,,0,,0,,0
1086797718,,,,,,,,,,,,,,,,,,,,,,,,,0,32,17,0,156,0,,,,,,0,1,0
584103996,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,50,156,50,,,,,,0,,0
1057090561,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,500,156,10,,,,0,,0,,0
1201698672,,,,,,,,,,,,,,,,,,,,,,,,0,0,93,0,300,156,0,,,,0,,0,,0
848178578,,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,500,156,500,,,,,,0,,0
987054566,,,,,,,,,,,,,,,,,,,,,,,,,0,56,5,4,156,0,,,,0,,0,1,0
991668121,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,100,156,0,,,,0,,0,,0
833799090,,,,,,,,,,,,,,,,,,,,,,,,,0,59,6,0.1,156,0,,,,0,,0,,0
477250143,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,100,156,100,,,,,,0,,0
1012571744,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,100,156,100,,,,,,0,,0
791344530,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,100,156,100,,,,,,0,1,0
759349674,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,300,156,100,,,,0,,0,,0
350587268,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,50,156,0,,,,0,,0,,0
403572129,,,,,,,,,,,,,,,,,,,,,,,,,0,92,8,2,156,0,,,,0,,0,,0
726341195,,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,10,156,10,,,,,,0,,0
917858729,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,118,156,118,,,,0,,0,,0
784321422,,,,,,,,,,,,,,,,,,,,,,,,,1,90,8,0,156,0,,,,0,,0,,0
755538467,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,518,156,518,,,,0,,0,,0
1167612417,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5,,,0,,,,0,,0,,0
1054947152,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,1500,156,1200,,,,,,0,1,0
1139155238,,,,,,,,,,,,,,,,,,,,,,,,,0,9,7,500,156,500,,,,,,0,,0
529130349,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5,,,0,,,,0,,0,,0
663951883,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,10,156,0,,,,,,0,1,0
606711359,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,200,156,200,,,,,,0,,0
984397567,,,,,,,,,,,,,,,,,,,,,,,,,0,56,5,1,156,0,,,,0,,0,,0
471584626,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,200,156,0,,,,,,0,,0
616879856,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5,,,0,,,,0,,0,1,0
105003914,,,,,,,,,,,,,,,,,,,,,,,,,0,5,7,200,156,0,,,,,,0,,0
995227060,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,100,156,100,,,,,,0,,0
115130412,,,,,,,,,,,,,,,,,,,,,,,,0,0,93,0,200,156,0,,,,0,,0,,0
149200886,,,,,,,,,,,,,,,,,,,,,,,,,0,11,14,30,156,30,,,,,,0,,0
19338671,,,,,,,,,,,,,,,,,,,,,,,,,0,9,4,2000,156,2000,,,,0,,0,2,0
34733397,,,,,,,,,,,,,,,,,,,,,,,,,0,5,7,500,156,0,,,,,,0,3,0
34072279,,,,,,,,,,,,,,,,,,,,,,,,,0,26,8,,,0,,,,,,0,,0
252728569,,,,,,,,,,,,,,,,,,,,,,,,0,0,93,0,100,156,0,,,,0,,0,,0
1231366573,,,,,,,,,,,,,,,,,,,,,,,,,0,92,8,2,156,0,,,,0,,0,,0
88800504,,,,,,,,,,,,,,,,,,,,,,,,0,0,93,0,20,156,0,,,,,,0,,0
981932977,,,,,,,,,,,,,,,,,,,,,,,,0,0,93,0,18,156,0,,,,0,,0,,0
431066807,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,1000,156,0,,,,,,0,,0
1200324926,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,110,156,0,,,,,,0,,0
910606065,,,,,,,,,,,,,,,,,,,,,,,,0,0,93,0,75,156,0,,,,0,,0,,0
237255835,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5,,,0,,,,0,,0,2,0
1223928017,,,,,,,,,,,,,,,,,,,,,,,,,0,18,2,3100,156,3100,,,,,,0,1,0
1201296464,,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,10,156,0,,,,0,,0,,0
73780306,,,,,,,,,,,,,,,,,,,,,,,,,0,5,6,1000,156,0,,,,,,0,,0
602765454,,,,,,,,,,,,,,,,,,,,,,,,,0,65,8,10,156,10,,,,0,,0,1,0
750846989,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,1000,156,0,,,,0,,0,,0
202652527,,,,,,,,,,,,,,,,,,,,,,,,,0,49,5,7.5,156,0,,,,0,,0,,0
461470126,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,100,156,0,,,,0,,0,,0
679583062,,,,,,,,,,,,,,,,,,,,,,,,,0,65,7,10,156,10,,,,0,,0,,0
966058191,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,310,156,100,,,,0,,0,,0
1156949749,,,,,,,,,,,,,,,,,,,,,,,,,0,7,4,300,156,0,,,,,,0,,0
253266642,,,,,,,,,,,,,,,,,,,,,,,,,0,65,7,10,156,0,,,,0,,0,,0
427977981,,,,,,,,,,,,,,,,,,,,,,,,,0,9,2,200,156,0,,,,0,,0,,0
471363452,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,900,156,900,,,,,,0,,0
652411741,,,,,,,,,,,,,,,,,,,,,,,,,0,93,0,60,156,0,,,,0,,0,,0
182038971,,,,,,,,,,,,,,,,,,,,,,,,,0,7,10,280,156,0,,,,,,0,,0
805855051,,,,,,,,,,,,,,,,,,,,,,,,0,0,93,0,400,156,0,,,,0,,0,,0
1029377620,,,,,,,,,,,,,,,,,,,,,,,,15,0,94,0,9,156,0,,,,,,0,,0
168011055,,,,,,,,,,,,,,,,,,,,,,,,,0,59,2,54,156,0,,,,0,,0,,0
38096340,,,,,,,,,,,,,,,,,,,,,,,,,0,5,7,30,156,30,,,,,,0,3,0
993093913,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,300,156,300,2,,,0,,0,,0
170709151,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,1800,156,600,,,,,,0,,0
1038178470,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,100,156,100,,,,,,0,,0
1167855407,,,,,,,,,,,,,,,,,,,,,,,,,0,27,2,,156,0,,,,0,,1,,0
982247768,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,100,156,0,,,,0,,0,,0
376600445,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,200,156,0,,,,,,0,,0
486606086,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,50,156,0,,,,,,0,,0
560776597,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5000,156,0,,,,0,,0,,0
104463975,,,,,,,,,,,,,,,,,,,,,,,,,0,65,2,50,156,50,,,,0,,0,,0
370154421,,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,50,156,0,,,,0,,0,,0
491033712,,,,,,,,,,,,,,,,,,,,,,,,,1,5,12,1500,156,100,,,,,,0,,0
1052058876,,,,,,,,,,,,,,,,,,,,,,,,,0,5,14,3,156,3,,,,,,0,,0
312882070,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,1500,156,500,,,,,,0,1,0
105654462,,,,,,,,,,,,,,,,,,,,,,,,,0,53,5,0.5,156,0,,,,0,,0,,0
664133823,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,50,156,50,,,,0,,0,,0
67833142,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,100,156,0,,,,,,0,,0
964467324,,,,,,,,,,,,,,,,,,,,,,,,,0,27,14,,,0,,,,,,0,,0
1123335846,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5,,,0,,,,0,,0,,0
33322185,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,80,156,80,,,,,,0,,0
54483658,,,,,,,,,,,,,,,,,,,,,,,,0,0,93,0,88,156,0,,,,,,0,,0
769342400,,,,,,,,,,,,,,,,,,,,,,,,,0,27,10,,,0,,,,,,0,,0
1125645860,,,,,,,,,,,,,,,,,,,,,,,,,0,57,5,2.3,156,0,,,,0,,0,1,0
204002391,,,,,,,,,,,,,,,,,,,,,,,,,0,5,6,300,156,50,,,,,,0,1,0
1147212227,,,,,,,,,,,,,,,,,,,,,,,,,0,56,5,1,156,0,,,,0,,0,,0
525969160,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,100,156,100,,,,0,,0,,0
716195332,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,100,156,60,,,,,,0,,0
952016610,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,100,156,0,,,,,,0,,0
434492097,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,500,156,0,,,,0,,0,,0
1028272029,,,,,,,,,,,,,,,,,,,,,,,,,0,42,9,,,0,,,,0,,0,,0
1212813546,,,,,,,,,,,,,,,,,,,,,,,,,0,45,7,46,156,0,,,,,,0,2,0
544145195,,,,,,,,,,,,,,,,,,,,,,,,,0,46,14,15,156,0,,,,0,,0,,0
512000085,,,,,,,,,,,,,,,,,,,,,,,,0,0,93,0,100,156,0,,,,0,,0,,0
128976427,,,,,,,,,,,,,,,,,,,,,,,,,0,27,10,,,0,,,,0,,0,,0
210454728,,,,,,,,,,,,,,,,,,,,,,,,,0,27,10,0,156,0,,,,0,,1,,0
763370734,,,,,,,,,,,,,,,,,,,,,,,,,0,27,10,,,0,,,,0,,0,,0
717181600,,,,,,,,,,,,,,,,,,,,,,,,,0,7,4,1700,156,1700,,,,,,0,,0
986909094,,,,,,,,,,,,,,,,,,,,,,,,,0,5,10,2000,156,2000,,,,,,0,,0
970397219,,,,,,,,,,,,,,,,,,,,,,,,,0,5,10,50,156,0,,,,,,0,,0
306516861,,,,,,,,,,,,,,,,,,,,,,,,,0,65,2,200,156,200,,,,0,,0,,0
936176734,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,1000,156,1000,,,,0,,0,,0
532395424,,,,,,,,,,,,,,,,,,,,,,,,,0,65,0,50,156,50,,,,0,,0,,0
213056076,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,5100,156,5100,,,,0,,0,,0
115143703,,,,,,,,,,,,,,,,,,,,,,,,,1,9,2,3000,156,3000,,,,,,0,,0
315726536,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,1000,156,1000,,,,,,0,,0
1039801601,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,1000,156,0,,,,0,,0,,0
1059986482,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,10,156,0,,,,,,0,,0
1109564624,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1060,156,60,,,,,,0,,0
700408967,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,100,156,0,,,,,,0,,0
1040923808,,,,,,,,,,,,,,,,,,,,,,,,,0,65,2,20,156,20,,,,0,,0,,0
450733360,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,50,156,0,,,,0,,0,,0
233563855,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,200,156,0,,,,,,0,1,0
461282927,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,100,156,100,,,,,,0,,0
332978579,,,,,,,,,,,,,,,,,,,,,,,,,1,37,9,0,,0,,,,0,,0,1,0
1211175274,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,300,156,300,,,,,,0,,0
163334210,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,100,156,0,,,,,,0,,0
1233390387,,,,,,,,,,,,,,,,,,,,,,,,,0,5,10,802,156,800,,,,,,0,1,0
785416044,,,,,,,,,,,,,,,,,,,,,,,,,0,5,10,1000,156,0,,,,,,0,,0
1217629202,,,,,,,,,,,,,,,,,,,,,,,,,0,9,10,5000,156,3000,,,,,,0,,0
378785471,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,200,156,0,,,,0,,0,,0
592486750,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,100,156,0,,,,,,0,,0
454691408,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,200,156,200,,,,0,,0,,0
1220302924,,,,,,,,,,,,,,,,,,,,,,,,,0,7,4,300,156,0,,,,0,,0,,0
1203460490,,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,500,156,500,,,,,,0,,0
373750970,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,260,156,260,,,,,,0,1,0
945369593,,,,,,,,,,,,,,,,,,,,,,,,,0,7,14,200,156,200,,,,,,0,,0
852937779,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,100,156,0,,,,0,,0,,0
225580309,,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,100,156,0,,,,,,0,,0
957798958,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,100,156,100,,,,,,0,,0
867994174,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,50,156,50,,,,0,,0,,0
676369364,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,50,156,50,,,,,,0,,0
633128686,,,,,,,,,,,,,,,,,,,,,,,,,0,65,5,5,156,5,,,,0,,0,,0
39870171,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,78,156,78,,,,,,0,1,0
45371468,,,,,,,,,,,,,,,,,,,,,,,,,0,65,14,5,156,5,,,,0,,0,2,0
930658585,,,,,,,,,,,,,,,,,,,,,,,,,0,27,5,0,156,0,,,,0,,0,,0
571894508,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,50,156,50,,,,,,0,,0
583034378,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,300,156,300,,,,0,,0,,0
1051744649,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,30,156,30,,,,,,0,1,0
706412995,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,1000,156,1000,,,,,,0,,0
642162476,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,110,156,0,,,,,,0,,1
852443142,,,,,,,,,,,,,,,,,,,,,,,,,0,46,3,238,156,0,,,,,,0,2,0
696529484,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,51,156,51,,,,0,,0,1,0
786701431,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,360,156,1030,,,,,,0,,0
697823268,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,10,156,0,,,,,,0,,0
1096682413,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,30,156,30,,,,0,,0,,0
1048193711,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,1800,156,1800,,,,,,0,,0
145820992,,,,,,,,,,,,,,,,,,,,,,,,,0,7,12,100,156,50,,,,,,0,,0
