entid,ANCHEYEAR,ispublic,ASSGRO,LIAGRO,VENDINC,MAIBUSINC,PROGRO,NETINC,RATGRO,TOTEQU
485876601,2017,1,9999.758124,2176.063247,376.0311319,376.7022911,-45.01782307,-44.81469202,59.35692873,7822.615373
485876601,2016,1,10268.26688,2380.63106,356.7427886,355.7461254,-48.23160494,-47.50296737,29.41230718,7888.292885
637961794,2014,1,7374.962388,7428.378674,17536.26421,17535.48206,-290.0270757,-290.8917736,-0.756829807,-54.23927462
318335931,2017,1,8976.991732,6764.111275,2.009264343,2.79737915,-255.7588533,-256.3095647,-0.410794876,2211.579884
550415772,2017,1,9040.5135,7175.384501,5652.443794,5625.953795,-1.555026198,-0.87729785,163.6976993,1864.04865
948701265,2017,1,3197.264123,4797.950183,0.86996142,-0.468306254,-0.650948254,-1.386173399,0.87014013,-1600.902116
948701265,2016,1,3197.116763,4798.750836,0.113327802,0.000765144,-21.24911139,-22.13374369,0.126585592,-1600.454569
548379969,2015,1,1049.031817,51.69758844,100.9491668,101.2324002,0.678124769,0.666810901,-2.323953292,1001.511255
64250574,2014,1,4392.128431,3900.242147,-1.127812249,-0.21529287,-349.4410585,-350.0739889,0.313279477,489.3116535
377208493,2017,1,7253.413121,2019.846611,10394.07778,10333.9056,1597.639943,1203.609098,576.1289379,5232.952223
1029228727,2015,1,8421.830869,5655.774131,2818.297638,2816.263631,-142.4473516,-144.1211762,43.39775567,2766.726054
244109971,2016,1,1053.675085,35.8127801,29.88804094,30.4156746,11.68525193,11.44815901,2.505700996,1017.623929
244109971,2017,1,1075.144226,65.4623186,16.33525556,15.76305635,-6.286999792,-6.206943788,1.215365916,1009.327758
289853136,2013,1,5355.699246,4354.937168,0.487815393,0.241510857,0.681331575,2.170515853,-0.584527587,1000.209482
289853136,2014,1,8313.527286,7449.212639,320.7517873,322.53096,-139.4726373,-139.9135286,-0.413217555,863.2686128
543094507,2015,1,17509.80447,11151.84625,6036.418235,6034.419002,44.73065393,44.98414841,58.85999801,6358.947161
543094507,2014,1,17463.07104,11544.41789,11368.81921,11366.65657,798.69778,798.4935301,46.38272826,5915.716941
543094507,2013,1,16661.17646,11544.51017,13049.33654,13050.91265,4.767865361,0.639490283,67.98168646,5113.007824
305076413,2017,1,14.26772678,11.51378574,9.523491331,12.23293254,7.01005938,7.011889046,-1.000027762,4.097691503
406328306,2017,1,253.7348258,203.7007135,201.3757747,201.1890221,-2.735783951,-2.904330782,5.620504507,50.61994886
239671583,2017,1,98.25614125,100.8553964,3.58648849,4.564163429,0.271462867,0.791386806,-0.9854634,-0.001796049
844101127,2017,1,3.075741938,0.975031923,4.72660956,0.884057241,4.169294292,4.059741902,0.938776127,2.304285673
487563039,2017,1,0.615731602,-0.581338535,-0.72530903,-0.087948458,-0.396196263,-1.163684183,0.285084282,-1.526847573
526948939,2015,1,-1.725219444,0.757711213,-2.193019982,0.728878922,2.80657277,1.996467351,0.524358178,-0.067703551
526948939,2017,1,15.24472743,17.43634084,28.74453809,26.65734078,-0.390892468,0.281722297,-0.52393224,-1.934630154
1064559629,2014,1,0.447565639,1.772106937,2.147340337,-0.446257703,-0.905718468,-0.274313375,0.111505842,0.727860394
1064559629,2013,1,0.61671133,-0.300775383,-0.156787453,-0.103256291,0.793255148,0.787102519,-0.341202769,-1.318053892
1150076746,2015,1,-0.016331575,0.398043087,-0.94688314,-1.866012058,-0.133752014,-0.177969967,0.655342249,0.349958709
334124673,2017,1,1.404959152,0.132053726,0.518375735,1.597103726,-1.430957717,2.351875435,-0.2951344,-0.162645883
140970874,2014,1,,,,-0.116746241,,-0.754255918,0.140780219,
140970874,2015,1,,,,0.784548234,,0.606176386,-2.405949454,
140970874,2016,1,,,,-1.583847213,,-0.053556888,0.692828929,
447171441,2016,1,1999.009452,0.996147544,-0.755290776,0.298685428,0.415083561,-0.770760289,-0.688837337,2001.305731
447171441,2017,1,2000.877857,1.731794245,0.800083616,-0.929590185,0.610249631,0.317726264,0.1071088,2000.095897
455262176,2016,1,450.5517426,0.744418543,1.78497722,1.419535783,-51.31431505,-51.28849764,-0.535670771,448.984747
455262176,2017,1,439.3040777,0.448658989,-0.022920822,-0.105613605,-12.38583701,-11.26637896,-0.061578999,440.5077486
69522839,2014,1,12079.77761,2.809316809,0.534394736,1.963251925,-0.507351836,-1.263422217,0.433169997,12077.61775
69522839,2017,1,21432.98731,3922.41069,-0.721561701,1.512336918,0.343394284,0.450116198,-1.571924436,17509.67019
69522839,2016,1,12520.79183,443.8673399,-0.022723854,0.103165656,0.761962481,-0.285851951,-0.738026794,12077.55974
69522839,2015,1,12329.83995,251.8508966,-1.555822512,-0.922520583,-1.724588404,1.186843671,-0.834249647,12076.02471
349756348,2016,1,90476.61031,83703.05455,3849.821536,2944.942561,1443.893978,1289.958731,153.2046219,6774.315396
595109641,2015,1,582.7990358,98.65531224,250.3450545,249.9601003,4.682829972,1.609301291,7.528362979,485.459779
308047623,2017,1,6163.741334,3481.440004,5550.219582,5550.611805,275.3519065,162.9140841,111.3305235,2679.727956
1128534029,2016,1,295.450246,1.106790539,0.654045439,0.977457975,0.696781578,2.297205914,-0.791625439,294.2519176
1128534029,2017,1,300.1486577,-0.582224268,-0.911402567,-0.1560301,-0.271014366,-1.465845944,-1.317906757,-1.570562155
547150076,2015,1,-0.072716917,0.812417417,0.143222479,0.197396705,0.468172541,0.812402069,1.0701701,0.477733007
547150076,2016,1,-1.167098713,0.053982568,-0.122586328,0.912251687,0.140468021,-0.645592354,0.334432591,0.165619265
547150076,2017,1,100.7314628,-0.145829667,-0.318807751,-0.448827896,1.247433476,-1.72062088,1.270899858,0.510888298
757122827,2016,1,61.45480662,50.04156638,0.255020579,0.029066185,-98.92105504,-97.657132,-0.054330202,11.2329394
1189530506,2016,1,1755.438356,781.4645496,57.77322839,58.31863196,-12.93146001,-10.53468199,1.357116147,975.3961605
1189530506,2015,1,1757.063385,772.003992,91.67522621,90.3507295,-5.404073118,-4.727390707,6.533303635,984.6171089
1189530506,2017,1,2134.646572,1155.915643,613.5019469,614.840454,4.017035417,1.075745944,1.291254951,976.0420884
1221487709,2014,1,396.3201209,67.79471128,849.9602039,684.7486921,1.694825005,3.009431559,31.93457059,328.9819546
160516456,2017,1,10100.20444,9607.289673,279.0323135,276.9250811,-362.7616635,-365.0194412,81.01951032,492.3229141
155016848,2016,1,8.697937852,17.92042967,15.59804013,13.78241187,1.817396207,0.28561603,-1.612080124,-6.050869435
373616930,2013,1,-0.881363826,-0.794753767,1.377878192,48.37415873,1.256509312,0.489744625,0.24409751,-0.325960548
373616930,2017,1,98.62093827,-1.33906803,2.183931425,-0.235257317,0.978017468,0.946356775,-0.21927588,99.88477427
373616930,2014,1,-1.138394188,-1.344310267,-0.308034457,67.70880413,0.050146151,-0.018966381,1.077937757,0.55193424
373616930,2016,1,102.4534517,0.43453398,1.092583547,0.19230835,-0.182298159,-0.260547629,-1.488453741,99.83390093
373616930,2015,1,98.59120038,0.71611073,-1.31702234,-1.06845957,-0.215226692,1.732097137,-0.130510169,99.40900117
172696857,2017,1,508.1147778,23.21600366,-0.107316566,-0.592260081,-17.51151358,-14.64310105,-0.03845259,483.2534309
135643474,2016,1,1968.319972,9.793036203,-0.477025487,1.132119784,-8.16854843,-4.786511328,1.58025143,1958.077707
135643474,2017,1,1955.472066,7.840301937,-3.36400429,0.3525522,-12.55527276,-10.38830283,-0.407989402,1947.158176
330376749,2016,1,4755.064311,-1.045870597,150.9034626,151.6354143,-48.04824388,-48.11473344,27.76613855,4753.88218
330376749,2017,1,4892.659177,156.8877386,160.2952205,159.2647175,-18.65425327,-18.59404981,11.71579228,4734.959108
159705954,2015,1,3622.100958,1386.557078,8445.604005,8394.993116,2.379347485,0.651805457,74.9523395,2236.426234
159705954,2014,1,4411.925155,2174.629658,12561.25038,12538.39006,54.4380585,48.68638998,113.309722,2234.243193
159705954,2013,1,3663.65977,1474.005964,8885.949399,8855.188757,-47.0024982,-48.60090348,109.7543153,2190.696426
1151775635,2017,1,320.8620211,18.75945866,30.09082277,30.78496879,4.702551147,4.919262604,0.723720188,301.2596446
126239574,2017,1,850.1063717,60.08360526,45.58570402,43.87310554,6.679671925,7.383262047,5.687569013,789.8070074
180241909,2017,1,86875.54913,58651.4197,1745.449476,1747.020453,1549.85502,1166.703767,1558.439142,28224.49917
197392914,2014,1,-2.220136737,1.062083857,-0.665818503,-0.948114001,0.92025784,-0.896454727,0.574334591,-1.073949251
925450920,2014,1,6629.799108,0.664295384,-1.393521444,0.70894908,1274.778717,1275.495869,82.00134851,2048.199402
925450920,2013,1,5085.09654,4310.973782,-0.642530578,1.393787354,-253.5606868,-254.7856034,-0.352625935,772.6492129
925450920,2015,1,45454.19148,22934.79062,5924.321028,5924.323292,2364.606709,2363.00387,261.2632811,22520.66821
1150495195,2017,1,0.868946977,0.599110678,0.62579275,0.660777114,0.041857446,-1.098790377,-0.771123035,-0.255024587
1150495195,2014,1,3.545577431,3.404478241,-0.603136654,0.924271471,-0.89079206,-0.501773048,0.018503754,3.758828723
1150495195,2013,1,2.268428267,1.449191368,0.482480033,1.443815134,-0.531314794,-0.754787908,0.730872056,4.606975642
1150495195,2016,1,4.228137845,3.055133377,-1.456165486,-1.224874561,0.450563656,0.909489298,-0.494052889,2.691366013
1150495195,2015,1,5.234492887,2.200403125,0.250477156,-0.923724493,0.437608673,1.884413689,0.471971555,3.178306677
513385601,2016,1,169.2159664,178.0417751,-1.308860314,-3.056600473,-4.962235923,-5.711374493,-0.771664577,-12.53666413
513385601,2017,1,166.7206042,184.0598676,1.315501625,0.755263297,-2.821456876,-6.050225986,0.118311094,-16.23098996
471469752,2013,1,295.6156765,226.2476683,1753.535532,1746.673258,5.195603863,4.083209304,56.71629893,68.77322281
471469752,2015,1,158.6172193,80.30162633,998.3925332,992.8147284,-1.454016595,-2.640676578,34.92227243,80.23531875
471469752,2014,1,302.0709499,215.3227067,1434.284224,1425.164142,18.20599936,17.62072295,49.63160927,85.36990977
1048367348,2017,1,4401.820652,1622.336777,1793.680209,1796.226785,-161.5408446,-159.5990737,94.2777078,2777.069504
1048367348,2014,1,4756.33888,1692.20421,2387.060443,-0.231409074,-174.2914713,-171.7500311,148.8852418,3064.706609
326261903,2016,1,17965500.65,0.508262895,1.035564107,1.02142279,-0.507694197,-1.816745414,-1.490700138,17965499.17
809797407,2016,1,228.0563355,1.069902646,383.2776893,385.5863313,0.22613535,-1.935401556,-0.307590074,228.0488682
223500246,2015,1,3531.029924,94.08449525,468.9383182,468.1804536,73.20908184,51.86095589,69.14973557,3439.083359
1156913936,2017,1,81.18121993,6.529232655,31.14612954,32.04803018,14.89262179,15.64913146,1.285016057,73.00336459
1156913936,2013,1,112.8212921,5.712891143,240.8322894,240.0329817,4.403291586,4.837579543,9.77550801,105.9843483
1156913936,2014,1,93.73965179,5.01628606,0.558843428,-1.519979061,-19.26551369,-18.53144667,0.461538019,86.54364289
1156913936,2015,1,93.77914581,7.137835624,6.565831332,3.846455251,-17.85250413,-17.07349331,-0.432070321,85.4950939
1156913936,2016,1,67.32976496,6.410989474,-1.422562914,-1.287241099,-9.604501593,-8.740484267,0.524357682,
115143703,2017,1,12201.80477,10535.5266,5.750191127,4.507930803,-152.5814642,-154.8796943,4275.249924,1663.148513
349750528,2015,1,631.6903799,493.7433852,271.218419,269.6885472,-7.402867596,-9.619741937,9.179993508,
349750528,2014,1,572.2959474,426.7910111,516.6342593,516.7163078,4.785888921,4.022976768,23.57063281,146.316195
349750528,2017,1,718.7527496,582.6865667,266.3507866,267.0277964,2.335895301,1.867211128,12.34509136,139.9629887
349750528,2016,1,611.2413256,470.8135884,623.8279692,624.0511951,5.777236682,4.805808848,21.03022169,140.8000891
349750528,2013,1,341.7006489,200.4924002,342.5040387,341.4424335,1.389417017,2.312714668,24.93992233,142.7885506
483675787,2017,1,88.39547565,103.3250568,-0.08550561,-0.925872727,-0.58622984,-0.952500233,0.868826961,-13.75073123
483675787,2016,1,84.93564945,101.3817357,-0.757786674,3.211794507,0.562543789,1.403436583,-1.031347834,-16.69223012
1134080943,2017,1,682.5364441,680.4231262,6710.641378,6710.890874,37.4205053,34.1851107,37.97109096,443.0176727
532146742,2013,1,1008.215319,874.3917586,4580.258326,4579.702314,28.10699984,19.7276369,45.97340159,135.5798601
532146742,2017,1,479.1192966,355.9195547,3350.053717,3350.367307,30.57945187,29.35478348,55.70313336,120.5345887
532146742,2016,1,558.1277507,374.9469682,4442.963266,4443.945309,107.3931375,80.61619876,110.244678,182.7988946
532146742,2015,1,606.3686105,389.746564,4254.011563,4254.361482,151.4572213,113.1261863,141.5367195,215.0526052
532146742,2014,1,746.0516158,579.9369743,4585.510732,4584.814886,43.78784649,33.48055038,77.13752422,168.4749457
473220924,2016,1,4.234450814,38.46104172,3.504766553,2.67489658,-0.905194584,0.541194191,0.727772032,34.12333607
114822988,2017,1,1999.67748,-0.193637682,-0.345186945,0.570861026,1.079518831,-1.352913921,-0.95846025,2000.026515
114822988,2016,1,2002.603346,-0.018900621,0.283850836,1.08434267,2.693569012,-0.212564532,-1.255832537,2000.302127
938147951,2016,1,1000.295419,0.951888186,132.0600822,130.7727509,91.85917503,38.99088885,6.595981871,1001.855591
648283802,2016,1,5726.046209,1597.021465,621.33014,621.3632338,-175.6076573,-177.2147104,9.107316736,4128.183021
950480250,2014,1,7486.911375,3792.146676,27588.09385,27588.3449,1618.099594,1214.567993,800.8538118,3693.414539
950480250,2016,1,8493.96646,4044.831068,27390.77505,27387.43465,1978.570025,1485.163924,1386.173587,4450.225441
950480250,2015,1,8734.652146,4552.359648,27964.43737,27966.27964,1899.929391,1423.87903,811.9472059,4181.839964
950480250,2017,1,8063.677706,3629.184826,27126.95937,27127.22971,1601.571209,1200.819906,629.8895896,4432.62597
586578018,2015,1,344.8571068,194.3448913,56.1017122,54.59859217,-6.495446882,-6.924848369,4.591884619,
586578018,2013,1,357.3692666,359.3948027,44.37694943,46.07118644,-8.263347731,-5.623359875,1.951746112,
586578018,2016,1,341.4838835,193.2548978,29.78049889,30.46591412,-75.93334217,-73.37148706,1.275244294,145.3066374
586578018,2017,1,344.4695288,2004.068518,28.3203041,30.50565356,-1.441782223,-3.317649197,1.746694702,142.7761797
586578018,2014,1,351.7275788,349.4582281,55.69062781,55.5042769,-8.945393189,-6.578939671,1.257114437,
862461974,2013,1,800.5905313,59.73770343,-0.581614891,-0.607628154,1.3455727,-0.955073227,-0.333364343,739.6464238
1107756452,2017,1,298.2016947,-0.014713893,0.792952999,0.798044088,0.010495671,-0.699194968,0.884144903,297.6325901
1107756452,2016,1,294.586991,0.033852335,0.592922759,-1.378908246,-1.164618749,0.968598253,-1.47059554,296.3227572
402498913,2017,1,1001.880256,-26.61312226,-1.027973161,0.391680773,34.18549946,34.78953981,-2.132264334,1028.234519
985058920,2017,1,83.58754281,983.4554274,101.2822658,102.3459936,-70.99501448,-69.97396741,4.008212238,-142.0361671
439237366,2016,1,1890.034772,2582.452066,-0.042361171,-0.917232557,-1.688383303,-1.287169264,0.90849426,-690.7382042
439237366,2017,1,1868.002058,2266.18172,0.386290447,0.041407551,-1.943943159,-0.086874557,-1.201420869,-399.6222192
322704271,2016,1,3.568643195,4.381970134,-0.581867497,-0.862957388,-3.350960348,-0.819257874,0.323527734,-3.373758111
322704271,2017,1,1.870955861,4.316596236,-1.359969917,-0.909107601,0.233302681,1.102347743,-1.22670927,-3.54071474
827227090,2017,1,767.0066472,0.587667089,-0.835115805,-1.453988593,1.61853081,0.120043146,0.408411482,766.8704308
379292627,2016,1,6074.686009,83.37266315,317.3723369,316.0659428,225.5088512,170.9497395,55.57159118,5990.47819
593410776,2016,1,200.5014789,1.267806797,584286.6605,584284.1359,1.803198056,-0.029297225,4.727070503,200.310304
130249907,2017,1,755.5303662,236.5188387,123.3541395,121.9128654,-5.19151687,-7.322887362,0.448804075,516.4531601
130249907,2016,1,702.4549975,177.0494667,180.001697,181.0965766,8.111425999,4.278329573,4.142228592,523.1168532
911167872,2017,1,119.4119553,60.7762354,-0.311138848,0.464378054,-30.35042627,-29.98386887,1.410690685,57.65442749
114920593,2014,1,,,-1.278664023,-1.095196689,,-0.201545061,-0.67502552,
862455914,2016,1,1752.386474,1242.661976,148.9635432,150.9801255,-42.46042712,-41.53244914,0.175232087,511.4741525
862455914,2017,1,1489.641362,1213.593886,108.6655143,108.6098431,-232.0406664,-232.9272395,-232.1735166,277.1177954
494132262,2016,1,406.1387087,402.1978821,154.1170626,153.3122105,-26.32935546,-26.30140205,3.297774669,195.7349537
494132262,2013,1,204.3213868,203.7864415,500.8913621,501.979011,1.998430827,1.899747912,4.95631831,199.0399085
186900972,2016,1,269.2026582,299.0466013,216.6282332,218.616703,36.87218912,13.87920115,1.810603689,-30.88408329
258987960,2015,1,88.70674476,40.59686719,50.31145078,50.72038447,0.388804059,-2.432935567,1.361364934,49.09748796
258987960,2014,1,55.67862164,5.74185724,48.82066774,48.14367431,1.224326622,-1.138708374,1.27918496,51.10309964
590883960,2013,1,2295.203409,1639.53806,5079.543144,5078.5399,93.61657154,70.74370487,123.9536793,657.2390082
590883960,2015,1,2852.693767,2130.604507,6031.692506,6032.943498,76.70708814,76.42582932,172.675287,720.9835226
590883960,2014,1,2854.414292,2133.607902,6000.768588,6000.911148,104.2339087,87.1173239,142.0074524,720.1794942
268646224,2013,1,16075899.95,12770401.72,3305571.218,10745799.34,894657.91,894656.2365,618005.71,3305570.863
268646224,2016,1,1315.893368,1412.389859,219.2287938,218.7103361,-26.7633648,-27.73606097,-0.035079976,
268646224,2014,1,0.659448003,-0.388325306,-0.689836856,-0.343221656,-0.622937761,0.325411952,-0.830135851,1.361052896
268646224,2015,1,1473.784697,1542.586326,687.7131822,676.4873103,-263.4563837,0.467930683,39.11917805,-70.38665906
553207029,2016,1,,,,0.863433077,,0.967308448,0.219504707,
1020636803,2016,1,452.3701787,376.7136326,138.6130148,137.8693197,2.640116788,3.524677131,4.309433478,-226.7455701
1154827722,2015,1,148.0071059,105.5276487,3.680128076,0.605216698,0.30718249,0.275820844,0.941461444,41.68929414
1154827722,2014,1,148.2496585,106.0689905,3.174385446,-0.670834546,0.697150897,2.747715094,-0.647439864,41.57062796
1154827722,2013,1,148.698651,108.088828,8.52398768,0.69638719,-7.103896428,-7.448044552,1.358547431,39.78734886
2604506,2014,1,,,-1.158366152,,,-0.992372455,-1.187630571,
2604506,2013,1,,,0.739092393,,,-0.007534053,0.376924695,
2604506,2016,1,,,-0.260162848,,,-0.731081154,-0.020328382,
2604506,2015,1,,,0.515346,,,-0.383773373,0.846689263,
890647815,2016,1,478.362244,412.3729887,2212.495468,2212.864094,1.619232681,1.612313452,35.43107304,66.261612
871374337,2013,1,200.0540762,-1.820086041,0.092110156,-0.589078265,0.461588072,0.45911148,0.320263871,1.086576632
342986355,2015,1,995.6920115,7.715557748,388.2291162,385.9871516,-12.63611003,-12.69463448,7.365055105,987.5159572
754952218,2016,1,201.7411861,-1.225534995,1.186272933,0.467778665,1.152250666,1.929534547,1.839767548,199.6980316
999723888,2014,1,999.4047585,-0.223019553,0.933535391,1.424591902,0.02880639,0.603279099,-0.055306051,1000.159271
999723888,2013,1,999.6893871,0.763140352,1.33919312,1.932244974,-0.954306967,-0.606810127,1.05599334,999.7948134
114269145,2014,1,18.60646424,1.902771204,15.60377296,17.09024422,-0.319514052,-1.964366527,-0.19650698,17.55043239
114269145,2013,1,17.95661553,1.046126623,17.15361264,14.54340532,-1.898069144,-0.447797533,1.983436353,16.1948318
639102977,2016,1,22029.12811,18511.6801,4962.803805,4899.025946,340.5531453,250.7591558,167.1739241,3514.373029
639102977,2017,1,13586.95726,9914.640717,4261.031487,4183.475142,494.7992854,361.1807112,163.7461082,3669.291545
86522249,2017,1,2949.10271,1869.411863,3040.491369,2995.59908,85.65370348,65.41089318,204.7676105,1078.514213
86522249,2015,1,4987.555754,2945.062466,3344.900243,3315.34043,91.26726113,64.56520321,236.4106128,2043.046378
901419980,2017,1,13069.15918,8858.006189,4492.128499,4330.32665,4.284699189,1.517806662,8.811323482,4212.688242
594439369,2017,1,13.61623572,3.604559585,5.667145561,6.924172807,-0.847023852,-2.909491372,1.190885119,10.7386686
146831427,2016,1,25845.9473,7004.537177,5308.122122,-0.262656558,2126.562667,2125.328625,60.29022601,18840.83338
642361245,2014,1,,,,,,,0.787407576,
797568314,2016,1,,,,,,,0.644459039,
949873187,2017,1,208.3979773,3.839072012,0.673474799,-0.983870976,-2.724316229,-3.165117952,0.048790974,203.6686933
1218528505,2017,1,4395.862434,1834.40001,1.408832523,-0.121712045,2.6785139,0.12658035,-0.923231755,2560.866926
64107428,2015,1,199.939377,-0.834928164,0.289843758,-0.508195189,-0.509063725,-0.449700638,0.294451433,200.1447864
64107428,2014,1,199.7427957,0.831004448,-0.62762529,0.66866579,-0.906071883,0.671822959,0.212261813,200.5005142
56855988,2016,1,675.2786207,14.01956297,468.2754079,461.4499106,68.2932858,64.35012379,0.40691267,660.2094708
56855988,2017,1,685.4833408,20.49828394,485.7910073,450.6909108,64.8087414,65.96188957,0.682006684,664.2372508
725846527,2015,1,1066.308657,98.67598612,-1.006137426,-1.614845053,-11.39513529,-12.38600849,0.619557529,965.6791823
725846527,2013,1,996.1621972,1.009803535,0.727346466,0.955590789,-4.068061371,-6.300815188,0.958083522,994.8781626
725846527,2014,1,1078.922584,99.16327731,-0.24010288,-0.580630483,-18.91993048,-19.22835867,-0.557438496,976.6095121
326148200,2017,1,3504.724646,2628.24779,3313.663644,3313.018322,134.5940836,109.9807268,117.3675534,874.9827703
1164440740,2017,1,11285.06015,10830.22682,8971.118679,8968.322533,72.65837186,55.06833761,32.03604756,453.7519208
793940953,2017,1,343.8875957,148.5590995,99.24124735,100.2882451,93.38954961,94.17576005,5.194969126,195.2915711
756170963,2016,1,1262.304272,1227.582899,88.39517793,87.98279773,-38.26599875,-38.70528877,7.767266771,33.48634294
807391640,2017,1,866.5864722,807.6206914,-0.296006487,0.801026468,-244.8172086,-0.165913363,-0.791306946,56.07920084
807391640,2016,1,864.253568,807.8511012,1.324265576,-0.27832862,-0.102753946,-0.696273487,0.423657601,58.42868044
1078284388,2013,1,537.8627782,201.6597399,353.4805133,354.0142406,4.050872936,2.73549178,-1.842295335,339.0525413
731727890,2013,1,1565.932892,1069.711802,0.038678343,-0.050388719,-4.413244822,-5.924015187,1.305788276,495.0115347
731727890,2017,1,5601.768179,4692.68806,19.43758797,17.73607126,-17.5948059,-15.67040452,2.030572527,909.4140051
731727890,2014,1,2905.85632,2429.430477,-1.347039827,0.954759052,-17.4247265,-18.89464772,-0.020264208,478.0497104
43508087,2014,1,17.03415063,6.323555502,-0.040721576,-0.583121798,-1.021177486,-3.309638718,-1.046514974,11.22325602
43508087,2013,1,17.72692888,18.99482398,-1.499219306,-0.508246933,-5.056102673,-7.518948827,-1.009114043,49.52775451
43508087,2015,1,15.33670099,6.170958349,-1.330752444,-0.046850469,-0.823622826,0.332359015,-0.802257751,10.62886916
530656,2014,1,634.1169206,584.3178846,215.7728079,215.2906378,1.42099828,4.501797548,11.39458842,48.08405583
530656,2015,1,511.1403166,444.5877868,145.8377093,144.1230603,-4.12019647,-5.086393514,9.540710286,68.93031847
928708857,2016,1,557.2340483,24.46005806,9.833770038,10.11064005,-0.07751193,0.462925063,-1.087241782,531.290478
1041092903,2017,1,765.2307689,581.3810036,1180.04533,1179.318281,37.94749764,33.14020603,14.00593387,186.0244494
823537906,2016,1,386.3927191,326.9542151,328.3088946,327.0130873,9.271468245,4.23601298,29.19969803,57.39933643
82845740,2014,1,4069.425072,3001.818416,32853.75298,32853.77871,79.70503995,67.04862789,235.3873738,1068.181543
752687708,2013,1,,,-0.640819261,,,-0.933130871,0.41630486,
752687708,2014,1,,,-1.610923884,,,0.537536509,-0.705535454,
752687708,2015,1,,,-0.566456805,,,-1.290291942,2.529861248,
369038115,2016,1,2000.373313,6.213324455,-1.442389141,-0.647630596,1.261912488,0.739056633,-1.311249006,1993.708424
369038115,2017,1,1999.612331,5.756478812,-1.994960098,0.086105255,0.675201212,-0.440766356,0.356902164,1992.899122
1198305601,2015,1,1775.842743,1051.176806,266.1180028,264.2028703,-17.13516163,-17.2797096,4.622578592,722.848981
422923614,2017,1,444.3369408,99.09410414,642.2596895,646.2853522,11.55883188,10.17396671,20.13513831,343.8637667
422923614,2016,1,443.6595249,110.7904477,551.8172372,554.2683082,11.9784445,10.61656573,14.50187187,332.6667085
260523228,2017,1,635.2489354,180.2179471,-0.114259181,0.890261669,-0.702023718,-0.967369059,-0.925505752,456.9076541
973296977,2017,1,1492.034989,1005.044751,500.6246419,499.7157752,4.900090989,4.85528796,2.483871175,483.8406375
798608406,2016,1,48.57112031,3.419699719,2.063131806,-0.461147743,-2.505837551,-1.607429875,-0.1545318,43.40908779
1184142613,2014,1,4425.49749,5157.276332,3490.367279,3492.763666,-351.1339789,-350.7958442,19.93493422,-731.5439556
1184142613,2013,1,3613.516927,3972.144711,2878.24456,2878.732392,-816.767438,-816.0386599,32.12870956,-360.0511135
444880254,2014,1,1003.771339,5.424267506,1.002367921,-0.662584589,-1.207976371,-1.282632944,-1.024816909,
980769541,2015,1,157.4203256,55.65209033,142.8534901,90.85398917,2.278998248,0.466128428,7.681847654,103.884913
980769541,2014,1,196.3086059,69.463131,113.8751205,3.621025671,1.817046255,1.27459266,6.393699567,123.8958522
980769541,2013,1,191.6467093,46.44971046,65.32998946,51.98024218,2.197762118,3.227850666,6.005167909,146.4244246
663998252,2017,1,1855.553071,1330.967761,1147.080185,1144.656333,-9.189066805,-9.086752325,13.99275312,523.7123223
487134199,2017,1,62.24079402,13.74209467,24.71165435,21.71969048,0.13334436,0.169044822,-1.109334263,46.6278726
487134199,2016,1,61.43855218,15.81590805,14.49486158,14.98076992,-4.373373445,-4.158914396,-0.086987538,45.42819533
32314617,2017,1,477.5351252,-0.326525189,5.435069385,2.497242766,-4.524204465,-3.83857991,0.568413394,477.329643
6231593,2016,1,99.48907852,4.520228213,2.299598367,1.962652524,-4.625439774,-5.269863661,-1.282150495,95.3215648
6231593,2017,1,96.92398134,2.474711721,1.827982314,2.922723111,-2.045271653,-3.615397575,2.352301839,90.55742454
764542198,2016,1,13.50519959,0.944575521,-0.12554866,0.4165499,-0.671067313,-1.581693285,-1.446383584,13.72311466
585103456,2016,1,1205.511048,1486.575364,239.1307602,241.2532467,-115.7328936,-116.5842047,-1.048529775,-279.2559358
1151232580,2016,1,48.91983221,0.571328275,-0.489079414,0.292111296,-0.179560676,0.389112298,0.609074386,-0.468436383
1126510029,2017,1,12.95764939,29.64178511,30.75962624,28.95053609,0.675732399,0.903864317,-0.609944419,-17.04193436
793382677,2016,1,452.2942315,199.7059689,125.8956141,113.2297027,-5.149842274,-6.102865841,0.438631797,253.8072182
660820369,2013,1,664.6257564,589.7508628,420.0828775,419.5451797,-57.76109626,-57.99562621,24.31133876,73.69174958
956122023,2013,1,180.9629733,94.78205422,24.01732218,24.48264944,-20.37341317,-0.361409052,1.366338828,88.91093749
187767789,2016,1,5001.880021,0.133586652,-0.127618381,0.417915541,-1.137631256,0.008013258,-0.502164107,0.217413751
826748371,2014,1,49.89493269,-0.077160463,-1.072985669,0.358787226,-0.98718717,-0.403784714,-0.24932424,50.66490135
826748371,2013,1,50.22826365,0.717787907,0.220274066,-0.560504087,-1.256101055,0.47290046,-0.236184966,49.97287257
146979530,2016,1,32.84099271,3.882509347,91.74535701,90.03784913,-3.05828048,-3.394085576,0.205333523,30.18201055
146979530,2017,1,31.20970155,1.820530519,88.9364545,88.02017567,0.427766641,1.306866908,1.826558653,31.11782443
983452644,2015,1,98.78969475,0.050404895,-0.78302648,0.069595321,0.424406729,-0.571392935,0.457419203,98.5491464
