entid,Action_Grade,ENTTYPE,INDUSTRYPHY,RECCAP,Social,Inconfidence,CaseType,ANCHEYEAR,ANCHEDATE,BUSST
1150076746,10.0,7,0,0.0,0.0,0.0,,2018.0,2019/11/4,2.0
740490039,10.0,7,5,100.0,0.0,0.0,,2014.0,2015/11/29,22.0
740490039,10.0,7,5,100.0,0.0,0.0,,2015.0,2016/11/21,22.0
740490039,10.0,7,5,100.0,0.0,0.0,,2016.0,2017/9/15,22.0
740490039,10.0,7,5,100.0,0.0,0.0,,2017.0,2018/1/13,22.0
740490039,10.0,7,5,100.0,0.0,0.0,,2018.0,2019/7/8,22.0
659514341,10.0,94,0,0.0,0.0,0.0,,2015.0,2017/5/8,29.0
659514341,10.0,94,0,0.0,0.0,0.0,,2014.0,2017/8/8,29.0
659514341,10.0,94,0,0.0,0.0,0.0,,2016.0,2017/8/8,29.0
1040244998,10.0,7,5,10.0,0.0,0.0,,2013.0,2015/8/29,2.0
1040244998,10.0,7,5,10.0,0.0,0.0,,2017.0,2018/9/18,22.0
1040244998,10.0,7,5,10.0,0.0,0.0,,2015.0,2016/2/22,2.0
1040244998,10.0,7,5,10.0,0.0,0.0,,2014.0,2015/4/29,2.0
1040244998,10.0,7,5,10.0,0.0,0.0,,2016.0,2017/8/20,2.0
1040244998,10.0,7,5,10.0,0.0,0.0,,2018.0,2019/8/24,22.0
546958825,10.0,5,5,50.0,0.0,0.0,,2015.0,2016/10/30,2.0
546958825,10.0,5,5,50.0,0.0,0.0,,2017.0,2018/11/26,22.0
546958825,10.0,5,5,50.0,0.0,0.0,,2013.0,2014/10/7,2.0
546958825,10.0,5,5,50.0,0.0,0.0,,2016.0,2017/8/10,22.0
546958825,10.0,5,5,50.0,0.0,0.0,,2014.0,2015/10/1,2.0
546958825,10.0,5,5,50.0,0.0,0.0,,2018.0,2019/10/12,22.0
15648898,10.0,5,4,300.0,0.0,0.0,,2013.0,2014/6/27,2.0
15648898,10.0,5,4,300.0,0.0,0.0,,2015.0,2016/4/27,2.0
15648898,10.0,5,4,300.0,0.0,0.0,,2016.0,2017/11/10,22.0
15648898,10.0,5,4,300.0,0.0,0.0,,2017.0,2018/12/23,27.0
15648898,10.0,5,4,300.0,0.0,0.0,,2014.0,2015/3/15,2.0
245533226,10.0,7,4,100.0,0.0,0.0,,2017.0,2018/4/19,15.0
245533226,10.0,7,4,100.0,0.0,0.0,,2015.0,2016/6/29,2.0
245533226,10.0,7,4,100.0,0.0,0.0,,2014.0,2015/5/30,2.0
245533226,10.0,7,4,100.0,0.0,0.0,,2016.0,2017/1/20,2.0
245533226,10.0,7,4,100.0,0.0,0.0,,2013.0,2015/12/30,5.0
245533226,10.0,7,4,100.0,0.0,0.0,,2018.0,2019/7/16,2.0
383422886,10.0,7,5,10.0,0.0,0.0,,2014.0,2015/10/17,3.0
383422886,10.0,7,5,10.0,0.0,0.0,,2016.0,2017/1/20,29.0
383422886,10.0,7,5,10.0,0.0,0.0,,2013.0,2015/8/17,3.0
383422886,10.0,7,5,10.0,0.0,0.0,,2015.0,2016/2/12,8.0
383422886,10.0,7,5,10.0,0.0,0.0,,2017.0,2018/9/29,22.0
383422886,10.0,7,5,10.0,0.0,0.0,,2018.0,2019/8/28,22.0
964129406,10.0,5,5,60.0,0.0,0.0,,2015.0,2016/10/24,22.0
964129406,10.0,5,5,60.0,0.0,0.0,,2014.0,2015/12/22,22.0
964129406,10.0,5,5,60.0,0.0,0.0,,2013.0,2014/1/16,22.0
964129406,10.0,5,5,60.0,0.0,0.0,,2017.0,2018/2/9,22.0
964129406,10.0,5,5,60.0,0.0,0.0,,2016.0,2017/12/11,22.0
964129406,10.0,5,5,60.0,0.0,0.0,,2018.0,2019/8/1,22.0
137179859,10.0,5,5,200.0,0.0,0.0,,2015.0,2016/3/12,2.0
137179859,10.0,5,5,200.0,0.0,0.0,,2013.0,2015/5/28,2.0
137179859,10.0,5,5,200.0,0.0,0.0,,2016.0,2017/1/20,2.0
137179859,10.0,5,5,200.0,0.0,0.0,,2017.0,2018/5/18,22.0
137179859,10.0,5,5,200.0,0.0,0.0,,2014.0,2015/8/28,2.0
137179859,10.0,5,5,200.0,0.0,0.0,,2018.0,2019/10/4,22.0
998830459,10.0,5,5,500.0,0.0,0.0,,2016.0,2017/11/7,22.0
998830459,10.0,5,5,500.0,0.0,0.0,,2017.0,2018/2/18,22.0
998830459,10.0,5,5,500.0,0.0,0.0,,2013.0,2015/12/5,2.0
998830459,10.0,5,5,500.0,0.0,0.0,,2014.0,2015/11/28,2.0
998830459,10.0,5,5,500.0,0.0,0.0,,2015.0,2016/10/14,2.0
998830459,10.0,5,5,500.0,0.0,0.0,,2018.0,2019/2/15,22.0
1047628915,15.0,72,2,1000.0,0.0,0.0,,2017.0,2018/6/1,22.0
1047628915,15.0,72,2,1000.0,0.0,0.0,,2014.0,2015/9/1,2.0
1047628915,15.0,72,2,1000.0,0.0,0.0,,2016.0,2017/2/20,2.0
1047628915,15.0,72,2,1000.0,0.0,0.0,,2013.0,2014/2/28,2.0
1047628915,15.0,72,2,1000.0,0.0,0.0,,2015.0,2016/9/22,2.0
1047628915,15.0,72,2,1000.0,0.0,0.0,,2018.0,2019/9/24,22.0
1106453921,10.0,5,5,76.4,0.0,0.0,,2016.0,2017/6/17,22.0
1106453921,10.0,5,5,76.4,0.0,0.0,,2013.0,2014/9/24,2.0
1106453921,10.0,5,5,76.4,0.0,0.0,,2015.0,2016/2/29,2.0
1106453921,10.0,5,5,76.4,0.0,0.0,,2014.0,2015/8/9,2.0
1106453921,10.0,5,5,76.4,0.0,0.0,,2017.0,2018/11/19,22.0
1106453921,10.0,5,5,76.4,0.0,0.0,,2018.0,2019/10/15,22.0
791077261,10.0,7,4,30.0,0.0,0.0,,2017.0,2018/9/30,22.0
791077261,10.0,7,4,30.0,0.0,0.0,,2015.0,2016/2/14,22.0
791077261,10.0,7,4,30.0,0.0,0.0,,2013.0,2014/1/26,2.0
791077261,10.0,7,4,30.0,0.0,0.0,,2016.0,2017/1/14,22.0
791077261,10.0,7,4,30.0,0.0,0.0,,2014.0,2016/4/14,22.0
791077261,10.0,7,4,30.0,0.0,0.0,,2018.0,2019/12/4,22.0
574328012,10.0,22,0,0.0,0.0,0.0,,2016.0,,23.0
574328012,10.0,22,0,0.0,0.0,0.0,,2015.0,2016/10/25,2.0
574328012,10.0,22,0,0.0,0.0,0.0,,2017.0,,23.0
574328012,10.0,22,0,0.0,0.0,0.0,,2018.0,2019/6/3,22.0
70915199,10.0,8,4,6010.0,0.0,0.0,,2015.0,2016/6/16,2.0
70915199,10.0,8,4,6010.0,0.0,0.0,,2013.0,2015/3/20,2.0
70915199,10.0,8,4,6010.0,0.0,0.0,,2017.0,2018/3/21,26.0
70915199,10.0,8,4,6010.0,0.0,0.0,,2014.0,2015/9/4,2.0
70915199,10.0,8,4,6010.0,0.0,0.0,,2016.0,2017/7/20,2.0
70915199,10.0,8,4,6010.0,0.0,0.0,,2018.0,2019/11/12,26.0
503213213,10.0,7,5,0.0,0.0,0.0,,2016.0,,22.0
503213213,10.0,7,5,0.0,0.0,0.0,,2014.0,2015/10/13,2.0
503213213,10.0,7,5,0.0,0.0,0.0,,2015.0,2016/1/7,2.0
1033127649,10.0,93,0,0.0,0.0,0.0,,2017.0,,29.0
1033127649,10.0,93,0,0.0,0.0,0.0,,2015.0,,29.0
1033127649,10.0,93,0,0.0,0.0,0.0,,2016.0,,29.0
1033127649,10.0,93,0,0.0,0.0,0.0,,2018.0,2019/1/4,29.0
545879326,10.0,5,17,300.0,0.0,0.0,,2017.0,2018/7/14,22.0
545879326,10.0,5,17,300.0,0.0,0.0,,2015.0,2016/10/22,22.0
545879326,10.0,5,17,300.0,0.0,0.0,,2014.0,2015/12/18,22.0
545879326,10.0,5,17,300.0,0.0,0.0,,2013.0,2015/4/18,2.0
545879326,10.0,5,17,300.0,0.0,0.0,,2016.0,2017/4/27,22.0
545879326,10.0,5,17,300.0,0.0,0.0,,2018.0,2019/10/12,2.0
1049183833,10.0,7,2,0.0,0.0,0.0,,2017.0,,22.0
1049183833,10.0,7,2,0.0,0.0,0.0,,2018.0,2019/6/25,22.0
838812049,15.0,5,2,1300.0,0.0,0.0,,2016.0,2017/3/20,29.0
838812049,15.0,5,2,1300.0,0.0,0.0,,2017.0,2018/11/4,22.0
838812049,15.0,5,2,1300.0,0.0,0.0,,2014.0,2015/12/23,3.0
838812049,15.0,5,2,1300.0,0.0,0.0,,2013.0,2015/3/23,3.0
838812049,15.0,5,2,1300.0,0.0,0.0,,2015.0,2016/3/18,3.0
838812049,15.0,5,2,1300.0,0.0,0.0,,2018.0,2019/10/26,22.0
499150342,10.0,5,0,100.0,0.0,0.0,,2013.0,2015/7/16,2.0
499150342,10.0,5,0,100.0,0.0,0.0,,2014.0,2015/5/16,2.0
499150342,10.0,5,0,100.0,0.0,0.0,,2015.0,2016/7/23,2.0
499150342,10.0,5,0,100.0,0.0,0.0,,2016.0,,24.0
499150342,10.0,5,0,100.0,0.0,0.0,,2017.0,,24.0
499150342,10.0,5,0,100.0,0.0,0.0,,2018.0,2019/12/24,22.0
1083444112,10.0,93,19,0.0,0.0,0.0,,2015.0,2016/5/16,29.0
1083444112,10.0,93,19,0.0,0.0,0.0,,2016.0,2017/4/30,29.0
1083444112,10.0,93,19,0.0,0.0,0.0,,2014.0,2016/5/16,29.0
1083444112,10.0,93,19,0.0,0.0,0.0,,2017.0,2018/2/25,29.0
651474128,10.0,0,10,800.0,3.6,0.0,,2017.0,2018/3/7,27.0
651474128,10.0,0,10,800.0,3.6,0.0,,2015.0,2018/7/7,27.0
651474128,10.0,0,10,800.0,3.6,0.0,,2014.0,2015/5/26,9.0
651474128,10.0,0,10,800.0,3.6,0.0,,2013.0,2015/8/26,9.0
651474128,10.0,0,10,800.0,3.6,0.0,,2016.0,2018/5/7,27.0
651474128,10.0,0,10,800.0,3.6,0.0,,2018.0,2019/1/27,27.0
150481980,10.0,11,10,2000.0,0.0,0.0,,2017.0,2018/1/10,22.0
150481980,10.0,11,10,2000.0,0.0,0.0,,2013.0,2015/11/4,2.0
150481980,10.0,11,10,2000.0,0.0,0.0,,2016.0,2017/6/20,2.0
150481980,10.0,11,10,2000.0,0.0,0.0,,2014.0,2015/3/4,2.0
150481980,10.0,11,10,2000.0,0.0,0.0,,2015.0,2016/2/15,2.0
150481980,10.0,11,10,2000.0,0.0,0.0,,2018.0,2019/2/17,22.0
231321297,10.0,5,5,0.0,0.0,0.0,,2017.0,2018/4/18,22.0
231321297,10.0,5,5,0.0,0.0,0.0,,2018.0,2019/2/21,22.0
1079569711,10.0,65,5,0.0,0.0,0.0,,2016.0,,22.0
1079569711,10.0,65,5,0.0,0.0,0.0,,2017.0,2018/4/20,22.0
23682149,10.0,5,19,0.0,0.0,0.0,,2018.0,2019/11/5,22.0
637961794,10.0,5,5,860.0,0.0,0.0,,2017.0,2018/2/9,22.0
637961794,10.0,5,5,860.0,0.0,0.0,,2014.0,2015/4/14,2.0
637961794,10.0,5,5,860.0,0.0,0.0,,2013.0,2015/3/14,2.0
637961794,10.0,5,5,860.0,0.0,0.0,,2015.0,2016/2/17,2.0
637961794,10.0,5,5,860.0,0.0,0.0,,2016.0,2017/2/16,22.0
637961794,10.0,5,5,860.0,0.0,0.0,,2018.0,2019/9/10,22.0
68599047,10.0,7,5,5.0,0.0,0.0,,2016.0,2017/4/26,22.0
68599047,10.0,7,5,5.0,0.0,0.0,,2015.0,2016/10/16,22.0
68599047,10.0,7,5,5.0,0.0,0.0,,2018.0,2019/3/16,22.0
68599047,10.0,7,5,5.0,0.0,0.0,,2017.0,2019/6/16,22.0
615779472,10.0,7,5,0.0,0.0,0.0,,2017.0,,22.0
615779472,10.0,7,5,0.0,0.0,0.0,,2018.0,2019/6/20,22.0
827227090,10.0,45,17,0.0,0.0,0.0,,2015.0,2016/1/3,2.0
827227090,10.0,45,17,0.0,0.0,0.0,,2016.0,2017/5/12,15.0
827227090,10.0,45,17,0.0,0.0,0.0,,2013.0,2015/10/3,2.0
827227090,10.0,45,17,0.0,0.0,0.0,,2014.0,2015/7/3,2.0
827227090,10.0,45,17,0.0,0.0,0.0,,2017.0,2018/7/5,15.0
827227090,10.0,45,17,0.0,0.0,0.0,,2018.0,2019/7/11,11.0
40080574,10.0,7,19,0.0,0.0,0.0,,2017.0,2018/6/16,22.0
40080574,10.0,7,19,0.0,0.0,0.0,,2018.0,2019/5/25,22.0
628490063,10.0,7,5,50.0,0.0,0.0,,2013.0,2015/9/25,3.0
628490063,10.0,7,5,50.0,0.0,0.0,,2014.0,2015/5/25,3.0
628490063,10.0,7,5,50.0,0.0,0.0,,2015.0,2016/5/26,3.0
628490063,10.0,7,5,50.0,0.0,0.0,,2017.0,2018/9/7,22.0
628490063,10.0,7,5,50.0,0.0,0.0,,2016.0,2017/2/20,29.0
628490063,10.0,7,5,50.0,0.0,0.0,,2018.0,2019/5/13,22.0
138349938,10.0,5,9,10000.0,0.0,0.0,,2014.0,2015/5/8,2.0
138349938,10.0,5,9,10000.0,0.0,0.0,,2015.0,2016/8/18,2.0
138349938,10.0,5,9,10000.0,0.0,0.0,,2017.0,2018/1/6,22.0
138349938,10.0,5,9,10000.0,0.0,0.0,,2016.0,2017/5/20,2.0
138349938,10.0,5,9,10000.0,0.0,0.0,,2013.0,2014/11/9,2.0
138349938,10.0,5,9,10000.0,0.0,0.0,,2018.0,2019/1/21,2.0
1052705666,10.0,5,7,131.0,0.0,0.0,,2014.0,2015/4/22,2.0
1052705666,10.0,5,7,131.0,0.0,0.0,,2015.0,2016/7/27,2.0
1052705666,10.0,5,7,131.0,0.0,0.0,,2016.0,2017/8/20,2.0
1052705666,10.0,5,7,131.0,0.0,0.0,,2013.0,2015/8/13,2.0
1052705666,10.0,5,7,131.0,0.0,0.0,,2017.0,2018/3/25,22.0
1052705666,10.0,5,7,131.0,0.0,0.0,,2018.0,2019/4/28,22.0
683650234,10.0,81,8,0.0,0.0,0.0,,2017.0,2018/5/9,22.0
683650234,10.0,81,8,0.0,0.0,0.0,,2013.0,2015/7/4,2.0
683650234,10.0,81,8,0.0,0.0,0.0,,2016.0,2017/10/13,22.0
683650234,10.0,81,8,0.0,0.0,0.0,,2015.0,2016/5/18,2.0
683650234,10.0,81,8,0.0,0.0,0.0,,2014.0,2015/7/4,2.0
683650234,10.0,81,8,0.0,0.0,0.0,,2018.0,2019/6/17,22.0
1189114949,10.0,27,6,0.0,0.0,0.0,,2016.0,,22.0
1189114949,10.0,27,6,0.0,0.0,0.0,,2015.0,2016/11/16,2.0
1167855407,10.0,27,2,0.0,0.0,1.0,,2015.0,2016/3/2,2.0
1167855407,10.0,27,2,0.0,0.0,1.0,,2013.0,2015/9/19,2.0
1167855407,10.0,27,2,0.0,0.0,1.0,,2014.0,2015/2/19,2.0
712859519,10.0,5,2,0.0,0.0,0.0,,2017.0,,22.0
712859519,10.0,5,2,0.0,0.0,0.0,,2018.0,2019/6/26,22.0
24313053,10.0,46,12,3.0,0.6000000000000001,1.0,,2013.0,2014/4/3,2.0
857248202,10.0,5,12,0.0,0.0,0.0,,2015.0,2016/1/26,2.0
857248202,10.0,5,12,0.0,0.0,0.0,,2014.0,2015/11/28,2.0
857248202,10.0,5,12,0.0,0.0,0.0,,2016.0,2017/12/20,2.0
857248202,10.0,5,12,0.0,0.0,0.0,,2017.0,2018/11/14,22.0
869579371,10.0,5,5,200.0,3.6,0.0,,2013.0,2014/2/18,2.0
869579371,10.0,5,5,200.0,3.6,0.0,,2015.0,2016/3/16,2.0
869579371,10.0,5,5,200.0,3.6,0.0,,2014.0,2015/7/11,2.0
869579371,10.0,5,5,200.0,3.6,0.0,,2016.0,2017/5/20,2.0
869579371,10.0,5,5,200.0,3.6,0.0,,2017.0,2018/11/2,26.0
869579371,10.0,5,5,200.0,3.6,0.0,,2018.0,2019/11/20,26.0
741962989,10.0,93,0,0.0,0.0,0.0,,2018.0,2019/2/20,29.0
741962989,10.0,93,0,0.0,0.0,0.0,,2017.0,2018/5/11,29.0
837635963,10.0,7,5,100.0,0.0,0.0,,2016.0,2017/12/15,22.0
837635963,10.0,7,5,100.0,0.0,0.0,,2015.0,2016/4/3,22.0
837635963,10.0,7,5,100.0,0.0,0.0,,2017.0,2018/8/15,22.0
837635963,10.0,7,5,100.0,0.0,0.0,,2014.0,2015/12/6,22.0
837635963,10.0,7,5,100.0,0.0,0.0,,2018.0,2019/4/17,22.0
1056526022,10.0,9,11,0.0,0.0,0.0,,2018.0,2019/10/18,2.0
848540141,10.0,7,5,50.0,0.0,0.0,,2016.0,2017/11/20,2.0
848540141,10.0,7,5,50.0,0.0,0.0,,2015.0,2016/6/6,2.0
848540141,10.0,7,5,50.0,0.0,0.0,,2017.0,,22.0
848540141,10.0,7,5,50.0,0.0,0.0,,2014.0,2015/4/4,2.0
848540141,10.0,7,5,50.0,0.0,0.0,,2013.0,2014/12/19,2.0
849542656,10.0,5,8,0.0,0.0,0.0,,2015.0,2016/2/22,3.0
849542656,10.0,5,8,0.0,0.0,0.0,,2014.0,2015/10/15,3.0
849542656,10.0,5,8,0.0,0.0,0.0,,2017.0,2018/11/29,22.0
849542656,10.0,5,8,0.0,0.0,0.0,,2016.0,2017/10/20,2.0
849542656,10.0,5,8,0.0,0.0,0.0,,2018.0,2019/6/14,22.0
374030168,10.0,65,19,0.0,0.0,0.0,,2017.0,,22.0
374030168,10.0,65,19,0.0,0.0,0.0,,2018.0,2019/2/18,22.0
1095500084,10.0,93,0,0.0,0.0,0.0,,2016.0,2017/4/12,29.0
1095500084,10.0,93,0,0.0,0.0,0.0,,2017.0,2018/8/2,29.0
353268936,10.0,9,10,200.0,0.0,0.0,,2013.0,2015/10/18,2.0
353268936,10.0,9,10,200.0,0.0,0.0,,2015.0,2016/6/25,2.0
353268936,10.0,9,10,200.0,0.0,0.0,,2014.0,2015/2/18,2.0
353268936,10.0,9,10,200.0,0.0,0.0,,2016.0,2017/8/13,22.0
353268936,10.0,9,10,200.0,0.0,0.0,,2017.0,2018/2/14,22.0
353268936,10.0,9,10,200.0,0.0,0.0,,2018.0,2019/8/25,24.0
639102977,10.0,5,4,2015.9,0.0,0.0,,2014.0,2015/6/20,2.0
639102977,10.0,5,4,2015.9,0.0,0.0,,2016.0,2017/7/17,22.0
639102977,10.0,5,4,2015.9,0.0,0.0,,2015.0,2016/5/27,2.0
639102977,10.0,5,4,2015.9,0.0,0.0,,2017.0,2018/8/12,22.0
639102977,10.0,5,4,2015.9,0.0,0.0,,2013.0,2015/12/4,2.0
639102977,10.0,5,4,2015.9,0.0,0.0,,2018.0,2019/2/7,2.0
77385412,10.0,7,14,0.0,0.0,0.0,,2016.0,2017/8/13,22.0
77385412,10.0,7,14,0.0,0.0,0.0,,2017.0,2018/8/19,22.0
77385412,10.0,7,14,0.0,0.0,0.0,,2018.0,2019/11/18,22.0
932268179,10.0,5,11,30.0,0.0,0.0,,2013.0,2015/5/1,2.0
932268179,10.0,5,11,30.0,0.0,0.0,,2014.0,2015/6/23,2.0
932268179,10.0,5,11,30.0,0.0,0.0,,2016.0,2017/6/16,22.0
932268179,10.0,5,11,30.0,0.0,0.0,,2017.0,2018/5/9,22.0
932268179,10.0,5,11,30.0,0.0,0.0,,2015.0,2016/9/30,2.0
932268179,10.0,5,11,30.0,0.0,0.0,,2018.0,2019/7/16,22.0
690106356,10.0,5,12,0.0,0.0,0.0,,2017.0,2018/5/28,22.0
690106356,10.0,5,12,0.0,0.0,0.0,,2018.0,2019/12/3,22.0
1049130024,10.0,27,5,0.0,0.0,0.0,,2015.0,2016/9/22,2.0
1049130024,10.0,27,5,0.0,0.0,0.0,,2014.0,2015/3/23,2.0
1049130024,10.0,27,5,0.0,0.0,0.0,,2016.0,2017/5/30,22.0
1049130024,10.0,27,5,0.0,0.0,0.0,,2013.0,2014/4/18,2.0
1049130024,10.0,27,5,0.0,0.0,0.0,,2017.0,2018/7/18,22.0
1060468172,10.0,7,14,20.0,0.0,0.0,,2015.0,2016/2/23,2.0
1060468172,10.0,7,14,20.0,0.0,0.0,,2014.0,2015/10/26,2.0
1060468172,10.0,7,14,20.0,0.0,0.0,,2016.0,2017/6/20,2.0
1060468172,10.0,7,14,20.0,0.0,0.0,,2017.0,2018/1/24,26.0
1060468172,10.0,7,14,20.0,0.0,0.0,,2013.0,2014/11/29,2.0
1060468172,10.0,7,14,20.0,0.0,0.0,,2018.0,2019/11/28,26.0
312715631,10.0,5,12,200.0,0.0,0.0,,2014.0,2015/3/20,3.0
312715631,10.0,5,12,200.0,0.0,0.0,,2013.0,2015/9/20,3.0
312715631,10.0,5,12,200.0,0.0,0.0,,2015.0,2016/6/26,3.0
312715631,10.0,5,12,200.0,0.0,0.0,,2016.0,2017/5/20,29.0
312715631,10.0,5,12,200.0,0.0,0.0,,2017.0,2018/3/4,22.0
312715631,10.0,5,12,200.0,0.0,0.0,,2018.0,2019/11/12,2.0
895149898,10.0,5,12,38.0,3.6,0.0,,2013.0,2015/10/31,2.0
895149898,10.0,5,12,38.0,3.6,0.0,,2016.0,2017/10/20,2.0
895149898,10.0,5,12,38.0,3.6,0.0,,2017.0,2018/2/19,26.0
895149898,10.0,5,12,38.0,3.6,0.0,,2014.0,2015/7/31,2.0
895149898,10.0,5,12,38.0,3.6,0.0,,2015.0,2016/11/29,2.0
895149898,10.0,5,12,38.0,3.6,0.0,,2018.0,2019/3/17,16.0
415720074,10.0,5,2,30.0,3.6,0.0,,2016.0,2017/1/20,2.0
415720074,10.0,5,2,30.0,3.6,0.0,,2013.0,2015/7/6,2.0
415720074,10.0,5,2,30.0,3.6,0.0,,2017.0,2018/12/29,26.0
415720074,10.0,5,2,30.0,3.6,0.0,,2015.0,2016/3/14,2.0
415720074,10.0,5,2,30.0,3.6,0.0,,2014.0,2015/2/6,2.0
415720074,10.0,5,2,30.0,3.6,0.0,,2018.0,2019/7/23,26.0
1018229234,10.0,5,6,0.0,0.0,0.0,,2015.0,2016/11/6,2.0
1018229234,10.0,5,6,0.0,0.0,0.0,,2014.0,2015/4/12,2.0
223289125,15.0,7,17,50.0,0.0,0.0,,2017.0,2018/2/26,22.0
223289125,15.0,7,17,50.0,0.0,0.0,,2015.0,2016/5/25,2.0
223289125,15.0,7,17,50.0,0.0,0.0,,2014.0,2015/11/13,2.0
223289125,15.0,7,17,50.0,0.0,0.0,,2013.0,2015/3/12,2.0
223289125,15.0,7,17,50.0,0.0,0.0,,2016.0,2017/4/19,22.0
223289125,15.0,7,17,50.0,0.0,0.0,,2018.0,2019/3/1,22.0
1120562140,10.0,81,11,0.0,0.0,1.0,,2013.0,2016/5/30,2.0
1120562140,10.0,81,11,0.0,0.0,1.0,,2015.0,2016/7/30,2.0
1120562140,10.0,81,11,0.0,0.0,1.0,,2014.0,2016/6/30,2.0
617701246,15.0,56,8,0.0,0.6000000000000001,0.0,,2014.0,2015/11/25,2.0
617701246,15.0,56,8,0.0,0.6000000000000001,0.0,,2016.0,2017/1/17,24.0
617701246,15.0,56,8,0.0,0.6000000000000001,0.0,,2017.0,2018/5/14,22.0
617701246,15.0,56,8,0.0,0.6000000000000001,0.0,,2013.0,2015/3/25,2.0
617701246,15.0,56,8,0.0,0.6000000000000001,0.0,,2015.0,2016/2/7,7.0
617701246,15.0,56,8,0.0,0.6000000000000001,0.0,,2018.0,2019/10/24,24.0
1228561493,10.0,5,5,0.0,0.0,0.0,,2017.0,2018/9/9,22.0
1228561493,10.0,5,5,0.0,0.0,0.0,,2018.0,2019/11/4,22.0
66811218,10.0,65,0,0.0,0.0,0.0,,2015.0,2016/7/19,2.0
66811218,10.0,65,0,0.0,0.0,0.0,,2014.0,2015/11/28,2.0
66811218,10.0,65,0,0.0,0.0,0.0,,2016.0,,22.0
66811218,10.0,65,0,0.0,0.0,0.0,,2018.0,2019/9/28,22.0
66811218,10.0,65,0,0.0,0.0,0.0,,2017.0,2018/3/18,22.0
1063055180,10.0,72,6,0.0,0.0,0.0,,2017.0,2018/9/22,22.0
1063055180,10.0,72,6,0.0,0.0,0.0,,2014.0,2015/6/20,2.0
1063055180,10.0,72,6,0.0,0.0,0.0,,2016.0,2017/3/23,22.0
1063055180,10.0,72,6,0.0,0.0,0.0,,2015.0,2016/5/1,2.0
1063055180,10.0,72,6,0.0,0.0,0.0,,2018.0,2019/5/23,22.0
190424443,10.0,7,8,0.0,0.0,0.0,,2015.0,2017/10/21,22.0
190424443,10.0,7,8,0.0,0.0,0.0,,2017.0,2018/10/21,22.0
190424443,10.0,7,8,0.0,0.0,0.0,,2016.0,2017/9/21,22.0
190424443,10.0,7,8,0.0,0.0,0.0,,2018.0,2019/5/17,22.0
868753724,10.0,7,5,0.0,0.0,0.0,,2017.0,2018/12/28,22.0
868753724,10.0,7,5,0.0,0.0,0.0,,2018.0,2019/12/4,2.0
407662345,10.0,7,4,500.0,0.0,0.0,,2017.0,2018/3/31,22.0
407662345,10.0,7,4,500.0,0.0,0.0,,2014.0,2015/7/11,2.0
407662345,10.0,7,4,500.0,0.0,0.0,,2015.0,2016/3/11,2.0
407662345,10.0,7,4,500.0,0.0,0.0,,2016.0,2017/4/19,22.0
407662345,10.0,7,4,500.0,0.0,0.0,,2013.0,2015/4/11,2.0
407662345,10.0,7,4,500.0,0.0,0.0,,2018.0,2019/2/14,22.0
12914253,10.0,5,17,0.0,0.0,0.0,,2016.0,2017/6/20,2.0
12914253,10.0,5,17,0.0,0.0,0.0,,2015.0,2016/6/13,2.0
12914253,10.0,5,17,0.0,0.0,0.0,,2014.0,2015/1/23,2.0
12914253,10.0,5,17,0.0,0.0,0.0,,2017.0,2018/12/13,22.0
12914253,10.0,5,17,0.0,0.0,0.0,,2018.0,2019/5/10,22.0
217389606,10.0,65,14,0.0,0.0,0.0,,2013.0,2015/12/26,2.0
217389606,10.0,65,14,0.0,0.0,0.0,,2016.0,,22.0
217389606,10.0,65,14,0.0,0.0,0.0,,2014.0,2015/6/26,2.0
217389606,10.0,65,14,0.0,0.0,0.0,,2015.0,2016/7/12,2.0
217389606,10.0,65,14,0.0,0.0,0.0,,2017.0,2018/12/14,22.0
217389606,10.0,65,14,0.0,0.0,0.0,,2018.0,2019/2/23,22.0
1143168267,10.0,81,5,0.0,0.0,0.0,,2016.0,2017/2/20,2.0
1143168267,10.0,81,5,0.0,0.0,0.0,,2015.0,2016/5/22,2.0
1143168267,10.0,81,5,0.0,0.0,0.0,,2014.0,2015/2/11,2.0
1143168267,10.0,81,5,0.0,0.0,0.0,,2013.0,2014/9/23,2.0
1143168267,10.0,81,5,0.0,0.0,0.0,,2017.0,2018/2/1,22.0
1143168267,10.0,81,5,0.0,0.0,0.0,,2018.0,2019/11/14,22.0
367519727,10.0,5,12,0.0,0.0,0.0,,2018.0,2019/1/13,22.0
382115896,15.0,5,2,3.0,0.0,0.0,,2015.0,,22.0
382115896,15.0,5,2,3.0,0.0,0.0,,2012.0,2013/1/5,22.0
382115896,15.0,5,2,3.0,0.0,0.0,,2013.0,2014/11/27,22.0
382115896,15.0,5,2,3.0,0.0,0.0,,2016.0,2017/10/20,2.0
382115896,15.0,5,2,3.0,0.0,0.0,,2017.0,2018/3/18,22.0
382115896,15.0,5,2,3.0,0.0,0.0,,2014.0,2015/7/23,22.0
382115896,15.0,5,2,3.0,0.0,0.0,,2018.0,2019/12/29,22.0
1103607126,10.0,7,5,0.0,0.0,0.0,,2018.0,2019/5/12,22.0
1103607126,10.0,7,5,0.0,0.0,0.0,,2017.0,2019/9/12,22.0
567076308,10.0,65,0,0.0,0.0,0.0,,2016.0,,22.0
567076308,10.0,65,0,0.0,0.0,0.0,,2015.0,2016/5/14,2.0
