entid,Action_Grade,ENTTYPE,INDUSTRYPHY,RECCAP,Social,Inconfidence,CaseType
1003775668,10.0,7,12,0.0,0.0,0.0,
1159394992,10.0,7,2,0.0,0.0,0.0,
512000085,10.0,93,0,0.0,0.0,0.0,
406826253,10.0,7,13,0.0,0.0,0.0,
236779781,15.0,34,9,0.0,0.0,0.0,
1054394539,10.0,5,4,0.0,0.0,0.0,
706144312,10.0,8,11,50.0,0.0,0.0,
141735269,10.0,5,5,0.0,0.0,0.0,
52435922,10.0,5,11,50.0,0.0,0.0,
774235200,10.0,7,2,288.0,0.0,0.0,
926143783,10.0,93,0,0.0,0.0,0.0,
171740056,10.0,0,4,0.0,0.0,0.0,
230488246,10.0,65,0,0.0,0.0,0.0,
903426713,10.0,5,10,50.0,0.0,0.0,
1006679752,10.0,7,19,0.0,0.0,0.0,
1155495815,10.0,5,5,0.0,0.0,0.0,
416523601,10.0,7,5,300.0,0.0,0.0,
607271397,10.0,65,2,0.0,0.0,0.0,
790599241,10.0,5,11,100.0,0.0,0.0,
160516456,10.0,5,11,3000.0,0.0,0.0,
675756586,10.0,7,17,100.0,0.0,0.0,
422233325,15.0,5,2,50.0,0.0,0.0,
562411625,10.0,5,5,1000.0,0.0,0.0,
417389274,10.0,5,5,0.0,0.0,0.0,
905123980,10.0,5,5,120.0,0.0,0.0,
487563039,10.0,7,11,10.0,0.0,0.0,
1176890529,10.0,49,11,10.0,0.0,0.0,
881733001,10.0,7,5,10.0,0.0,0.0,
593308263,10.0,5,2,50.0,0.0,0.0,
667795004,10.0,7,11,10.0,0.0,0.0,
804563046,10.0,8,10,0.0,0.0,0.0,
194706945,10.0,7,11,0.0,0.0,0.0,
1205875413,10.0,9,10,100.0,0.0,0.0,
450297033,10.0,5,5,10.0,0.0,0.0,
807730069,10.0,7,2,10.0,0.0,0.0,
5021913,10.0,93,0,0.0,0.0,0.0,
334193642,10.0,5,4,20.0,0.0,0.0,
639174114,10.0,65,11,0.0,0.0,0.0,
1071147066,10.0,5,12,0.0,0.0,0.0,
235296200,10.0,5,17,100.0,0.0,0.0,
648828712,10.0,5,11,90.0,0.0,0.0,
390969595,10.0,65,2,0.0,0.0,0.0,
1159770129,10.0,7,5,0.0,0.0,0.0,
574615171,10.0,0,11,1000.0,0.0,0.0,
87380146,10.0,20,11,0.0,0.4,0.0,
160050143,10.0,5,12,0.0,0.0,0.0,
876869746,10.0,5,2,50.0,0.0,0.0,
633805257,15.0,0,5,100.0,0.0,0.0,
641007960,15.0,5,2,100.0,0.0,0.0,
420707146,10.0,65,5,0.0,0.0,0.0,
1153772055,10.0,5,10,1200.0,0.0,0.0,
911813352,10.0,65,5,0.0,0.0,0.0,
355968587,10.0,7,11,0.0,0.0,0.0,
558663813,10.0,7,2,0.0,0.0,0.0,
911507378,10.0,1,11,5000.0,0.0,0.0,
1019578018,10.0,8,8,100.0,0.0,0.0,
397269406,10.0,82,2,22.0,0.0,0.0,
787616976,10.0,5,5,0.0,0.0,0.0,
1225617245,10.0,5,5,0.0,0.0,0.0,
111286211,10.0,5,5,100.0,0.0,0.0,
664085822,10.0,0,4,4256.8,3.6,0.0,
174132589,10.0,65,16,30.0,0.0,0.0,
410000729,10.0,7,5,100.0,0.0,0.0,
38593428,10.0,5,5,0.0,0.0,0.0,
275202652,10.0,5,11,20.0,0.0,0.0,
339953904,10.0,7,5,0.0,0.0,0.0,
327235439,10.0,0,4,10.0,0.0,0.0,
267747263,10.0,5,2,200.0,0.0,0.0,
549746172,10.0,7,11,50.0,0.0,0.0,
859315473,10.0,5,8,100.0,0.0,0.0,
1032543140,10.0,5,6,300.0,0.0,0.0,
29219424,10.0,65,5,0.0,0.0,0.0,
153139183,10.0,27,4,0.0,0.0,0.0,
400816559,10.0,5,2,200.0,0.0,0.0,
440638747,15.0,27,7,0.0,0.0,0.0,
705518093,10.0,93,0,0.0,0.0,0.0,
891473048,10.0,7,14,0.0,0.0,0.0,
765198885,10.0,5,8,0.0,0.0,0.0,
690609479,10.0,7,5,0.0,0.0,0.0,
829839618,10.0,5,11,52.0,0.0,0.0,
715392855,10.0,7,5,0.0,0.0,0.0,
833733759,10.0,11,17,1000.0,0.0,0.0,
287075555,10.0,7,5,0.0,0.0,0.0,
227352138,10.0,7,5,0.0,0.0,0.0,
1058727113,10.0,7,0,0.0,0.0,0.0,
812423540,10.0,65,5,50.0,0.0,0.0,
626176586,10.0,27,11,0.0,0.0,0.0,
403656185,10.0,7,11,0.0,0.0,0.0,
883688771,10.0,64,11,0.0,0.0,0.0,
336559931,10.0,7,4,20.0,0.0,0.0,
752886279,10.0,0,11,10.0,0.0,0.0,
102798400,10.0,5,5,697.62424,0.0,0.0,
574628572,10.0,0,11,0.0,0.0,0.0,
578970267,15.0,5,11,0.0,0.0,0.0,
1166467164,10.0,7,19,0.0,0.0,0.0,
700519778,10.0,5,17,100.0,0.0,0.0,
520599736,10.0,7,2,0.0,0.0,0.0,
1199729421,10.0,5,5,500.0,0.0,0.0,
632352660,10.0,5,5,1000.0,0.0,0.0,
69056627,10.0,5,5,160.0,0.0,0.0,
531283779,10.0,5,5,50.0,0.0,0.0,
1209948197,10.0,42,5,0.0,0.0,0.0,
973462022,10.0,81,0,0.0,0.0,0.0,
579445218,10.0,7,5,0.0,0.0,0.0,
605740786,15.0,7,5,0.0,0.0,0.0,
577714254,10.0,93,19,0.0,0.0,0.0,
282612524,10.0,0,0,0.0,0.0,0.0,
33322185,10.0,5,11,80.0,0.0,0.0,
3342932,10.0,5,5,20.0,0.0,0.0,
1225419386,10.0,45,11,0.0,0.0,0.0,
337835297,10.0,22,11,0.0,0.0,0.0,
12402367,10.0,7,5,0.0,0.0,0.0,
648956974,10.0,5,11,20.0,3.6,1.0,
1042986556,10.0,72,8,0.0,0.0,0.0,
611871616,10.0,64,11,0.0,0.0,0.0,
1159573460,10.0,32,5,0.0,0.0,0.0,
507432852,10.0,94,0,0.0,0.0,0.0,
1143844457,10.0,65,5,0.0,0.0,0.0,
410881864,10.0,5,11,0.0,0.0,0.0,
775801279,10.0,7,2,200.0,0.0,0.0,
60411271,15.0,7,12,50.0,0.0,0.0,
634731339,10.0,5,5,0.0,0.0,0.0,
109000061,10.0,41,9,0.0,0.0,0.0,
306965157,10.0,65,2,30.0,0.0,0.0,
57779018,10.0,32,8,0.0,0.0,0.0,
1118224239,10.0,93,0,0.0,0.0,0.0,
1191979225,10.0,7,2,0.0,0.0,0.0,
210260896,10.0,5,11,10.0,0.0,0.0,
37617308,10.0,8,11,50.0,0.0,0.0,
455602075,10.0,7,7,0.0,0.0,0.0,
1199762353,10.0,30,5,0.0,0.0,0.0,
664133823,10.0,5,5,50.0,0.0,0.0,
78480543,10.0,5,4,0.0,0.0,0.0,
1143129014,10.0,5,0,0.0,0.0,0.0,
759676031,10.0,5,2,9980.0,3.6,1.0,
56795650,10.0,5,11,10.0,0.0,0.0,
1214098496,10.0,5,5,1000.0,0.0,0.0,
596052735,10.0,7,10,50.0,0.0,0.0,
881513762,15.0,5,2,0.0,0.0,0.0,
1112330236,10.0,64,12,0.0,0.0,0.0,
179592306,10.0,7,2,50.0,0.0,0.0,
663594291,10.0,0,5,0.0,0.0,0.0,
630153635,10.0,7,13,0.0,0.6000000000000001,0.0,
735298812,10.0,32,11,0.0,0.0,0.0,
676929523,10.0,11,3,1000.0,0.0,0.0,
1053170708,10.0,5,17,0.0,0.0,0.0,
604006828,16.0,5,5,50.0,3.6,0.0,
1131518615,10.0,5,2,10.0,0.0,0.0,
172172974,10.0,7,12,0.0,3.6,0.0,
790724630,10.0,0,0,51.0,0.0,0.0,
423418926,10.0,7,5,0.0,0.0,0.0,
86119700,10.0,5,2,0.0,0.0,0.0,
874296512,10.0,5,4,0.0,0.0,0.0,
1177478151,10.0,0,10,0.0,0.0,0.0,
104463975,10.0,65,2,50.0,0.0,0.0,
1027017992,10.0,32,10,0.0,0.4,0.0,
1207077240,10.0,5,5,0.0,0.0,0.0,
926613513,10.0,7,5,0.0,0.0,0.0,
870325872,10.0,5,5,0.0,0.0,0.0,
723602573,10.0,49,2,32.0,0.0,0.0,
905820738,10.0,72,7,0.0,0.0,0.0,
20689540,10.0,93,0,0.0,0.0,0.0,
382991322,10.0,5,8,0.0,0.0,0.0,
1081547914,10.0,5,6,0.0,0.0,0.0,
857001069,10.0,5,6,500.0,0.0,0.0,
1107679877,10.0,7,12,0.0,0.0,0.0,
1099286925,10.0,94,0,0.0,0.0,0.0,
162427194,10.0,65,7,0.0,0.0,0.0,
760653595,10.0,7,5,0.0,0.0,0.0,
297320039,10.0,5,5,10.0,0.0,0.0,
1067025373,10.0,83,2,500.0,0.0,0.0,
538280153,10.0,32,12,0.0,0.0,0.0,
281344848,10.0,65,2,0.0,0.6000000000000001,0.0,
282223538,10.0,65,4,0.0,0.0,0.0,
484043081,10.0,7,5,50.0,0.0,0.0,
1068956927,10.0,5,11,0.0,0.0,0.0,
54872587,10.0,0,2,10.0,0.0,0.0,
1128416928,10.0,7,11,0.0,0.4,0.0,
174016066,10.0,7,2,58.0,0.0,0.0,
725886124,10.0,5,6,5.0,0.0,0.0,
1127640684,10.0,93,0,2.68,0.0,0.0,
372929838,10.0,7,2,0.0,0.0,0.0,
774030553,10.0,7,6,0.0,0.0,0.0,
641696825,10.0,5,11,20.0,0.0,0.0,
223108316,10.0,64,9,0.0,0.0,0.0,
81994622,10.0,5,5,0.0,0.0,0.0,
517302402,10.0,0,11,0.0,0.0,0.0,
540342722,15.0,5,12,100.0,0.0,0.0,
564221224,10.0,7,8,0.0,0.0,0.0,
499356743,10.0,33,9,0.0,0.0,0.0,
189308058,10.0,72,2,0.0,0.0,0.0,
625598681,10.0,5,2,50.0,0.0,0.0,
967584770,10.0,65,5,0.0,0.6000000000000001,0.0,
741613558,10.0,5,11,10.0,0.0,0.0,
1037273574,10.0,50,12,3.0,0.0,0.0,
1118676576,10.0,93,0,0.0,0.0,0.0,
924072481,10.0,22,5,0.0,0.0,0.0,
527857978,10.0,93,0,0.0,0.0,0.0,
335419973,10.0,5,5,50.0,0.0,0.0,
921113394,10.0,65,5,0.0,0.0,0.0,
136500135,10.0,65,0,0.0,0.0,0.0,
956330663,10.0,5,11,20.0,0.0,0.0,
426577509,10.0,56,6,0.0,0.0,0.0,
1003480802,10.0,5,5,500.0,0.0,0.0,
832373586,10.0,49,5,0.0,0.0,0.0,
812878373,10.0,5,5,30.0,0.0,0.0,
105654462,10.0,53,5,0.0,0.0,0.0,
1087043482,10.0,5,5,50.0,0.0,0.0,
653322980,10.0,7,5,0.0,0.0,0.0,
661484504,10.0,46,2,0.0,0.0,0.0,
549731464,15.0,72,2,100.0,0.0,0.0,
1194240912,15.0,5,2,150.0,0.0,0.0,
1165433517,10.0,7,11,0.0,0.0,0.0,
409927720,10.0,65,2,5.0,0.0,0.0,
717324525,10.0,5,14,61.0,0.0,0.0,
699691718,10.0,5,8,50.0,0.0,0.0,
472396618,10.0,31,11,0.0,0.0,0.0,
1013720303,10.0,7,11,100.0,0.0,0.0,
18379307,10.0,5,12,10.0,0.0,0.0,
1095005948,10.0,27,17,0.0,0.0,0.0,
184565317,10.0,46,3,38.0,0.6000000000000001,0.0,
613611333,10.0,5,11,0.0,0.0,0.0,
307171170,10.0,7,5,0.0,0.0,0.0,
574408429,10.0,5,5,50.0,3.6,0.0,
1052240272,10.0,5,5,100.0,0.0,0.0,
962107707,10.0,46,2,22.0,0.0,0.0,
979884608,10.0,5,5,3.0,3.6,0.0,
85326642,10.0,65,5,0.0,0.0,0.0,
560897263,10.0,5,2,50.0,0.0,0.0,
1167847192,10.0,7,5,0.0,0.0,0.0,
127718438,10.0,5,6,50.0,0.0,0.0,
303582957,10.0,5,5,2000.0,0.0,0.0,
53571128,10.0,5,2,0.0,0.0,0.0,
383531481,10.0,0,6,1000.0,0.0,0.0,
1053526863,10.0,7,5,50.0,0.0,0.0,
249720312,10.0,93,19,0.0,0.0,0.0,
724989064,10.0,5,5,50.0,0.0,0.0,
314987181,10.0,7,5,0.0,0.0,0.0,
830251398,10.0,5,12,0.0,0.0,0.0,
899143640,10.0,0,12,0.0,0.0,0.0,
284920715,10.0,65,2,41.0,0.0,0.0,
338709811,10.0,29,5,0.0,0.0,0.0,
338692493,10.0,5,2,50.0,0.0,0.0,
54342980,10.0,64,11,0.1634,0.0,0.0,
336247780,10.0,5,11,0.0,0.0,0.0,
22660712,10.0,27,11,0.0,0.0,0.0,
1176591342,10.0,7,4,0.0,0.0,0.0,
232081513,10.0,5,11,0.0,0.0,0.0,
1201750617,10.0,5,19,0.0,0.0,0.0,
274480802,10.0,8,17,15000.0,0.0,0.0,
727187232,10.0,7,5,0.0,0.0,0.0,
1067959897,10.0,29,5,0.0,3.6,0.0,
20484597,10.0,5,11,30.0,0.0,0.0,
7377264,10.0,5,5,0.0,0.0,0.0,
124940490,10.0,7,5,50.0,0.0,0.0,
299441623,10.0,7,19,0.0,0.0,0.0,
210356273,10.0,7,11,0.0,0.0,0.0,
860492445,10.0,51,5,0.0,0.4,0.0,
931398445,10.0,7,5,100.0,0.0,0.0,
180058780,10.0,5,2,0.0,0.0,0.0,
879057540,10.0,7,5,0.0,0.0,0.0,
9991202,10.0,7,11,0.0,0.0,0.0,
1027458962,10.0,11,3,100.0,0.0,0.0,
1174947915,15.0,5,8,301.0,0.0,0.0,
439952614,10.0,5,5,50.0,0.0,0.0,
588328996,10.0,65,5,50.0,0.0,0.0,
1012596484,10.0,5,5,100.0,0.0,0.0,
434521202,10.0,7,2,10.0,0.0,0.0,
630123762,10.0,93,0,0.0,0.0,0.0,
163503960,10.0,63,2,5.0,0.8,0.0,
117200714,10.0,5,2,80.0,0.0,0.0,
782161140,10.0,18,11,0.0,0.0,0.0,
47348688,15.0,5,5,10.0,0.0,0.0,
1197981808,10.0,5,4,1280.0,0.0,0.0,
132282024,10.0,65,2,30.0,3.6,1.0,
789380757,10.0,8,11,1000.0,0.0,0.0,
832267284,10.0,0,11,500.0,0.0,0.0,
33498527,10.0,7,5,0.0,0.0,0.0,
1086832694,10.0,7,8,7.0,0.0,0.0,
675931900,10.0,5,13,0.0,0.0,0.0,
461527617,10.0,5,4,1199.0,0.0,0.0,
1014614801,10.0,93,0,0.0,0.0,0.0,
1186834182,10.0,7,5,0.0,0.0,0.0,
910669699,10.0,5,11,0.0,0.0,0.0,
809128331,10.0,5,7,50.0,0.0,0.0,
1209177244,10.0,7,2,120.0,0.0,0.0,
808970360,10.0,7,8,0.0,0.0,0.0,
1030452136,10.0,0,5,0.0,0.0,0.0,
677588828,10.0,0,5,0.0,0.0,0.0,
958632079,10.0,65,19,0.0,0.0,0.0,
161114394,10.0,93,0,0.0,0.4,0.0,
655206172,10.0,5,4,0.0,0.0,0.0,
1038922858,10.0,5,0,70.0,0.0,0.0,
589212093,10.0,5,5,51.0,0.0,0.0,
1099901168,10.0,7,9,1000.0,0.0,0.0,
109730814,10.0,7,1,0.0,0.0,0.0,
50478809,10.0,65,5,5.0,3.6,0.0,
