entid,Action_Grade,ENTTYPE,INDUSTRYPHY,RECCAP,Social,Inconfidence,CaseType,ANCHEYEAR,ANCHEDATE,BUSST,ASSGRO,MAIBUSINC,NETINC,TOTEQU,VENDINC
207081036,10.0,5,2,70.0,0.0,0.0,,2014.0,2015/6/24,2.0,38.19065475,-0.925196626,-3.644330117,36.35216509,-0.769573926
207081036,10.0,5,2,70.0,0.0,0.0,,2018.0,2019/8/1,15.0,38.19065475,-0.925196626,-3.644330117,36.35216509,-0.769573926
146970786,10.0,27,5,0.0,0.0,0.0,,2015.0,2016/9/21,2.0,,,,,
146970786,10.0,27,5,0.0,0.0,0.0,,2017.0,,22.0,,,,,
146970786,10.0,27,5,0.0,0.0,0.0,,2016.0,,22.0,,,,,
146970786,10.0,27,5,0.0,0.0,0.0,,2018.0,2019/5/23,22.0,,,,,
1198615948,10.0,65,5,0.0,3.6,0.0,,2015.0,2016/5/7,2.0,20.22565187,9.510376399,-1.232158215,19.35260782,10.08537453
1198615948,10.0,65,5,0.0,3.6,0.0,,2015.0,2016/5/7,2.0,14.027222,59.533703700000004,-4.9526700660000005,14.18949054,59.54746423
1198615948,10.0,65,5,0.0,3.6,0.0,,2015.0,2016/5/7,2.0,9.588046585,55.15584362,-5.641201961,10.29094884,53.79818736
1198615948,10.0,65,5,0.0,3.6,0.0,,2015.0,2016/5/7,2.0,22.39113395,35.48390744,-10.29123973,22.34661414,33.8276206
1198615948,10.0,65,5,0.0,3.6,0.0,,2015.0,2016/5/7,2.0,21.23048248,46.55003416,-2.2137508809999997,18.7802936,46.51976884
1198615948,10.0,65,5,0.0,3.6,0.0,,2013.0,2014/5/26,2.0,20.22565187,9.510376399,-1.232158215,19.35260782,10.08537453
1198615948,10.0,65,5,0.0,3.6,0.0,,2013.0,2014/5/26,2.0,14.027222,59.533703700000004,-4.9526700660000005,14.18949054,59.54746423
1198615948,10.0,65,5,0.0,3.6,0.0,,2013.0,2014/5/26,2.0,9.588046585,55.15584362,-5.641201961,10.29094884,53.79818736
1198615948,10.0,65,5,0.0,3.6,0.0,,2013.0,2014/5/26,2.0,22.39113395,35.48390744,-10.29123973,22.34661414,33.8276206
1198615948,10.0,65,5,0.0,3.6,0.0,,2013.0,2014/5/26,2.0,21.23048248,46.55003416,-2.2137508809999997,18.7802936,46.51976884
1198615948,10.0,65,5,0.0,3.6,0.0,,2014.0,2015/6/22,2.0,20.22565187,9.510376399,-1.232158215,19.35260782,10.08537453
1198615948,10.0,65,5,0.0,3.6,0.0,,2014.0,2015/6/22,2.0,14.027222,59.533703700000004,-4.9526700660000005,14.18949054,59.54746423
1198615948,10.0,65,5,0.0,3.6,0.0,,2014.0,2015/6/22,2.0,9.588046585,55.15584362,-5.641201961,10.29094884,53.79818736
1198615948,10.0,65,5,0.0,3.6,0.0,,2014.0,2015/6/22,2.0,22.39113395,35.48390744,-10.29123973,22.34661414,33.8276206
1198615948,10.0,65,5,0.0,3.6,0.0,,2014.0,2015/6/22,2.0,21.23048248,46.55003416,-2.2137508809999997,18.7802936,46.51976884
1198615948,10.0,65,5,0.0,3.6,0.0,,2016.0,,22.0,20.22565187,9.510376399,-1.232158215,19.35260782,10.08537453
1198615948,10.0,65,5,0.0,3.6,0.0,,2016.0,,22.0,14.027222,59.533703700000004,-4.9526700660000005,14.18949054,59.54746423
1198615948,10.0,65,5,0.0,3.6,0.0,,2016.0,,22.0,9.588046585,55.15584362,-5.641201961,10.29094884,53.79818736
1198615948,10.0,65,5,0.0,3.6,0.0,,2016.0,,22.0,22.39113395,35.48390744,-10.29123973,22.34661414,33.8276206
1198615948,10.0,65,5,0.0,3.6,0.0,,2016.0,,22.0,21.23048248,46.55003416,-2.2137508809999997,18.7802936,46.51976884
1198615948,10.0,65,5,0.0,3.6,0.0,,2017.0,2018/3/11,22.0,20.22565187,9.510376399,-1.232158215,19.35260782,10.08537453
1198615948,10.0,65,5,0.0,3.6,0.0,,2017.0,2018/3/11,22.0,14.027222,59.533703700000004,-4.9526700660000005,14.18949054,59.54746423
1198615948,10.0,65,5,0.0,3.6,0.0,,2017.0,2018/3/11,22.0,9.588046585,55.15584362,-5.641201961,10.29094884,53.79818736
1198615948,10.0,65,5,0.0,3.6,0.0,,2017.0,2018/3/11,22.0,22.39113395,35.48390744,-10.29123973,22.34661414,33.8276206
1198615948,10.0,65,5,0.0,3.6,0.0,,2017.0,2018/3/11,22.0,21.23048248,46.55003416,-2.2137508809999997,18.7802936,46.51976884
1198615948,10.0,65,5,0.0,3.6,0.0,,2018.0,2019/12/10,22.0,20.22565187,9.510376399,-1.232158215,19.35260782,10.08537453
1198615948,10.0,65,5,0.0,3.6,0.0,,2018.0,2019/12/10,22.0,14.027222,59.533703700000004,-4.9526700660000005,14.18949054,59.54746423
1198615948,10.0,65,5,0.0,3.6,0.0,,2018.0,2019/12/10,22.0,9.588046585,55.15584362,-5.641201961,10.29094884,53.79818736
1198615948,10.0,65,5,0.0,3.6,0.0,,2018.0,2019/12/10,22.0,22.39113395,35.48390744,-10.29123973,22.34661414,33.8276206
1198615948,10.0,65,5,0.0,3.6,0.0,,2018.0,2019/12/10,22.0,21.23048248,46.55003416,-2.2137508809999997,18.7802936,46.51976884
1199043082,10.0,7,11,0.0,0.0,0.0,,2016.0,2017/9/5,22.0,,,,,
1199043082,10.0,7,11,0.0,0.0,0.0,,2017.0,2018/7/19,22.0,,,,,
1199043082,10.0,7,11,0.0,0.0,0.0,,2018.0,2019/5/9,22.0,,,,,
1119334641,10.0,65,2,0.0,0.0,0.0,,2014.0,2015/1/5,2.0,,,,,
1119334641,10.0,65,2,0.0,0.0,0.0,,2015.0,2016/11/30,2.0,,,,,
1119334641,10.0,65,2,0.0,0.0,0.0,,2016.0,,22.0,,,,,
1119334641,10.0,65,2,0.0,0.0,0.0,,2017.0,2018/7/13,22.0,,,,,
1119334641,10.0,65,2,0.0,0.0,0.0,,2018.0,2019/1/19,22.0,,,,,
1205765659,10.0,7,0,0.0,0.0,0.0,,2014.0,2015/8/26,19.0,700.2373061000001,13.69529598,-3.058199838,625.3253202000001,9.797498571
1205765659,10.0,7,0,0.0,0.0,0.0,,2014.0,2015/8/26,19.0,715.1509575,21.79925737,3.8357468839999997,680.3316267000001,21.86011422
1205765659,10.0,7,0,0.0,0.0,0.0,,2014.0,2015/8/26,19.0,799.3838507999999,8.299444497,4.8742650219999994,800.5247581,10.15992432
1205765659,10.0,7,0,0.0,0.0,0.0,,2015.0,2016/8/15,22.0,700.2373061000001,13.69529598,-3.058199838,625.3253202000001,9.797498571
1205765659,10.0,7,0,0.0,0.0,0.0,,2015.0,2016/8/15,22.0,715.1509575,21.79925737,3.8357468839999997,680.3316267000001,21.86011422
1205765659,10.0,7,0,0.0,0.0,0.0,,2015.0,2016/8/15,22.0,799.3838507999999,8.299444497,4.8742650219999994,800.5247581,10.15992432
1205765659,10.0,7,0,0.0,0.0,0.0,,2016.0,2017/11/28,22.0,700.2373061000001,13.69529598,-3.058199838,625.3253202000001,9.797498571
1205765659,10.0,7,0,0.0,0.0,0.0,,2016.0,2017/11/28,22.0,715.1509575,21.79925737,3.8357468839999997,680.3316267000001,21.86011422
1205765659,10.0,7,0,0.0,0.0,0.0,,2016.0,2017/11/28,22.0,799.3838507999999,8.299444497,4.8742650219999994,800.5247581,10.15992432
1205765659,10.0,7,0,0.0,0.0,0.0,,2017.0,2018/4/2,22.0,700.2373061000001,13.69529598,-3.058199838,625.3253202000001,9.797498571
1205765659,10.0,7,0,0.0,0.0,0.0,,2017.0,2018/4/2,22.0,715.1509575,21.79925737,3.8357468839999997,680.3316267000001,21.86011422
1205765659,10.0,7,0,0.0,0.0,0.0,,2017.0,2018/4/2,22.0,799.3838507999999,8.299444497,4.8742650219999994,800.5247581,10.15992432
1205765659,10.0,7,0,0.0,0.0,0.0,,2018.0,2019/10/23,2.0,700.2373061000001,13.69529598,-3.058199838,625.3253202000001,9.797498571
1205765659,10.0,7,0,0.0,0.0,0.0,,2018.0,2019/10/23,2.0,715.1509575,21.79925737,3.8357468839999997,680.3316267000001,21.86011422
1205765659,10.0,7,0,0.0,0.0,0.0,,2018.0,2019/10/23,2.0,799.3838507999999,8.299444497,4.8742650219999994,800.5247581,10.15992432
109606,10.0,11,5,500.0,0.0,0.0,,2015.0,2016/10/3,3.0,,,,,
109606,10.0,11,5,500.0,0.0,0.0,,2017.0,2018/6/10,22.0,,,,,
109606,10.0,11,5,500.0,0.0,0.0,,2014.0,2015/1/22,3.0,,,,,
109606,10.0,11,5,500.0,0.0,0.0,,2016.0,2017/8/20,29.0,,,,,
109606,10.0,11,5,500.0,0.0,0.0,,2013.0,2015/3/15,3.0,,,,,
109606,10.0,11,5,500.0,0.0,0.0,,2018.0,2019/7/21,22.0,,,,,
144004672,10.0,7,19,0.0,0.0,0.0,,2017.0,2018/2/22,22.0,,,,,
144004672,10.0,7,19,0.0,0.0,0.0,,2018.0,2019/4/19,22.0,,,,,
185424229,10.0,5,19,0.0,0.0,0.0,,2017.0,2018/11/22,22.0,,,,,
185424229,10.0,5,19,0.0,0.0,0.0,,2018.0,2019/6/2,24.0,,,,,
952156217,10.0,5,12,20000.0,0.0,0.0,,2017.0,2018/4/14,28.0,,,,,
952156217,10.0,5,12,20000.0,0.0,0.0,,2016.0,2017/8/20,12.0,,,,,
952156217,10.0,5,12,20000.0,0.0,0.0,,2018.0,2019/1/24,2.0,,,,,
309783518,10.0,5,5,0.0,0.0,0.0,,2016.0,2017/12/29,22.0,,,,,
309783518,10.0,5,5,0.0,0.0,0.0,,2017.0,2018/3/12,22.0,,,,,
309783518,10.0,5,5,0.0,0.0,0.0,,2015.0,2016/10/29,2.0,,,,,
29978271,10.0,65,2,0.0,0.0,0.0,,2014.0,2015/10/30,2.0,,,,,
29978271,10.0,65,2,0.0,0.0,0.0,,2015.0,2016/10/20,2.0,,,,,
29978271,10.0,65,2,0.0,0.0,0.0,,2017.0,2018/1/16,22.0,,,,,
29978271,10.0,65,2,0.0,0.0,0.0,,2016.0,2017/1/2,22.0,,,,,
29978271,10.0,65,2,0.0,0.0,0.0,,2013.0,2014/2/9,2.0,,,,,
29978271,10.0,65,2,0.0,0.0,0.0,,2018.0,2019/8/22,22.0,,,,,
232542396,10.0,65,5,0.0,0.0,0.0,,2017.0,,22.0,,,,,
232542396,10.0,65,5,0.0,0.0,0.0,,2015.0,2016/4/30,2.0,,,,,
232542396,10.0,65,5,0.0,0.0,0.0,,2014.0,2015/2/21,2.0,,,,,
232542396,10.0,65,5,0.0,0.0,0.0,,2016.0,,22.0,,,,,
232542396,10.0,65,5,0.0,0.0,0.0,,2018.0,2019/5/27,24.0,,,,,
123904706,15.0,90,5,0.0,0.0,0.0,,2015.0,2016/10/13,22.0,,,,,
123904706,15.0,90,5,0.0,0.0,0.0,,2017.0,2018/4/15,22.0,,,,,
123904706,15.0,90,5,0.0,0.0,0.0,,2016.0,2017/10/22,22.0,,,,,
123904706,15.0,90,5,0.0,0.0,0.0,,2013.0,2014/10/24,2.0,,,,,
123904706,15.0,90,5,0.0,0.0,0.0,,2014.0,2015/10/5,2.0,,,,,
123904706,15.0,90,5,0.0,0.0,0.0,,2018.0,2019/11/18,15.0,,,,,
882170810,10.0,5,5,50.0,0.0,0.0,,2014.0,2015/5/27,2.0,43.31185909,,,,
882170810,10.0,5,5,50.0,0.0,0.0,,2014.0,2015/5/27,2.0,46.28223013,,,,
882170810,10.0,5,5,50.0,0.0,0.0,,2014.0,2015/5/27,2.0,44.13744702,-1.329819261,0.6855515179999999,1.3278723209999999,2.111459004
882170810,10.0,5,5,50.0,0.0,0.0,,2014.0,2015/5/27,2.0,-0.367599964,0.8304082559999999,0.810354015,0.603525209,0.110019597
882170810,10.0,5,5,50.0,0.0,0.0,,2017.0,2018/2/16,22.0,43.31185909,,,,
882170810,10.0,5,5,50.0,0.0,0.0,,2017.0,2018/2/16,22.0,46.28223013,,,,
882170810,10.0,5,5,50.0,0.0,0.0,,2017.0,2018/2/16,22.0,44.13744702,-1.329819261,0.6855515179999999,1.3278723209999999,2.111459004
882170810,10.0,5,5,50.0,0.0,0.0,,2017.0,2018/2/16,22.0,-0.367599964,0.8304082559999999,0.810354015,0.603525209,0.110019597
882170810,10.0,5,5,50.0,0.0,0.0,,2013.0,2014/8/20,22.0,43.31185909,,,,
882170810,10.0,5,5,50.0,0.0,0.0,,2013.0,2014/8/20,22.0,46.28223013,,,,
882170810,10.0,5,5,50.0,0.0,0.0,,2013.0,2014/8/20,22.0,44.13744702,-1.329819261,0.6855515179999999,1.3278723209999999,2.111459004
882170810,10.0,5,5,50.0,0.0,0.0,,2013.0,2014/8/20,22.0,-0.367599964,0.8304082559999999,0.810354015,0.603525209,0.110019597
882170810,10.0,5,5,50.0,0.0,0.0,,2016.0,2017/11/20,2.0,43.31185909,,,,
882170810,10.0,5,5,50.0,0.0,0.0,,2016.0,2017/11/20,2.0,46.28223013,,,,
882170810,10.0,5,5,50.0,0.0,0.0,,2016.0,2017/11/20,2.0,44.13744702,-1.329819261,0.6855515179999999,1.3278723209999999,2.111459004
882170810,10.0,5,5,50.0,0.0,0.0,,2016.0,2017/11/20,2.0,-0.367599964,0.8304082559999999,0.810354015,0.603525209,0.110019597
882170810,10.0,5,5,50.0,0.0,0.0,,2015.0,2016/12/25,2.0,43.31185909,,,,
882170810,10.0,5,5,50.0,0.0,0.0,,2015.0,2016/12/25,2.0,46.28223013,,,,
882170810,10.0,5,5,50.0,0.0,0.0,,2015.0,2016/12/25,2.0,44.13744702,-1.329819261,0.6855515179999999,1.3278723209999999,2.111459004
882170810,10.0,5,5,50.0,0.0,0.0,,2015.0,2016/12/25,2.0,-0.367599964,0.8304082559999999,0.810354015,0.603525209,0.110019597
882170810,10.0,5,5,50.0,0.0,0.0,,2018.0,2019/8/1,29.0,43.31185909,,,,
882170810,10.0,5,5,50.0,0.0,0.0,,2018.0,2019/8/1,29.0,46.28223013,,,,
882170810,10.0,5,5,50.0,0.0,0.0,,2018.0,2019/8/1,29.0,44.13744702,-1.329819261,0.6855515179999999,1.3278723209999999,2.111459004
882170810,10.0,5,5,50.0,0.0,0.0,,2018.0,2019/8/1,29.0,-0.367599964,0.8304082559999999,0.810354015,0.603525209,0.110019597
1115651462,10.0,63,1,10.0,0.0,0.0,,2015.0,2016/11/10,2.0,,,,,
1115651462,10.0,63,1,10.0,0.0,0.0,,2014.0,2015/7/20,2.0,,,,,
1115651462,10.0,63,1,10.0,0.0,0.0,,2016.0,2017/9/28,22.0,,,,,
1115651462,10.0,63,1,10.0,0.0,0.0,,2013.0,2014/3/2,2.0,,,,,
1115651462,10.0,63,1,10.0,0.0,0.0,,2017.0,2018/6/19,22.0,,,,,
1115651462,10.0,63,1,10.0,0.0,0.0,,2018.0,2019/10/19,22.0,,,,,
1115303505,10.0,65,14,0.0,0.0,0.0,,2016.0,2017/12/14,22.0,,,,,
1115303505,10.0,65,14,0.0,0.0,0.0,,2015.0,2016/9/24,2.0,,,,,
1115303505,10.0,65,14,0.0,0.0,0.0,,2014.0,2015/1/30,2.0,,,,,
1115303505,10.0,65,14,0.0,0.0,0.0,,2013.0,2014/5/28,2.0,,,,,
1115303505,10.0,65,14,0.0,0.0,0.0,,2017.0,2018/7/13,22.0,,,,,
1115303505,10.0,65,14,0.0,0.0,0.0,,2018.0,2019/2/21,22.0,,,,,
128764700,10.0,93,0,0.0,0.0,0.0,,2017.0,2018/4/7,29.0,,,,,
128764700,10.0,93,0,0.0,0.0,0.0,,2016.0,2017/11/16,29.0,,,,,
128764700,10.0,93,0,0.0,0.0,0.0,,2015.0,2016/7/24,29.0,,,,,
128764700,10.0,93,0,0.0,0.0,0.0,,2014.0,2015/12/1,29.0,,,,,
128764700,10.0,93,0,0.0,0.0,0.0,,2018.0,2019/6/6,29.0,,,,,
1223639799,15.0,92,11,0.0,0.0,0.0,,2013.0,2015/3/27,3.0,,,,,
1223639799,15.0,92,11,0.0,0.0,0.0,,2017.0,2018/10/15,22.0,,,,,
1223639799,15.0,92,11,0.0,0.0,0.0,,2016.0,2017/2/9,22.0,,,,,
1223639799,15.0,92,11,0.0,0.0,0.0,,2014.0,2015/9/27,3.0,,,,,
1223639799,15.0,92,11,0.0,0.0,0.0,,2015.0,2016/3/25,3.0,,,,,
1223639799,15.0,92,11,0.0,0.0,0.0,,2018.0,2019/10/14,2.0,,,,,
1114098263,10.0,5,11,0.0,0.0,0.0,,2017.0,2018/9/3,24.0,,,,,
1114098263,10.0,5,11,0.0,0.0,0.0,,2016.0,2017/4/20,22.0,,,,,
1114098263,10.0,5,11,0.0,0.0,0.0,,2015.0,2016/8/29,2.0,,,,,
1114098263,10.0,5,11,0.0,0.0,0.0,,2018.0,2019/1/22,24.0,,,,,
893433254,10.0,7,12,0.0,0.0,0.0,,2017.0,2018/11/21,22.0,,,,,
893433254,10.0,7,12,0.0,0.0,0.0,,2016.0,2017/5/17,22.0,,,,,
893433254,10.0,7,12,0.0,0.0,0.0,,2018.0,2019/8/14,22.0,,,,,
1012415516,10.0,5,2,30.0,0.0,0.0,,2017.0,2018/12/15,26.0,,,,,
1012415516,10.0,5,2,30.0,0.0,0.0,,2014.0,2015/11/29,2.0,,,,,
1012415516,10.0,5,2,30.0,0.0,0.0,,2015.0,2016/6/2,2.0,,,,,
1012415516,10.0,5,2,30.0,0.0,0.0,,2016.0,2017/11/20,2.0,,,,,
1012415516,10.0,5,2,30.0,0.0,0.0,,2018.0,2019/1/14,26.0,,,,,
219196231,10.0,5,5,50.0,0.6000000000000001,0.0,,2015.0,2016/2/22,2.0,,,,,
219196231,10.0,5,5,50.0,0.6000000000000001,0.0,,2014.0,2015/8/27,2.0,,,,,
219196231,10.0,5,5,50.0,0.6000000000000001,0.0,,2017.0,2018/4/8,22.0,,,,,
219196231,10.0,5,5,50.0,0.6000000000000001,0.0,,2016.0,2017/5/20,2.0,,,,,
219196231,10.0,5,5,50.0,0.6000000000000001,0.0,,2018.0,2019/10/10,22.0,,,,,
1201825225,10.0,7,4,0.0,0.0,0.0,,2015.0,2016/7/30,22.0,92.18508927,6.161204597999999,-9.53044168,89.64219576,7.789875726
1201825225,10.0,7,4,0.0,0.0,0.0,,2017.0,2018/4/28,22.0,92.18508927,6.161204597999999,-9.53044168,89.64219576,7.789875726
1201825225,10.0,7,4,0.0,0.0,0.0,,2016.0,2017/12/6,22.0,92.18508927,6.161204597999999,-9.53044168,89.64219576,7.789875726
1201825225,10.0,7,4,0.0,0.0,0.0,,2018.0,2019/11/5,22.0,92.18508927,6.161204597999999,-9.53044168,89.64219576,7.789875726
707378248,10.0,5,3,208.0,0.0,0.0,,2017.0,2018/7/12,22.0,,,,,
707378248,10.0,5,3,208.0,0.0,0.0,,2013.0,2014/5/16,2.0,,,,,
707378248,10.0,5,3,208.0,0.0,0.0,,2015.0,2016/11/5,2.0,,,,,
707378248,10.0,5,3,208.0,0.0,0.0,,2016.0,2017/4/20,2.0,,,,,
707378248,10.0,5,3,208.0,0.0,0.0,,2014.0,2015/8/28,2.0,,,,,
707378248,10.0,5,3,208.0,0.0,0.0,,2018.0,2019/3/5,22.0,,,,,
988174640,10.0,5,11,1000.0,0.0,0.0,,2017.0,2018/4/12,22.0,,,,,
988174640,10.0,5,11,1000.0,0.0,0.0,,2016.0,2017/10/20,2.0,,,,,
988174640,10.0,5,11,1000.0,0.0,0.0,,2015.0,2016/9/11,22.0,,,,,
988174640,10.0,5,11,1000.0,0.0,0.0,,2014.0,2015/12/29,2.0,,,,,
988174640,10.0,5,11,1000.0,0.0,0.0,,2013.0,2015/8/29,2.0,,,,,
988174640,10.0,5,11,1000.0,0.0,0.0,,2018.0,2019/4/27,24.0,,,,,
385021799,10.0,5,4,100.0,0.0,0.0,,2014.0,2016/7/21,7.0,,,,,
385021799,10.0,5,4,100.0,0.0,0.0,,2016.0,,22.0,,,,,
385021799,10.0,5,4,100.0,0.0,0.0,,2013.0,2016/9/21,7.0,,,,,
385021799,10.0,5,4,100.0,0.0,0.0,,2015.0,2016/6/21,7.0,,,,,
385021799,10.0,5,4,100.0,0.0,0.0,,2017.0,,22.0,,,,,
385021799,10.0,5,4,100.0,0.0,0.0,,2018.0,2019/11/19,22.0,,,,,
951570127,10.0,7,2,0.0,0.0,0.0,,2017.0,2018/4/28,22.0,,,,,
951570127,10.0,7,2,0.0,0.0,0.0,,2018.0,2019/12/25,2.0,,,,,
122780071,10.0,0,11,1000.0,0.0,0.0,,2017.0,2018/3/24,22.0,,,,,
122780071,10.0,0,11,1000.0,0.0,0.0,,2016.0,2017/3/20,2.0,,,,,
890727159,10.0,5,5,0.0,0.0,0.0,,2015.0,2016/5/16,2.0,,,,,
890727159,10.0,5,5,0.0,0.0,0.0,,2016.0,2017/6/27,22.0,,,,,
890727159,10.0,5,5,0.0,0.0,0.0,,2017.0,2018/9/20,22.0,,,,,
905896335,10.0,65,2,70.0,0.0,0.0,,2015.0,2016/5/10,2.0,,,,,
905896335,10.0,65,2,70.0,0.0,0.0,,2014.0,2015/11/15,2.0,,,,,
905896335,10.0,65,2,70.0,0.0,0.0,,2017.0,2018/11/22,22.0,,,,,
905896335,10.0,65,2,70.0,0.0,0.0,,2013.0,2014/3/19,2.0,,,,,
905896335,10.0,65,2,70.0,0.0,0.0,,2016.0,2017/3/5,22.0,,,,,
905896335,10.0,65,2,70.0,0.0,0.0,,2018.0,2019/11/24,22.0,,,,,
389695306,15.0,7,8,200.0,0.0,0.0,,2015.0,2016/2/21,2.0,,,,,
389695306,15.0,7,8,200.0,0.0,0.0,,2014.0,2015/2/17,2.0,,,,,
389695306,15.0,7,8,200.0,0.0,0.0,,2017.0,2018/5/11,22.0,,,,,
389695306,15.0,7,8,200.0,0.0,0.0,,2016.0,2017/9/28,22.0,,,,,
389695306,15.0,7,8,200.0,0.0,0.0,,2018.0,2019/5/30,22.0,,,,,
87119755,10.0,5,5,10.0,3.6,0.0,,2013.0,2015/1/19,2.0,16.79727091,45.72469694,2.049543068,16.58780679,47.62497785
87119755,10.0,5,5,10.0,3.6,0.0,,2013.0,2015/1/19,2.0,14.82085858,7.303397668,-0.518610947,12.66956716,8.309033796
87119755,10.0,5,5,10.0,3.6,0.0,,2013.0,2015/1/19,2.0,14.97249078,18.13485399,1.812182965,14.87153449,19.17415185
87119755,10.0,5,5,10.0,3.6,0.0,,2013.0,2015/1/19,2.0,13.32090635,15.82072091,2.498781727,16.08522408,16.24824967
87119755,10.0,5,5,10.0,3.6,0.0,,2013.0,2015/1/19,2.0,10.94203548,10.74622335,-2.473662682,12.27750963,9.676273587999999
87119755,10.0,5,5,10.0,3.6,0.0,,2016.0,2017/2/20,2.0,16.79727091,45.72469694,2.049543068,16.58780679,47.62497785
87119755,10.0,5,5,10.0,3.6,0.0,,2016.0,2017/2/20,2.0,14.82085858,7.303397668,-0.518610947,12.66956716,8.309033796
87119755,10.0,5,5,10.0,3.6,0.0,,2016.0,2017/2/20,2.0,14.97249078,18.13485399,1.812182965,14.87153449,19.17415185
87119755,10.0,5,5,10.0,3.6,0.0,,2016.0,2017/2/20,2.0,13.32090635,15.82072091,2.498781727,16.08522408,16.24824967
87119755,10.0,5,5,10.0,3.6,0.0,,2016.0,2017/2/20,2.0,10.94203548,10.74622335,-2.473662682,12.27750963,9.676273587999999
87119755,10.0,5,5,10.0,3.6,0.0,,2017.0,2018/5/10,26.0,16.79727091,45.72469694,2.049543068,16.58780679,47.62497785
87119755,10.0,5,5,10.0,3.6,0.0,,2017.0,2018/5/10,26.0,14.82085858,7.303397668,-0.518610947,12.66956716,8.309033796
87119755,10.0,5,5,10.0,3.6,0.0,,2017.0,2018/5/10,26.0,14.97249078,18.13485399,1.812182965,14.87153449,19.17415185
87119755,10.0,5,5,10.0,3.6,0.0,,2017.0,2018/5/10,26.0,13.32090635,15.82072091,2.498781727,16.08522408,16.24824967
87119755,10.0,5,5,10.0,3.6,0.0,,2017.0,2018/5/10,26.0,10.94203548,10.74622335,-2.473662682,12.27750963,9.676273587999999
87119755,10.0,5,5,10.0,3.6,0.0,,2014.0,2015/10/19,2.0,16.79727091,45.72469694,2.049543068,16.58780679,47.62497785
87119755,10.0,5,5,10.0,3.6,0.0,,2014.0,2015/10/19,2.0,14.82085858,7.303397668,-0.518610947,12.66956716,8.309033796
87119755,10.0,5,5,10.0,3.6,0.0,,2014.0,2015/10/19,2.0,14.97249078,18.13485399,1.812182965,14.87153449,19.17415185
87119755,10.0,5,5,10.0,3.6,0.0,,2014.0,2015/10/19,2.0,13.32090635,15.82072091,2.498781727,16.08522408,16.24824967
87119755,10.0,5,5,10.0,3.6,0.0,,2014.0,2015/10/19,2.0,10.94203548,10.74622335,-2.473662682,12.27750963,9.676273587999999
87119755,10.0,5,5,10.0,3.6,0.0,,2015.0,2016/11/10,2.0,16.79727091,45.72469694,2.049543068,16.58780679,47.62497785
87119755,10.0,5,5,10.0,3.6,0.0,,2015.0,2016/11/10,2.0,14.82085858,7.303397668,-0.518610947,12.66956716,8.309033796
87119755,10.0,5,5,10.0,3.6,0.0,,2015.0,2016/11/10,2.0,14.97249078,18.13485399,1.812182965,14.87153449,19.17415185
87119755,10.0,5,5,10.0,3.6,0.0,,2015.0,2016/11/10,2.0,13.32090635,15.82072091,2.498781727,16.08522408,16.24824967
87119755,10.0,5,5,10.0,3.6,0.0,,2015.0,2016/11/10,2.0,10.94203548,10.74622335,-2.473662682,12.27750963,9.676273587999999
87119755,10.0,5,5,10.0,3.6,0.0,,2018.0,2019/7/20,26.0,16.79727091,45.72469694,2.049543068,16.58780679,47.62497785
87119755,10.0,5,5,10.0,3.6,0.0,,2018.0,2019/7/20,26.0,14.82085858,7.303397668,-0.518610947,12.66956716,8.309033796
87119755,10.0,5,5,10.0,3.6,0.0,,2018.0,2019/7/20,26.0,14.97249078,18.13485399,1.812182965,14.87153449,19.17415185
87119755,10.0,5,5,10.0,3.6,0.0,,2018.0,2019/7/20,26.0,13.32090635,15.82072091,2.498781727,16.08522408,16.24824967
87119755,10.0,5,5,10.0,3.6,0.0,,2018.0,2019/7/20,26.0,10.94203548,10.74622335,-2.473662682,12.27750963,9.676273587999999
342501181,10.0,7,4,0.0,0.0,0.0,,2015.0,2016/12/12,22.0,,,,,
342501181,10.0,7,4,0.0,0.0,0.0,,2016.0,2017/3/19,22.0,,,,,
342501181,10.0,7,4,0.0,0.0,0.0,,2017.0,2018/12/18,22.0,,,,,
342501181,10.0,7,4,0.0,0.0,0.0,,2018.0,2019/4/25,22.0,,,,,
945726753,12.0,93,0,0.0,0.0,0.0,,2017.0,2018/3/10,29.0,,,,,
945726753,12.0,93,0,0.0,0.0,0.0,,2015.0,2016/2/11,29.0,,,,,
945726753,12.0,93,0,0.0,0.0,0.0,,2016.0,2017/9/29,29.0,,,,,
945726753,12.0,93,0,0.0,0.0,0.0,,2014.0,2015/3/15,0.0,,,,,
313856887,10.0,64,11,0.0806,1.0,0.0,,2016.0,2017/1/13,22.0,,,,,
313856887,10.0,64,11,0.0806,1.0,0.0,,2017.0,2018/9/14,22.0,,,,,
313856887,10.0,64,11,0.0806,1.0,0.0,,2018.0,2019/2/9,2.0,,,,,
912105400,10.0,5,4,600.0,0.0,0.0,,2017.0,2018/10/28,22.0,,,,,
912105400,10.0,5,4,600.0,0.0,0.0,,2014.0,2015/5/28,2.0,,,,,
912105400,10.0,5,4,600.0,0.0,0.0,,2015.0,2016/7/20,2.0,,,,,
912105400,10.0,5,4,600.0,0.0,0.0,,2013.0,2015/2/28,2.0,,,,,
912105400,10.0,5,4,600.0,0.0,0.0,,2016.0,2017/4/20,2.0,,,,,
912105400,10.0,5,4,600.0,0.0,0.0,,2018.0,2019/2/24,22.0,,,,,
